,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9082292781414872,0.09127420718901841,0.000496514669494521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5788893383934492,0.4104338475109225,0.010676814095628435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.24426574788677477,0.6360717289741918,0.11863296648878738,0.0010295566502463054,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.08067276967472486,0.45976942389417436,0.44666563482710464,0.012892171603995962,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.023021673230651508,0.19468738471988833,0.6370560565131876,0.14389516674340663,0.0013397187928660475,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0038544943382471724,0.059271812994924546,0.4131492774605225,0.49933693500954623,0.02438748019675943,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0006766392120846,0.01560437822420943,0.17694394902963992,0.6313249640973264,0.1741369295722376,0.0013131398645023784,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.005052956513481573,0.05435610433222363,0.37703801779019863,0.5349124453137891,0.028640476050307298,0.0,0.0,0.0,0.0
prog_cut_9,0.0,0.0004987152078515841,0.015176740073712747,0.14868684144070307,0.6345862262140186,0.1993443028327987,0.001707174230915129,0.0,0.0,0.0
prog_cut_10,0.0,0.0005001638533680263,0.0026030779295893656,0.04982198166221499,0.34364545634270377,0.5693045633046746,0.03412475690744951,0.0,0.0,0.0
