,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.7473809523809526,0.2526190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.679190476190476,0.32080952380952366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.4825952380952381,0.4138095238095238,0.10073809523809527,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.3092857142857143,0.4707619047619047,0.20195238095238097,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.2776666666666667,0.5474999999999999,0.16983333333333342,0.005,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.4406428571428572,0.4753809523809524,0.07778571428571429,0.006190476190476191,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.479047619047619,0.441952380952381,0.07900000000000001,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.2380238095238095,0.2528095238095239,0.013833333333333333,0.3948809523809522,0.08592857142857144,0.01452380952380952,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.8010952380952381,0.1818571428571429,0.017047619047619048,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.7655476190476189,0.20550000000000004,0.02895238095238095,0.0,0.0
