app_cut,prop_unmatched
1,0.0
2,0.26154738878143124
3,0.4529206963249516
4,0.5965957446808509
5,0.9923791102514502
6,0.18857142857142858
7,0.9147001934235977
8,0.999110251450677
9,1.0
10,1.0
