,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9989423025609416,0.0010576974390583368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.5064008460859523,0.45804652566648263,0.03555262824756498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.12764391795105204,0.8076313073396726,0.06472477470927523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.13016479483974464,0.8058200935064745,0.06401511165378086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.5390033205755531,0.4537193749041776,0.007277304520269343,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.5481553332295613,0.44136590605909165,0.010478760711347164,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.25855608368159644,0.21618516587557107,0.003206403406786034,0.47224388627399333,0.049367679431859574,0.0004407813301935211,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.9092629097423189,0.08967321813603533,0.0010638721216459518,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.8986311894899065,0.10037915899585158,0.0009896515142416781,0.0,0.0
