app_cut,prop_unmatched
1,0.8433333333333333
2,0.8386666666666664
3,0.8373333333333332
4,0.8286666666666669
5,0.8173333333333332
6,0.8200000000000002
7,0.8166666666666669
8,0.8099999999999998
9,0.8253333333333331
10,0.8234482758620691
