,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.4193333333333334,0.43433333333333324,0.14633333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4016666666666667,0.40833333333333344,0.19000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0,0.0,0.236,0.3606666666666667,0.4033333333333332,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,0.19333333333333333,0.38833333333333336,0.41833333333333333,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.14366666666666666,0.27333333333333326,0.2516666666666667,0.1313333333333334,0.1586666666666667,0.04133333333333334,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.020666666666666663,0.38133333333333325,0.4026666666666667,0.1953333333333334,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.0,0.4033333333333334,0.38,0.21666666666666667,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.14666666666666667,0.12533333333333332,0.19933333333333325,0.2753333333333334,0.25333333333333335
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.3506666666666666,0.3943333333333334
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21833333333333335,0.4233333333333333,0.35833333333333334
