,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9984615384615384,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7045804195804196,0.29541958041958055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.021676767676767676,0.789056721056721,0.1793714063714063,0.009895104895104895,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.47776262626262617,0.5048484848484848,0.017388888888888888,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.1421515151515151,0.6777424242424243,0.16639898989898985,0.013707070707070708,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.18570646020646023,0.6594927294927294,0.13899350649350647,0.01580730380730381,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.058074536574536574,0.5450231990231991,0.3462021867021866,0.0507000777000777,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.002,0.14142007992007988,0.17837584637584633,0.5835303030303032,0.08192007992007991,0.012753690753690754,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.7136137196137194,0.2602168387168387,0.026169441669441667,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.32552453102453105,0.5400757575757573,0.13439971139971138,0.0,0.0
