app_cut,prop_unmatched
1,0.0
2,0.007058823529411765
3,0.062352941176470535
4,0.07176470588235291
5,0.5952941176470593
6,0.04222222222222223
7,0.4835294117647058
8,0.8988235294117644
9,1.0
10,1.0
