,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9463763125763126,0.05362368742368742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.8576776773950688,0.1423223226049313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.6455815221815223,0.35059853479853487,0.00381994301994302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.4095559947299078,0.5597748917748919,0.029799548277809142,0.0008695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.2280616605616606,0.6689071632071629,0.10069043549043545,0.002340740740740741,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0843661773009599,0.6065066817240731,0.3046466214944476,0.004480519480519481,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.049841676841676855,0.42740797720797724,0.5095101750101751,0.013240170940170937,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.020204404291360813,0.235133446263881,0.6675445134575572,0.07711763598720117,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.004617663817663818,0.11283217969769693,0.6479017529086495,0.23307917280675894,0.0015692307692307694,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.0009090909090909091,0.05781477507999247,0.4775057218144175,0.45271686429512525,0.011053547901373988,0.0,0.0,0.0,0.0,0.0
