Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,1615.0,89.0,122.0,185.0,0.0,3.0,1.0,13.0,129.0,349.0,510.0,657.0,839.0,925.0,1002.0,1085.0,1242.0,1267.0,1296.0,1342.0,1432.0,1455.0,1497.0
unmatched_applicants,1599.0,84.0,127.0,191.0,1.0,0.0,2.0,15.0,123.0,352.0,526.0,662.0,845.0,908.0,1026.0,1076.0,1236.0,1275.0,1303.0,1319.0,1449.0,1472.0,1495.0
unmatched_applicants,1628.0,83.0,150.0,193.0,0.0,0.0,1.0,9.0,104.0,341.0,532.0,666.0,845.0,940.0,1011.0,1057.0,1211.0,1265.0,1298.0,1329.0,1426.0,1459.0,1516.0
unmatched_applicants,1618.0,96.0,127.0,182.0,1.0,0.0,0.0,8.0,105.0,366.0,503.0,658.0,859.0,948.0,1003.0,1073.0,1203.0,1258.0,1289.0,1315.0,1449.0,1451.0,1488.0
unmatched_applicants,1622.0,94.0,128.0,186.0,4.0,0.0,0.0,11.0,111.0,343.0,554.0,675.0,846.0,957.0,1015.0,1076.0,1219.0,1256.0,1310.0,1327.0,1469.0,1463.0,1490.0
unmatched_applicants,1614.0,73.0,126.0,187.0,0.0,3.0,0.0,7.0,109.0,327.0,556.0,681.0,844.0,938.0,1011.0,1083.0,1244.0,1281.0,1298.0,1321.0,1440.0,1471.0,1472.0
unmatched_applicants,1598.0,68.0,135.0,199.0,3.0,0.0,2.0,15.0,84.0,360.0,548.0,673.0,843.0,928.0,1037.0,1102.0,1207.0,1266.0,1316.0,1314.0,1441.0,1474.0,1483.0
unmatched_applicants,1607.0,86.0,135.0,187.0,0.0,1.0,2.0,9.0,114.0,334.0,526.0,646.0,846.0,950.0,1003.0,1075.0,1225.0,1265.0,1301.0,1328.0,1446.0,1468.0,1483.0
unmatched_applicants,1610.0,94.0,116.0,199.0,2.0,1.0,0.0,10.0,125.0,354.0,514.0,643.0,869.0,941.0,1018.0,1087.0,1214.0,1272.0,1315.0,1332.0,1457.0,1472.0,1481.0
unmatched_applicants,1601.0,81.0,123.0,189.0,1.0,1.0,0.0,12.0,103.0,363.0,498.0,701.0,837.0,979.0,1010.0,1108.0,1238.0,1254.0,1285.0,1316.0,1425.0,1462.0,1476.0
unmatched_applicants,1622.0,91.0,118.0,156.0,0.0,1.0,1.0,9.0,121.0,337.0,532.0,659.0,836.0,937.0,1017.0,1095.0,1223.0,1253.0,1285.0,1327.0,1464.0,1496.0,1486.0
unmatched_applicants,1612.0,112.0,112.0,194.0,0.0,0.0,0.0,11.0,102.0,351.0,517.0,669.0,873.0,947.0,1000.0,1083.0,1217.0,1260.0,1299.0,1332.0,1456.0,1443.0,1473.0
unmatched_applicants,1595.0,92.0,145.0,196.0,1.0,0.0,0.0,13.0,103.0,376.0,532.0,664.0,856.0,945.0,995.0,1088.0,1219.0,1272.0,1275.0,1343.0,1459.0,1472.0,1499.0
unmatched_applicants,1602.0,76.0,111.0,162.0,0.0,0.0,1.0,9.0,129.0,333.0,555.0,639.0,846.0,941.0,1033.0,1040.0,1240.0,1268.0,1306.0,1305.0,1452.0,1461.0,1508.0
unmatched_applicants,1589.0,79.0,138.0,162.0,0.0,0.0,1.0,7.0,102.0,338.0,525.0,674.0,874.0,930.0,1009.0,1062.0,1220.0,1254.0,1300.0,1310.0,1462.0,1452.0,1479.0
unmatched_applicants,1612.0,86.0,130.0,204.0,2.0,1.0,1.0,4.0,115.0,373.0,511.0,671.0,847.0,930.0,992.0,1089.0,1227.0,1245.0,1302.0,1319.0,1457.0,1468.0,1461.0
unmatched_applicants,1611.0,73.0,137.0,200.0,0.0,0.0,0.0,11.0,98.0,367.0,557.0,641.0,872.0,905.0,1009.0,1072.0,1175.0,1260.0,1307.0,1314.0,1453.0,1460.0,1491.0
unmatched_applicants,1596.0,89.0,129.0,200.0,2.0,2.0,1.0,20.0,131.0,311.0,511.0,667.0,842.0,936.0,992.0,1059.0,1198.0,1279.0,1286.0,1332.0,1449.0,1461.0,1482.0
unmatched_applicants,1591.0,77.0,126.0,193.0,0.0,0.0,0.0,14.0,112.0,332.0,525.0,659.0,847.0,952.0,1007.0,1084.0,1245.0,1264.0,1276.0,1335.0,1468.0,1458.0,1478.0
unmatched_applicants,1620.0,91.0,140.0,194.0,0.0,0.0,1.0,14.0,123.0,330.0,526.0,650.0,841.0,927.0,1016.0,1086.0,1209.0,1266.0,1292.0,1319.0,1443.0,1461.0,1492.0
unfilled_spots,2801.0,1275.0,1308.0,1371.0,1186.0,1189.0,1187.0,1199.0,1315.0,1535.0,1696.0,1843.0,2025.0,2111.0,2188.0,2271.0,2428.0,2453.0,2482.0,2528.0,2618.0,2641.0,2683.0
unfilled_spots,2785.0,1270.0,1313.0,1377.0,1187.0,1186.0,1188.0,1201.0,1309.0,1538.0,1712.0,1848.0,2031.0,2094.0,2212.0,2262.0,2422.0,2461.0,2489.0,2505.0,2635.0,2658.0,2681.0
unfilled_spots,2814.0,1269.0,1336.0,1379.0,1186.0,1186.0,1187.0,1195.0,1290.0,1527.0,1718.0,1852.0,2031.0,2126.0,2197.0,2243.0,2397.0,2451.0,2484.0,2515.0,2612.0,2645.0,2702.0
unfilled_spots,2804.0,1282.0,1313.0,1368.0,1187.0,1186.0,1186.0,1194.0,1291.0,1552.0,1689.0,1844.0,2045.0,2134.0,2189.0,2259.0,2389.0,2444.0,2475.0,2501.0,2635.0,2637.0,2674.0
unfilled_spots,2808.0,1280.0,1314.0,1372.0,1190.0,1186.0,1186.0,1197.0,1297.0,1529.0,1740.0,1861.0,2032.0,2143.0,2201.0,2262.0,2405.0,2442.0,2496.0,2513.0,2655.0,2649.0,2676.0
unfilled_spots,2800.0,1259.0,1312.0,1373.0,1186.0,1189.0,1186.0,1193.0,1295.0,1513.0,1742.0,1867.0,2030.0,2124.0,2197.0,2269.0,2430.0,2467.0,2484.0,2507.0,2626.0,2657.0,2658.0
unfilled_spots,2784.0,1254.0,1321.0,1385.0,1189.0,1186.0,1188.0,1201.0,1270.0,1546.0,1734.0,1859.0,2029.0,2114.0,2223.0,2288.0,2393.0,2452.0,2502.0,2500.0,2627.0,2660.0,2669.0
unfilled_spots,2793.0,1272.0,1321.0,1373.0,1186.0,1187.0,1188.0,1195.0,1300.0,1520.0,1712.0,1832.0,2032.0,2136.0,2189.0,2261.0,2411.0,2451.0,2487.0,2514.0,2632.0,2654.0,2669.0
unfilled_spots,2796.0,1280.0,1302.0,1385.0,1188.0,1187.0,1186.0,1196.0,1311.0,1540.0,1700.0,1829.0,2055.0,2127.0,2204.0,2273.0,2400.0,2458.0,2501.0,2518.0,2643.0,2658.0,2667.0
unfilled_spots,2787.0,1267.0,1309.0,1375.0,1187.0,1187.0,1186.0,1198.0,1289.0,1549.0,1684.0,1887.0,2023.0,2165.0,2196.0,2294.0,2424.0,2440.0,2471.0,2502.0,2611.0,2648.0,2662.0
