Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,581.0,427.0,417.0,417.0,416.0,417.0,422.0,433.0,432.0,449.0,451.0,454.0,462.0,475.0,480.0,478.0,507.0,511.0,510.0,519.0,535.0,544.0,540.0,539.0,570.0
unmatched_applicants,586.0,421.0,417.0,416.0,416.0,420.0,424.0,434.0,429.0,446.0,452.0,453.0,475.0,480.0,484.0,479.0,509.0,493.0,507.0,510.0,545.0,554.0,536.0,547.0,582.0
unmatched_applicants,577.0,425.0,419.0,417.0,416.0,417.0,422.0,430.0,427.0,444.0,451.0,458.0,473.0,468.0,478.0,486.0,507.0,506.0,505.0,512.0,545.0,548.0,549.0,539.0,591.0
unmatched_applicants,568.0,420.0,417.0,416.0,416.0,420.0,429.0,433.0,433.0,445.0,447.0,458.0,469.0,471.0,479.0,479.0,495.0,504.0,511.0,521.0,542.0,550.0,549.0,540.0,564.0
unmatched_applicants,573.0,428.0,418.0,418.0,416.0,416.0,423.0,430.0,436.0,447.0,450.0,458.0,480.0,472.0,482.0,482.0,501.0,498.0,514.0,515.0,543.0,540.0,548.0,544.0,571.0
unmatched_applicants,573.0,425.0,416.0,426.0,416.0,416.0,424.0,438.0,434.0,443.0,452.0,458.0,469.0,475.0,485.0,481.0,509.0,503.0,509.0,513.0,547.0,542.0,549.0,545.0,574.0
unmatched_applicants,577.0,421.0,417.0,416.0,416.0,420.0,421.0,429.0,434.0,438.0,447.0,458.0,477.0,482.0,476.0,481.0,504.0,511.0,506.0,519.0,532.0,540.0,533.0,540.0,578.0
unmatched_applicants,566.0,423.0,421.0,419.0,418.0,417.0,423.0,435.0,440.0,440.0,454.0,461.0,473.0,469.0,475.0,481.0,506.0,499.0,512.0,505.0,526.0,545.0,536.0,550.0,574.0
unmatched_applicants,580.0,419.0,417.0,416.0,416.0,419.0,420.0,432.0,432.0,443.0,456.0,456.0,469.0,471.0,477.0,480.0,509.0,519.0,506.0,511.0,546.0,535.0,537.0,548.0,573.0
unmatched_applicants,583.0,424.0,416.0,420.0,418.0,420.0,423.0,438.0,435.0,440.0,457.0,453.0,464.0,467.0,477.0,478.0,509.0,510.0,504.0,515.0,551.0,537.0,541.0,540.0,569.0
unmatched_applicants,575.0,431.0,417.0,419.0,416.0,421.0,424.0,435.0,434.0,445.0,448.0,454.0,473.0,475.0,481.0,486.0,505.0,513.0,502.0,516.0,550.0,546.0,536.0,549.0,570.0
unmatched_applicants,582.0,422.0,420.0,416.0,416.0,423.0,428.0,444.0,437.0,438.0,453.0,458.0,468.0,484.0,484.0,489.0,497.0,503.0,499.0,508.0,541.0,547.0,546.0,535.0,581.0
unmatched_applicants,579.0,422.0,417.0,419.0,417.0,416.0,424.0,434.0,433.0,437.0,445.0,461.0,464.0,475.0,475.0,490.0,508.0,501.0,518.0,516.0,538.0,551.0,549.0,545.0,573.0
unmatched_applicants,567.0,427.0,418.0,418.0,416.0,416.0,421.0,435.0,437.0,441.0,449.0,450.0,465.0,474.0,482.0,485.0,509.0,508.0,507.0,503.0,537.0,541.0,538.0,544.0,570.0
unmatched_applicants,584.0,420.0,418.0,416.0,416.0,416.0,422.0,431.0,433.0,445.0,451.0,453.0,473.0,474.0,473.0,490.0,505.0,504.0,517.0,499.0,538.0,550.0,547.0,558.0,577.0
unmatched_applicants,569.0,429.0,418.0,416.0,416.0,418.0,422.0,436.0,438.0,444.0,447.0,455.0,466.0,468.0,480.0,486.0,495.0,505.0,518.0,509.0,545.0,539.0,535.0,554.0,575.0
unmatched_applicants,580.0,420.0,417.0,417.0,416.0,420.0,426.0,428.0,439.0,447.0,445.0,450.0,469.0,473.0,478.0,482.0,511.0,503.0,514.0,520.0,530.0,547.0,560.0,531.0,580.0
unmatched_applicants,575.0,425.0,417.0,420.0,416.0,419.0,425.0,436.0,438.0,444.0,451.0,454.0,469.0,475.0,474.0,484.0,511.0,504.0,511.0,504.0,539.0,540.0,543.0,544.0,569.0
unmatched_applicants,588.0,420.0,416.0,416.0,417.0,420.0,419.0,437.0,440.0,444.0,454.0,457.0,472.0,479.0,481.0,485.0,505.0,509.0,503.0,513.0,540.0,534.0,548.0,541.0,568.0
unmatched_applicants,565.0,421.0,418.0,418.0,416.0,422.0,426.0,432.0,439.0,442.0,451.0,455.0,470.0,481.0,475.0,481.0,507.0,513.0,518.0,519.0,551.0,545.0,521.0,550.0,576.0
unfilled_spots,165.0,11.0,1.0,1.0,0.0,1.0,6.0,17.0,16.0,33.0,35.0,38.0,46.0,59.0,64.0,62.0,91.0,95.0,94.0,103.0,119.0,128.0,124.0,123.0,154.0
unfilled_spots,170.0,5.0,1.0,0.0,0.0,4.0,8.0,18.0,13.0,30.0,36.0,37.0,59.0,64.0,68.0,63.0,93.0,77.0,91.0,94.0,129.0,138.0,120.0,131.0,166.0
unfilled_spots,161.0,9.0,3.0,1.0,0.0,1.0,6.0,14.0,11.0,28.0,35.0,42.0,57.0,52.0,62.0,70.0,91.0,90.0,89.0,96.0,129.0,132.0,133.0,123.0,175.0
unfilled_spots,152.0,4.0,1.0,0.0,0.0,4.0,13.0,17.0,17.0,29.0,31.0,42.0,53.0,55.0,63.0,63.0,79.0,88.0,95.0,105.0,126.0,134.0,133.0,124.0,148.0
unfilled_spots,157.0,12.0,2.0,2.0,0.0,0.0,7.0,14.0,20.0,31.0,34.0,42.0,64.0,56.0,66.0,66.0,85.0,82.0,98.0,99.0,127.0,124.0,132.0,128.0,155.0
