Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,820.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,816.0,814.0,816.0
unmatched_applicants,824.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,816.0,818.0,818.0
unmatched_applicants,823.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,818.0,817.0,817.0
unmatched_applicants,822.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,817.0,817.0
unmatched_applicants,822.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,814.0,817.0,814.0,815.0,815.0,817.0
unmatched_applicants,821.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,816.0
unmatched_applicants,824.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,818.0,816.0,818.0
unmatched_applicants,822.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,814.0,816.0,817.0,817.0,817.0
unmatched_applicants,825.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,814.0,815.0,816.0,816.0
unmatched_applicants,824.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,819.0,816.0
unmatched_applicants,827.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,814.0,814.0,814.0,817.0,818.0
unmatched_applicants,824.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,819.0,816.0
unmatched_applicants,823.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,816.0,817.0,816.0
unmatched_applicants,826.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,818.0,815.0
unmatched_applicants,822.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,817.0,815.0,817.0,817.0
unmatched_applicants,823.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,816.0,816.0,815.0,819.0
unmatched_applicants,823.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,815.0,815.0,818.0,816.0
unmatched_applicants,821.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,814.0,820.0,820.0
unmatched_applicants,819.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,816.0,816.0
unmatched_applicants,821.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,814.0,815.0,818.0,817.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
