Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,981.0,252.0,352.0,342.0,84.0,64.0,52.0,30.0,31.0,32.0,26.0,105.0,304.0,581.0,781.0
unmatched_applicants,941.0,244.0,384.0,352.0,84.0,65.0,49.0,42.0,28.0,29.0,30.0,66.0,323.0,575.0,741.0
unmatched_applicants,939.0,267.0,392.0,354.0,84.0,69.0,47.0,25.0,44.0,31.0,32.0,116.0,290.0,524.0,794.0
unmatched_applicants,953.0,274.0,394.0,349.0,95.0,68.0,58.0,28.0,35.0,27.0,39.0,128.0,338.0,547.0,758.0
unmatched_applicants,991.0,258.0,355.0,354.0,84.0,60.0,49.0,34.0,23.0,30.0,26.0,157.0,335.0,565.0,792.0
unmatched_applicants,959.0,251.0,364.0,369.0,94.0,62.0,41.0,30.0,35.0,26.0,42.0,83.0,369.0,570.0,783.0
unmatched_applicants,969.0,244.0,349.0,380.0,105.0,71.0,40.0,30.0,46.0,30.0,31.0,121.0,278.0,572.0,830.0
unmatched_applicants,971.0,260.0,370.0,324.0,92.0,69.0,45.0,35.0,40.0,31.0,32.0,116.0,354.0,550.0,786.0
unmatched_applicants,952.0,228.0,384.0,372.0,74.0,65.0,48.0,36.0,36.0,20.0,33.0,132.0,306.0,556.0,763.0
unmatched_applicants,939.0,231.0,384.0,357.0,96.0,63.0,47.0,37.0,37.0,34.0,36.0,94.0,322.0,536.0,783.0
unmatched_applicants,935.0,265.0,370.0,382.0,101.0,65.0,54.0,42.0,28.0,24.0,34.0,133.0,356.0,556.0,766.0
unmatched_applicants,951.0,209.0,380.0,380.0,92.0,57.0,36.0,22.0,32.0,30.0,36.0,147.0,286.0,550.0,809.0
unmatched_applicants,982.0,266.0,372.0,340.0,92.0,57.0,56.0,34.0,40.0,31.0,33.0,136.0,271.0,568.0,756.0
unmatched_applicants,935.0,274.0,378.0,373.0,96.0,69.0,43.0,27.0,49.0,25.0,37.0,105.0,333.0,581.0,774.0
unmatched_applicants,964.0,247.0,398.0,388.0,89.0,49.0,38.0,24.0,43.0,24.0,30.0,116.0,365.0,581.0,793.0
unmatched_applicants,948.0,249.0,392.0,335.0,68.0,63.0,46.0,42.0,36.0,25.0,32.0,95.0,354.0,547.0,737.0
unmatched_applicants,962.0,250.0,372.0,365.0,89.0,67.0,42.0,37.0,37.0,27.0,25.0,99.0,306.0,585.0,772.0
unmatched_applicants,927.0,242.0,396.0,368.0,103.0,65.0,47.0,27.0,34.0,31.0,33.0,106.0,316.0,552.0,783.0
unmatched_applicants,924.0,245.0,368.0,352.0,75.0,72.0,40.0,30.0,32.0,22.0,40.0,108.0,281.0,594.0,766.0
unmatched_applicants,954.0,234.0,387.0,374.0,87.0,67.0,49.0,36.0,28.0,28.0,29.0,108.0,363.0,541.0,787.0
unfilled_spots,1438.0,709.0,809.0,799.0,541.0,521.0,509.0,487.0,488.0,489.0,483.0,562.0,761.0,1038.0,1238.0
unfilled_spots,1398.0,701.0,841.0,809.0,541.0,522.0,506.0,499.0,485.0,486.0,487.0,523.0,780.0,1032.0,1198.0
unfilled_spots,1396.0,724.0,849.0,811.0,541.0,526.0,504.0,482.0,501.0,488.0,489.0,573.0,747.0,981.0,1251.0
unfilled_spots,1410.0,731.0,851.0,806.0,552.0,525.0,515.0,485.0,492.0,484.0,496.0,585.0,795.0,1004.0,1215.0
unfilled_spots,1448.0,715.0,812.0,811.0,541.0,517.0,506.0,491.0,480.0,487.0,483.0,614.0,792.0,1022.0,1249.0
unfilled_spots,1416.0,708.0,821.0,826.0,551.0,519.0,498.0,487.0,492.0,483.0,499.0,540.0,826.0,1027.0,1240.0
