Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1565.0,369.0,445.0,389.0,292.0,276.0,259.0,260.0,258.0,258.0,258.0,258.0,266.0,341.0,406.0,494.0,685.0,758.0,865.0,920.0,1034.0,1081.0,1175.0,1211.0,1298.0,1376.0,1422.0,1419.0,1506.0
unmatched_applicants,1568.0,371.0,445.0,401.0,287.0,270.0,261.0,258.0,265.0,262.0,258.0,258.0,258.0,340.0,421.0,534.0,666.0,734.0,859.0,920.0,1006.0,1101.0,1180.0,1244.0,1327.0,1384.0,1395.0,1448.0,1507.0
unmatched_applicants,1603.0,377.0,435.0,420.0,276.0,268.0,263.0,258.0,259.0,258.0,258.0,258.0,258.0,354.0,443.0,521.0,680.0,802.0,838.0,981.0,1071.0,1099.0,1167.0,1250.0,1319.0,1351.0,1411.0,1389.0,1538.0
unmatched_applicants,1554.0,348.0,469.0,407.0,279.0,262.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,357.0,415.0,532.0,664.0,757.0,851.0,926.0,1061.0,1117.0,1177.0,1197.0,1333.0,1353.0,1380.0,1466.0,1482.0
unmatched_applicants,1566.0,366.0,466.0,409.0,278.0,262.0,268.0,258.0,258.0,258.0,258.0,258.0,289.0,323.0,436.0,548.0,647.0,743.0,827.0,941.0,1056.0,1137.0,1164.0,1202.0,1292.0,1340.0,1393.0,1436.0,1531.0
unmatched_applicants,1593.0,346.0,465.0,428.0,272.0,272.0,262.0,258.0,258.0,258.0,258.0,258.0,258.0,295.0,423.0,560.0,672.0,739.0,857.0,927.0,1061.0,1067.0,1167.0,1228.0,1350.0,1369.0,1400.0,1430.0,1507.0
unmatched_applicants,1575.0,355.0,485.0,398.0,278.0,268.0,260.0,258.0,258.0,258.0,258.0,265.0,280.0,320.0,473.0,547.0,677.0,729.0,865.0,896.0,1036.0,1082.0,1182.0,1208.0,1282.0,1361.0,1387.0,1429.0,1549.0
unmatched_applicants,1560.0,365.0,446.0,416.0,278.0,262.0,262.0,265.0,263.0,258.0,258.0,258.0,258.0,286.0,395.0,512.0,664.0,778.0,869.0,920.0,1082.0,1130.0,1176.0,1224.0,1317.0,1358.0,1398.0,1420.0,1531.0
unmatched_applicants,1574.0,365.0,429.0,426.0,271.0,265.0,260.0,258.0,258.0,260.0,258.0,258.0,266.0,330.0,438.0,556.0,651.0,741.0,831.0,927.0,1050.0,1121.0,1176.0,1220.0,1329.0,1347.0,1386.0,1421.0,1516.0
unmatched_applicants,1576.0,355.0,437.0,407.0,286.0,268.0,259.0,258.0,258.0,258.0,258.0,258.0,276.0,308.0,433.0,529.0,674.0,771.0,867.0,938.0,1044.0,1098.0,1177.0,1187.0,1303.0,1365.0,1383.0,1437.0,1523.0
unmatched_applicants,1573.0,343.0,466.0,417.0,289.0,265.0,259.0,258.0,259.0,265.0,258.0,258.0,273.0,331.0,416.0,559.0,655.0,743.0,850.0,909.0,1050.0,1074.0,1207.0,1214.0,1294.0,1368.0,1383.0,1445.0,1515.0
unmatched_applicants,1586.0,342.0,417.0,411.0,283.0,270.0,263.0,259.0,258.0,258.0,258.0,258.0,263.0,366.0,394.0,500.0,671.0,815.0,854.0,909.0,1007.0,1128.0,1133.0,1223.0,1335.0,1381.0,1397.0,1413.0,1487.0
unmatched_applicants,1591.0,338.0,449.0,408.0,283.0,266.0,258.0,258.0,260.0,258.0,258.0,258.0,263.0,336.0,431.0,529.0,646.0,760.0,838.0,912.0,1045.0,1090.0,1177.0,1218.0,1330.0,1355.0,1382.0,1415.0,1519.0
unmatched_applicants,1558.0,343.0,430.0,415.0,284.0,273.0,261.0,258.0,258.0,258.0,258.0,258.0,276.0,325.0,407.0,504.0,629.0,755.0,863.0,943.0,1072.0,1109.0,1192.0,1202.0,1320.0,1317.0,1390.0,1458.0,1512.0
unmatched_applicants,1583.0,332.0,444.0,386.0,290.0,269.0,258.0,258.0,258.0,258.0,258.0,258.0,273.0,297.0,427.0,516.0,680.0,771.0,836.0,947.0,1064.0,1099.0,1163.0,1249.0,1319.0,1339.0,1390.0,1426.0,1533.0
unmatched_applicants,1580.0,346.0,452.0,409.0,277.0,263.0,259.0,258.0,258.0,258.0,258.0,258.0,258.0,345.0,406.0,550.0,644.0,725.0,861.0,936.0,1051.0,1112.0,1126.0,1204.0,1310.0,1384.0,1409.0,1432.0,1497.0
unmatched_applicants,1601.0,359.0,435.0,413.0,296.0,269.0,265.0,258.0,258.0,258.0,258.0,258.0,283.0,327.0,399.0,478.0,663.0,761.0,843.0,925.0,1052.0,1124.0,1167.0,1240.0,1321.0,1355.0,1374.0,1409.0,1530.0
unmatched_applicants,1578.0,365.0,473.0,408.0,294.0,269.0,259.0,258.0,258.0,258.0,258.0,258.0,282.0,300.0,438.0,534.0,656.0,733.0,845.0,916.0,1056.0,1121.0,1155.0,1204.0,1327.0,1355.0,1414.0,1423.0,1543.0
unmatched_applicants,1594.0,340.0,449.0,416.0,292.0,266.0,258.0,258.0,258.0,258.0,258.0,258.0,290.0,290.0,442.0,501.0,704.0,777.0,833.0,933.0,1053.0,1089.0,1168.0,1201.0,1314.0,1340.0,1416.0,1454.0,1536.0
unmatched_applicants,1589.0,324.0,437.0,431.0,285.0,263.0,258.0,258.0,258.0,260.0,258.0,258.0,264.0,344.0,415.0,535.0,649.0,735.0,844.0,937.0,1048.0,1117.0,1190.0,1227.0,1303.0,1383.0,1375.0,1414.0,1525.0
unfilled_spots,1307.0,111.0,187.0,131.0,34.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,83.0,148.0,236.0,427.0,500.0,607.0,662.0,776.0,823.0,917.0,953.0,1040.0,1118.0,1164.0,1161.0,1248.0
unfilled_spots,1310.0,113.0,187.0,143.0,29.0,12.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,82.0,163.0,276.0,408.0,476.0,601.0,662.0,748.0,843.0,922.0,986.0,1069.0,1126.0,1137.0,1190.0,1249.0
unfilled_spots,1345.0,119.0,177.0,162.0,18.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,185.0,263.0,422.0,544.0,580.0,723.0,813.0,841.0,909.0,992.0,1061.0,1093.0,1153.0,1131.0,1280.0
unfilled_spots,1296.0,90.0,211.0,149.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,157.0,274.0,406.0,499.0,593.0,668.0,803.0,859.0,919.0,939.0,1075.0,1095.0,1122.0,1208.0,1224.0
