Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,155.0,57.0,46.0,36.0,2.0,1.0,2.0,8.0,11.0,21.0,47.0,76.0,106.0
unmatched_applicants,162.0,67.0,38.0,28.0,2.0,0.0,6.0,2.0,5.0,20.0,43.0,68.0,98.0
unmatched_applicants,161.0,69.0,43.0,39.0,2.0,0.0,1.0,4.0,10.0,25.0,51.0,72.0,102.0
unmatched_applicants,150.0,55.0,47.0,33.0,1.0,0.0,3.0,3.0,5.0,29.0,54.0,67.0,110.0
unmatched_applicants,151.0,67.0,37.0,41.0,4.0,2.0,1.0,4.0,5.0,25.0,50.0,81.0,105.0
unmatched_applicants,153.0,74.0,43.0,25.0,4.0,1.0,4.0,4.0,13.0,22.0,48.0,64.0,110.0
unmatched_applicants,144.0,58.0,38.0,33.0,3.0,1.0,6.0,0.0,10.0,23.0,54.0,85.0,94.0
unmatched_applicants,156.0,58.0,46.0,34.0,3.0,1.0,3.0,5.0,15.0,23.0,60.0,77.0,104.0
unmatched_applicants,157.0,60.0,50.0,31.0,4.0,0.0,1.0,7.0,7.0,26.0,53.0,72.0,103.0
unmatched_applicants,152.0,63.0,37.0,27.0,1.0,0.0,1.0,2.0,4.0,25.0,50.0,81.0,100.0
unmatched_applicants,163.0,82.0,41.0,36.0,2.0,3.0,1.0,5.0,7.0,22.0,59.0,72.0,92.0
unmatched_applicants,148.0,55.0,41.0,47.0,7.0,1.0,1.0,10.0,8.0,32.0,49.0,67.0,101.0
unmatched_applicants,141.0,63.0,30.0,36.0,2.0,2.0,1.0,4.0,7.0,20.0,44.0,77.0,97.0
unmatched_applicants,151.0,66.0,40.0,33.0,4.0,2.0,1.0,6.0,11.0,25.0,50.0,78.0,111.0
unmatched_applicants,164.0,52.0,45.0,34.0,2.0,2.0,2.0,10.0,11.0,22.0,57.0,73.0,98.0
unmatched_applicants,145.0,45.0,37.0,35.0,3.0,1.0,0.0,7.0,9.0,34.0,46.0,70.0,101.0
unmatched_applicants,154.0,59.0,44.0,39.0,2.0,0.0,3.0,3.0,7.0,24.0,52.0,71.0,99.0
unmatched_applicants,152.0,59.0,36.0,34.0,3.0,1.0,1.0,6.0,3.0,21.0,50.0,77.0,102.0
unmatched_applicants,155.0,72.0,49.0,36.0,3.0,1.0,2.0,3.0,6.0,28.0,45.0,85.0,103.0
unmatched_applicants,169.0,70.0,42.0,34.0,4.0,1.0,1.0,3.0,8.0,26.0,52.0,78.0,107.0
unfilled_spots,465.0,367.0,356.0,346.0,312.0,311.0,312.0,318.0,321.0,331.0,357.0,386.0,416.0
unfilled_spots,472.0,377.0,348.0,338.0,312.0,310.0,316.0,312.0,315.0,330.0,353.0,378.0,408.0
unfilled_spots,471.0,379.0,353.0,349.0,312.0,310.0,311.0,314.0,320.0,335.0,361.0,382.0,412.0
unfilled_spots,460.0,365.0,357.0,343.0,311.0,310.0,313.0,313.0,315.0,339.0,364.0,377.0,420.0
unfilled_spots,461.0,377.0,347.0,351.0,314.0,312.0,311.0,314.0,315.0,335.0,360.0,391.0,415.0
unfilled_spots,463.0,384.0,353.0,335.0,314.0,311.0,314.0,314.0,323.0,332.0,358.0,374.0,420.0
unfilled_spots,454.0,368.0,348.0,343.0,313.0,311.0,316.0,310.0,320.0,333.0,364.0,395.0,404.0
unfilled_spots,466.0,368.0,356.0,344.0,313.0,311.0,313.0,315.0,325.0,333.0,370.0,387.0,414.0
