Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,5384.0,5105.0,5105.0,5105.0,5105.0,5105.0,5110.0,5130.0,5147.0,5149.0,5172.0,5194.0,5197.0,5221.0,5224.0,5249.0,5301.0,5299.0,5299.0,5311.0
unmatched_applicants,5385.0,5105.0,5105.0,5105.0,5105.0,5107.0,5116.0,5127.0,5123.0,5156.0,5165.0,5189.0,5214.0,5224.0,5235.0,5249.0,5293.0,5299.0,5316.0,5307.0
unmatched_applicants,5377.0,5105.0,5105.0,5105.0,5107.0,5105.0,5109.0,5133.0,5128.0,5158.0,5167.0,5184.0,5203.0,5226.0,5233.0,5254.0,5291.0,5290.0,5293.0,5305.0
unmatched_applicants,5396.0,5105.0,5105.0,5105.0,5105.0,5105.0,5114.0,5121.0,5133.0,5145.0,5161.0,5193.0,5203.0,5222.0,5240.0,5259.0,5297.0,5312.0,5302.0,5312.0
unmatched_applicants,5394.0,5105.0,5105.0,5105.0,5105.0,5108.0,5111.0,5124.0,5122.0,5150.0,5177.0,5194.0,5213.0,5225.0,5233.0,5246.0,5286.0,5291.0,5302.0,5314.0
unmatched_applicants,5374.0,5105.0,5105.0,5105.0,5105.0,5105.0,5107.0,5131.0,5132.0,5161.0,5179.0,5191.0,5220.0,5222.0,5238.0,5253.0,5293.0,5287.0,5308.0,5303.0
unmatched_applicants,5366.0,5105.0,5105.0,5105.0,5105.0,5105.0,5113.0,5120.0,5133.0,5149.0,5174.0,5191.0,5201.0,5217.0,5241.0,5257.0,5281.0,5301.0,5294.0,5305.0
unmatched_applicants,5386.0,5105.0,5105.0,5105.0,5105.0,5105.0,5114.0,5135.0,5128.0,5151.0,5179.0,5189.0,5208.0,5228.0,5236.0,5253.0,5298.0,5288.0,5310.0,5304.0
unmatched_applicants,5386.0,5105.0,5105.0,5105.0,5105.0,5105.0,5115.0,5128.0,5125.0,5144.0,5160.0,5186.0,5209.0,5220.0,5231.0,5254.0,5276.0,5301.0,5309.0,5308.0
unmatched_applicants,5366.0,5105.0,5105.0,5105.0,5105.0,5107.0,5113.0,5118.0,5121.0,5155.0,5161.0,5189.0,5215.0,5213.0,5233.0,5243.0,5282.0,5306.0,5298.0,5311.0
unmatched_applicants,5378.0,5105.0,5105.0,5105.0,5105.0,5106.0,5114.0,5127.0,5119.0,5147.0,5177.0,5200.0,5209.0,5225.0,5236.0,5244.0,5285.0,5298.0,5306.0,5310.0
unmatched_applicants,5384.0,5105.0,5105.0,5105.0,5105.0,5105.0,5113.0,5129.0,5138.0,5149.0,5173.0,5187.0,5202.0,5221.0,5236.0,5245.0,5292.0,5286.0,5307.0,5312.0
unmatched_applicants,5386.0,5105.0,5105.0,5105.0,5105.0,5105.0,5112.0,5120.0,5136.0,5137.0,5165.0,5188.0,5204.0,5225.0,5235.0,5247.0,5287.0,5292.0,5310.0,5312.0
unmatched_applicants,5375.0,5105.0,5105.0,5105.0,5105.0,5105.0,5110.0,5123.0,5128.0,5136.0,5166.0,5198.0,5201.0,5210.0,5232.0,5256.0,5286.0,5299.0,5300.0,5313.0
unmatched_applicants,5378.0,5105.0,5105.0,5105.0,5105.0,5105.0,5108.0,5117.0,5125.0,5159.0,5167.0,5188.0,5208.0,5220.0,5234.0,5244.0,5296.0,5300.0,5313.0,5308.0
unmatched_applicants,5382.0,5105.0,5105.0,5105.0,5105.0,5106.0,5112.0,5123.0,5129.0,5148.0,5169.0,5186.0,5207.0,5220.0,5243.0,5244.0,5283.0,5286.0,5310.0,5307.0
unmatched_applicants,5365.0,5105.0,5105.0,5105.0,5105.0,5106.0,5110.0,5131.0,5132.0,5155.0,5176.0,5193.0,5201.0,5206.0,5236.0,5243.0,5290.0,5299.0,5307.0,5311.0
unmatched_applicants,5381.0,5105.0,5105.0,5105.0,5105.0,5106.0,5116.0,5131.0,5130.0,5157.0,5168.0,5189.0,5193.0,5224.0,5241.0,5250.0,5285.0,5302.0,5299.0,5305.0
unmatched_applicants,5383.0,5105.0,5105.0,5105.0,5105.0,5105.0,5115.0,5120.0,5124.0,5140.0,5163.0,5196.0,5208.0,5222.0,5232.0,5250.0,5298.0,5299.0,5299.0,5306.0
unmatched_applicants,5385.0,5105.0,5105.0,5105.0,5105.0,5105.0,5117.0,5132.0,5130.0,5152.0,5175.0,5193.0,5218.0,5212.0,5241.0,5253.0,5291.0,5300.0,5305.0,5315.0
