Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,6153.0,5579.0,5579.0,5579.0,5579.0,5581.0,5595.0,5611.0,5609.0,5657.0,5691.0,5706.0,5730.0,5757.0,5788.0,5824.0,5862.0,5890.0,5913.0,5897.0,5979.0,5992.0,6019.0,6005.0,6155.0,6145.0,6139.0
unmatched_applicants,6140.0,5579.0,5579.0,5579.0,5579.0,5579.0,5592.0,5611.0,5614.0,5633.0,5666.0,5710.0,5740.0,5771.0,5779.0,5799.0,5878.0,5904.0,5889.0,5910.0,5997.0,6044.0,6019.0,6015.0,6136.0,6149.0,6167.0
unmatched_applicants,6167.0,5579.0,5579.0,5579.0,5579.0,5584.0,5590.0,5602.0,5611.0,5634.0,5683.0,5709.0,5737.0,5788.0,5784.0,5807.0,5854.0,5890.0,5913.0,5907.0,6000.0,6005.0,6024.0,6030.0,6116.0,6109.0,6113.0
unmatched_applicants,6141.0,5579.0,5579.0,5579.0,5579.0,5580.0,5591.0,5614.0,5622.0,5649.0,5683.0,5699.0,5751.0,5765.0,5781.0,5816.0,5870.0,5886.0,5909.0,5894.0,6019.0,6012.0,6036.0,6034.0,6161.0,6154.0,6158.0
unmatched_applicants,6134.0,5579.0,5579.0,5579.0,5579.0,5582.0,5593.0,5623.0,5618.0,5652.0,5674.0,5709.0,5732.0,5760.0,5790.0,5799.0,5889.0,5884.0,5895.0,5902.0,5993.0,6026.0,6020.0,6028.0,6127.0,6112.0,6159.0
unmatched_applicants,6156.0,5579.0,5579.0,5580.0,5579.0,5584.0,5587.0,5613.0,5615.0,5644.0,5668.0,5708.0,5737.0,5772.0,5792.0,5802.0,5874.0,5884.0,5881.0,5909.0,6004.0,5997.0,6005.0,6013.0,6130.0,6141.0,6125.0
unmatched_applicants,6139.0,5579.0,5579.0,5579.0,5579.0,5579.0,5598.0,5618.0,5622.0,5636.0,5684.0,5715.0,5724.0,5768.0,5793.0,5812.0,5863.0,5880.0,5887.0,5911.0,6018.0,6017.0,6014.0,6038.0,6134.0,6134.0,6143.0
unmatched_applicants,6139.0,5579.0,5579.0,5579.0,5579.0,5584.0,5600.0,5613.0,5616.0,5639.0,5681.0,5725.0,5747.0,5770.0,5782.0,5812.0,5869.0,5888.0,5907.0,5916.0,6041.0,6023.0,6009.0,6011.0,6146.0,6141.0,6147.0
unmatched_applicants,6175.0,5579.0,5579.0,5579.0,5579.0,5583.0,5599.0,5614.0,5612.0,5650.0,5678.0,5699.0,5740.0,5762.0,5782.0,5804.0,5868.0,5886.0,5902.0,5895.0,5992.0,6012.0,6018.0,6004.0,6150.0,6151.0,6132.0
unmatched_applicants,6151.0,5579.0,5579.0,5583.0,5579.0,5579.0,5590.0,5614.0,5600.0,5636.0,5680.0,5715.0,5725.0,5753.0,5789.0,5791.0,5877.0,5883.0,5902.0,5919.0,6008.0,6006.0,6022.0,6026.0,6118.0,6150.0,6132.0
