Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,11047.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10874.0
unmatched_applicants,11058.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10872.0
unmatched_applicants,11042.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10869.0
unmatched_applicants,11044.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10878.0
unmatched_applicants,11031.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10883.0
unmatched_applicants,11024.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10857.0
unmatched_applicants,11014.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10835.0,10873.0
unmatched_applicants,11052.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10868.0
unmatched_applicants,11040.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10858.0
unmatched_applicants,11074.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10836.0,10872.0
unmatched_applicants,11035.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10835.0,10888.0
unmatched_applicants,11037.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10864.0
unmatched_applicants,11048.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10866.0
unmatched_applicants,11053.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10884.0
unmatched_applicants,11036.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10839.0,10901.0
unmatched_applicants,11051.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10886.0
unmatched_applicants,11050.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10878.0
unmatched_applicants,11081.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10887.0
unmatched_applicants,11031.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10853.0
unmatched_applicants,11050.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10831.0,10887.0
unfilled_spots,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
unfilled_spots,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
unfilled_spots,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
unfilled_spots,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
unfilled_spots,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
unfilled_spots,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
unfilled_spots,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0
unfilled_spots,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
unfilled_spots,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
unfilled_spots,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0
unfilled_spots,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0
unfilled_spots,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
unfilled_spots,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
unfilled_spots,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,70.0
unfilled_spots,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
unfilled_spots,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
unfilled_spots,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
unfilled_spots,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
unfilled_spots,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1128.5,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1087.4384615384615,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1118.5076923076922,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1065.0307692307692,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1126.4615384615386,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1147.3615384615384,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1055.7307692307693,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1095.8,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1105.376923076923,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1115.9538461538461,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1106.5692307692307,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1137.6923076923076,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1105.2923076923078,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1178.7615384615385,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1097.0384615384614,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1108.4153846153847,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1095.4153846153847,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1075.2923076923078,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1128.4307692307693,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
reviews_per_program,1754.4153846153847,1754.4153846153847,1754.4153846153847,1021.7,501.26153846153846,626.5769230769231,751.8923076923077,877.2076923076924,1002.5230769230769,1127.8384615384616,1253.1538461538462,1378.4692307692308
pct_interview_given_signal,0.0,1.0,1.0,0.9831808974280277,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9803163300800033,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9826079839584229,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.98076647637755,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9811961614797536,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9824238332003356,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9801935629079451,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9823215272236204,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9826079839584229,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9810120107216663,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9844085691486096,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9813393898471549,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9831195138419987,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9816463077773003,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9816872301679864,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9797434166103984,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9819327645121028,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9827512123258241,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9814826182145561,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_signal,0.0,1.0,1.0,0.9826898287397949,0.7540973543674422,0.6032778834939537,0.5027315695782948,0.43091277392425265,0.3770486771837211,0.3351543797188632,0.30163894174697686,0.274217219769979
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006076975016880486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006858220657250796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006233224144954548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006735453485192605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006618266639137059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.0062834470789783535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006891702613266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.0063113487089915795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006233224144954548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006668489573160864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.005742155456721782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006579204357118543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006093715994888421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006495499467078867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006484338815073576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.007014469785324859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006417374903041836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006194161862936033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006540142075100027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21545638696212632,0.15510687826690528,0.08469911812248071,0.006210902840943968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
pct_interview_given_application,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632,0.21545638696212632
