Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,6237.0,4913.0,4914.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4913.0,4928.0,4908.0,5001.0,5096.0,5299.0,5290.0,5435.0,5548.0,5681.0,5704.0,5814.0,5944.0,5985.0,6117.0,6154.0,6219.0
unmatched_applicants,6249.0,4923.0,4908.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4921.0,4911.0,5016.0,5184.0,5238.0,5252.0,5453.0,5569.0,5653.0,5789.0,5860.0,5908.0,5952.0,6126.0,6191.0,6230.0
unmatched_applicants,6250.0,4917.0,4912.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4931.0,4927.0,4991.0,5192.0,5257.0,5260.0,5428.0,5518.0,5680.0,5758.0,5868.0,5928.0,5971.0,6086.0,6145.0,6181.0
unmatched_applicants,6230.0,4922.0,4910.0,4908.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4921.0,4927.0,5003.0,5130.0,5281.0,5324.0,5438.0,5583.0,5675.0,5742.0,5860.0,5931.0,5993.0,6127.0,6167.0,6230.0
unmatched_applicants,6239.0,4917.0,4908.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4932.0,4919.0,4985.0,5155.0,5293.0,5281.0,5390.0,5530.0,5675.0,5741.0,5812.0,5920.0,6003.0,6119.0,6141.0,6220.0
unmatched_applicants,6257.0,4912.0,4908.0,4909.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4914.0,4932.0,4983.0,5135.0,5247.0,5303.0,5423.0,5527.0,5662.0,5762.0,5832.0,5889.0,5983.0,6103.0,6185.0,6201.0
unmatched_applicants,6272.0,4911.0,4909.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4921.0,4918.0,4988.0,5152.0,5306.0,5233.0,5420.0,5555.0,5685.0,5755.0,5853.0,5912.0,5997.0,6143.0,6136.0,6227.0
unmatched_applicants,6233.0,4915.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4916.0,4927.0,5017.0,5117.0,5278.0,5337.0,5432.0,5602.0,5667.0,5753.0,5811.0,5891.0,5983.0,6089.0,6128.0,6182.0
unmatched_applicants,6253.0,4923.0,4911.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4936.0,4930.0,4989.0,5139.0,5268.0,5321.0,5443.0,5583.0,5674.0,5749.0,5825.0,5916.0,6011.0,6093.0,6147.0,6223.0
unmatched_applicants,6249.0,4911.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4925.0,4930.0,4988.0,5112.0,5263.0,5286.0,5452.0,5564.0,5657.0,5728.0,5819.0,5899.0,5983.0,6119.0,6169.0,6208.0
unmatched_applicants,6248.0,4916.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4908.0,4913.0,5029.0,5122.0,5260.0,5336.0,5429.0,5551.0,5668.0,5734.0,5813.0,5904.0,5982.0,6126.0,6184.0,6180.0
