Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,904.0,92.0,103.0,95.0,19.0,10.0,9.0,11.0,2.0,5.0,2.0,3.0,1.0,1.0,3.0,38.0,104.0,180.0,240.0,319.0,389.0,427.0,474.0,531.0,564.0,612.0,639.0,658.0,708.0,735.0,739.0,752.0,797.0,818.0,831.0,832.0,884.0
unmatched_applicants,923.0,113.0,110.0,101.0,28.0,6.0,4.0,6.0,3.0,3.0,2.0,4.0,0.0,3.0,7.0,39.0,109.0,189.0,265.0,305.0,405.0,464.0,471.0,509.0,564.0,599.0,628.0,659.0,722.0,727.0,751.0,765.0,804.0,808.0,827.0,827.0,893.0
unmatched_applicants,922.0,117.0,101.0,91.0,29.0,11.0,8.0,8.0,1.0,2.0,1.0,3.0,1.0,2.0,10.0,28.0,110.0,186.0,272.0,316.0,396.0,436.0,480.0,525.0,577.0,592.0,636.0,669.0,712.0,716.0,741.0,758.0,810.0,809.0,838.0,852.0,877.0
unmatched_applicants,903.0,88.0,102.0,97.0,22.0,19.0,10.0,6.0,3.0,3.0,8.0,1.0,1.0,2.0,7.0,50.0,107.0,176.0,275.0,328.0,398.0,441.0,483.0,517.0,567.0,602.0,624.0,646.0,702.0,729.0,758.0,764.0,810.0,825.0,834.0,857.0,892.0
unmatched_applicants,914.0,96.0,106.0,96.0,16.0,16.0,9.0,6.0,7.0,5.0,1.0,1.0,2.0,3.0,10.0,32.0,96.0,204.0,239.0,325.0,402.0,450.0,483.0,514.0,585.0,598.0,647.0,655.0,707.0,720.0,761.0,767.0,800.0,812.0,829.0,851.0,888.0
unmatched_applicants,914.0,101.0,90.0,96.0,15.0,11.0,9.0,6.0,7.0,3.0,3.0,1.0,6.0,1.0,5.0,32.0,124.0,161.0,246.0,335.0,365.0,443.0,482.0,522.0,547.0,598.0,621.0,651.0,710.0,726.0,741.0,757.0,804.0,813.0,830.0,854.0,898.0
unmatched_applicants,907.0,125.0,97.0,107.0,24.0,12.0,10.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,5.0,50.0,85.0,186.0,259.0,322.0,383.0,456.0,473.0,517.0,576.0,605.0,656.0,653.0,696.0,713.0,738.0,755.0,805.0,808.0,837.0,853.0,887.0
unmatched_applicants,926.0,96.0,101.0,71.0,21.0,11.0,6.0,9.0,7.0,8.0,2.0,1.0,1.0,3.0,9.0,42.0,101.0,197.0,248.0,282.0,387.0,421.0,475.0,524.0,581.0,607.0,627.0,677.0,708.0,726.0,769.0,744.0,805.0,823.0,844.0,844.0,873.0
unmatched_applicants,917.0,95.0,111.0,94.0,21.0,13.0,5.0,4.0,4.0,7.0,0.0,2.0,3.0,3.0,7.0,40.0,140.0,198.0,242.0,310.0,371.0,413.0,478.0,516.0,560.0,613.0,630.0,663.0,721.0,742.0,744.0,761.0,830.0,846.0,856.0,858.0,900.0
unmatched_applicants,912.0,93.0,114.0,98.0,23.0,17.0,11.0,9.0,6.0,4.0,0.0,1.0,3.0,1.0,10.0,48.0,100.0,188.0,250.0,314.0,364.0,447.0,487.0,504.0,548.0,610.0,620.0,663.0,706.0,730.0,749.0,766.0,814.0,828.0,800.0,842.0,894.0
unmatched_applicants,928.0,101.0,103.0,90.0,24.0,15.0,12.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,14.0,48.0,105.0,196.0,284.0,306.0,392.0,433.0,464.0,511.0,579.0,597.0,605.0,664.0,692.0,709.0,748.0,750.0,799.0,817.0,827.0,842.0,892.0
unmatched_applicants,918.0,107.0,108.0,88.0,21.0,21.0,10.0,8.0,11.0,2.0,0.0,1.0,0.0,6.0,8.0,66.0,96.0,177.0,265.0,320.0,389.0,433.0,476.0,510.0,574.0,607.0,633.0,658.0,692.0,720.0,752.0,762.0,798.0,819.0,835.0,845.0,898.0
unmatched_applicants,917.0,104.0,112.0,90.0,27.0,16.0,18.0,9.0,7.0,5.0,5.0,1.0,3.0,1.0,2.0,52.0,105.0,188.0,258.0,304.0,379.0,420.0,472.0,523.0,558.0,624.0,621.0,665.0,698.0,728.0,738.0,765.0,820.0,831.0,840.0,849.0,891.0
unmatched_applicants,924.0,82.0,114.0,87.0,24.0,17.0,8.0,4.0,8.0,2.0,7.0,0.0,3.0,0.0,3.0,47.0,111.0,171.0,270.0,313.0,363.0,431.0,473.0,507.0,570.0,611.0,605.0,650.0,721.0,737.0,741.0,750.0,805.0,831.0,833.0,828.0,867.0
unmatched_applicants,897.0,86.0,119.0,87.0,33.0,19.0,6.0,5.0,6.0,9.0,4.0,1.0,2.0,3.0,2.0,51.0,95.0,189.0,247.0,316.0,365.0,397.0,455.0,509.0,577.0,588.0,614.0,658.0,713.0,738.0,755.0,751.0,809.0,806.0,833.0,851.0,900.0
unmatched_applicants,929.0,85.0,108.0,93.0,23.0,16.0,8.0,3.0,8.0,3.0,4.0,0.0,1.0,0.0,3.0,42.0,102.0,193.0,258.0,316.0,383.0,441.0,463.0,501.0,574.0,614.0,650.0,659.0,704.0,717.0,751.0,749.0,803.0,831.0,825.0,848.0,891.0
unmatched_applicants,916.0,96.0,101.0,98.0,24.0,13.0,9.0,6.0,6.0,4.0,3.0,0.0,3.0,1.0,10.0,45.0,97.0,177.0,262.0,331.0,385.0,425.0,498.0,519.0,573.0,611.0,631.0,659.0,689.0,715.0,761.0,765.0,799.0,833.0,825.0,845.0,902.0
unmatched_applicants,931.0,95.0,102.0,73.0,21.0,12.0,12.0,9.0,4.0,4.0,1.0,3.0,2.0,0.0,4.0,60.0,101.0,177.0,254.0,327.0,389.0,426.0,454.0,519.0,565.0,584.0,608.0,660.0,706.0,702.0,738.0,760.0,799.0,832.0,828.0,856.0,889.0
unmatched_applicants,905.0,94.0,90.0,98.0,28.0,14.0,8.0,5.0,6.0,1.0,1.0,2.0,3.0,1.0,6.0,38.0,92.0,189.0,236.0,313.0,385.0,417.0,490.0,539.0,574.0,600.0,636.0,649.0,700.0,724.0,752.0,759.0,805.0,831.0,824.0,853.0,887.0
unmatched_applicants,924.0,107.0,107.0,84.0,19.0,17.0,16.0,11.0,5.0,2.0,2.0,2.0,0.0,5.0,6.0,37.0,120.0,205.0,254.0,305.0,389.0,437.0,479.0,527.0,553.0,616.0,627.0,648.0,699.0,729.0,750.0,768.0,820.0,809.0,847.0,835.0,889.0
unfilled_spots,1193.0,381.0,392.0,384.0,308.0,299.0,298.0,300.0,291.0,294.0,291.0,292.0,290.0,290.0,292.0,327.0,393.0,469.0,529.0,608.0,678.0,716.0,763.0,820.0,853.0,901.0,928.0,947.0,997.0,1024.0,1028.0,1041.0,1086.0,1107.0,1120.0,1121.0,1173.0
unfilled_spots,1212.0,402.0,399.0,390.0,317.0,295.0,293.0,295.0,292.0,292.0,291.0,293.0,289.0,292.0,296.0,328.0,398.0,478.0,554.0,594.0,694.0,753.0,760.0,798.0,853.0,888.0,917.0,948.0,1011.0,1016.0,1040.0,1054.0,1093.0,1097.0,1116.0,1116.0,1182.0
unfilled_spots,1211.0,406.0,390.0,380.0,318.0,300.0,297.0,297.0,290.0,291.0,290.0,292.0,290.0,291.0,299.0,317.0,399.0,475.0,561.0,605.0,685.0,725.0,769.0,814.0,866.0,881.0,925.0,958.0,1001.0,1005.0,1030.0,1047.0,1099.0,1098.0,1127.0,1141.0,1166.0
unfilled_spots,1192.0,377.0,391.0,386.0,311.0,308.0,299.0,295.0,292.0,292.0,297.0,290.0,290.0,291.0,296.0,339.0,396.0,465.0,564.0,617.0,687.0,730.0,772.0,806.0,856.0,891.0,913.0,935.0,991.0,1018.0,1047.0,1053.0,1099.0,1114.0,1123.0,1146.0,1181.0
unfilled_spots,1203.0,385.0,395.0,385.0,305.0,305.0,298.0,295.0,296.0,294.0,290.0,290.0,291.0,292.0,299.0,321.0,385.0,493.0,528.0,614.0,691.0,739.0,772.0,803.0,874.0,887.0,936.0,944.0,996.0,1009.0,1050.0,1056.0,1089.0,1101.0,1118.0,1140.0,1177.0
unfilled_spots,1203.0,390.0,379.0,385.0,304.0,300.0,298.0,295.0,296.0,292.0,292.0,290.0,295.0,290.0,294.0,321.0,413.0,450.0,535.0,624.0,654.0,732.0,771.0,811.0,836.0,887.0,910.0,940.0,999.0,1015.0,1030.0,1046.0,1093.0,1102.0,1119.0,1143.0,1187.0
unfilled_spots,1196.0,414.0,386.0,396.0,313.0,301.0,299.0,294.0,295.0,292.0,292.0,290.0,290.0,290.0,294.0,339.0,374.0,475.0,548.0,611.0,672.0,745.0,762.0,806.0,865.0,894.0,945.0,942.0,985.0,1002.0,1027.0,1044.0,1094.0,1097.0,1126.0,1142.0,1176.0
