Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,3636.0,3467.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3469.0,3479.0,3508.0,3518.0,3547.0,3588.0,3622.0
unmatched_applicants,3639.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3473.0,3491.0,3525.0,3496.0,3552.0,3585.0,3642.0
unmatched_applicants,3635.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3473.0,3483.0,3509.0,3514.0,3557.0,3614.0,3639.0
unmatched_applicants,3659.0,3466.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3477.0,3478.0,3511.0,3510.0,3537.0,3612.0,3620.0
unmatched_applicants,3633.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3469.0,3495.0,3518.0,3511.0,3536.0,3593.0,3646.0
unmatched_applicants,3650.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3469.0,3468.0,3509.0,3510.0,3566.0,3591.0,3658.0
unmatched_applicants,3655.0,3467.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3467.0,3465.0,3465.0,3481.0,3515.0,3508.0,3555.0,3610.0,3642.0
unmatched_applicants,3627.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3466.0,3493.0,3497.0,3523.0,3550.0,3602.0,3647.0
unmatched_applicants,3647.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3480.0,3506.0,3514.0,3545.0,3577.0,3651.0
unmatched_applicants,3626.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3476.0,3480.0,3515.0,3506.0,3564.0,3591.0,3637.0
unmatched_applicants,3637.0,3468.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3466.0,3465.0,3465.0,3475.0,3508.0,3512.0,3571.0,3588.0,3632.0
unmatched_applicants,3619.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3484.0,3527.0,3522.0,3549.0,3602.0,3639.0
unmatched_applicants,3656.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3481.0,3519.0,3508.0,3537.0,3575.0,3659.0
unmatched_applicants,3637.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3471.0,3498.0,3515.0,3552.0,3576.0,3649.0
unmatched_applicants,3660.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3466.0,3490.0,3494.0,3517.0,3535.0,3599.0,3671.0
unmatched_applicants,3651.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3471.0,3489.0,3513.0,3511.0,3516.0,3560.0,3637.0
unmatched_applicants,3652.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3466.0,3491.0,3501.0,3522.0,3571.0,3591.0,3621.0
unmatched_applicants,3670.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3477.0,3477.0,3497.0,3509.0,3554.0,3594.0,3638.0
unmatched_applicants,3648.0,3467.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3480.0,3482.0,3537.0,3503.0,3551.0,3599.0,3647.0
unmatched_applicants,3649.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3467.0,3468.0,3490.0,3511.0,3531.0,3553.0,3595.0,3636.0
unfilled_spots,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,43.0,53.0,82.0,123.0,157.0
unfilled_spots,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,60.0,31.0,87.0,120.0,177.0
unfilled_spots,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,44.0,49.0,92.0,149.0,174.0
unfilled_spots,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,46.0,45.0,72.0,147.0,155.0
unfilled_spots,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,53.0,46.0,71.0,128.0,181.0
unfilled_spots,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,44.0,45.0,101.0,126.0,193.0
unfilled_spots,190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,50.0,43.0,90.0,145.0,177.0
unfilled_spots,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,32.0,58.0,85.0,137.0,182.0
unfilled_spots,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,49.0,80.0,112.0,186.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,50.0,41.0,99.0,126.0,172.0
unfilled_spots,172.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,43.0,47.0,106.0,123.0,167.0
unfilled_spots,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,57.0,84.0,137.0,174.0
unfilled_spots,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,43.0,72.0,110.0,194.0
unfilled_spots,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,50.0,87.0,111.0,184.0
