Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,6637.0,4250.0,4231.0,4222.0,4222.0,4222.0,4222.0,4230.0,4222.0,4244.0,4382.0,4517.0,4572.0,4729.0,4932.0,5087.0,5175.0,5324.0,5392.0,5482.0,5725.0,5737.0,5797.0,5819.0,6084.0,6159.0,6118.0,6156.0
unmatched_applicants,6603.0,4251.0,4244.0,4226.0,4222.0,4222.0,4222.0,4222.0,4222.0,4259.0,4330.0,4526.0,4569.0,4768.0,4938.0,5077.0,5203.0,5311.0,5401.0,5507.0,5678.0,5772.0,5801.0,5856.0,6056.0,6093.0,6156.0,6209.0
unmatched_applicants,6531.0,4257.0,4247.0,4229.0,4222.0,4222.0,4222.0,4222.0,4222.0,4232.0,4378.0,4545.0,4540.0,4713.0,4926.0,5044.0,5217.0,5304.0,5401.0,5484.0,5725.0,5750.0,5799.0,5860.0,6098.0,6130.0,6183.0,6138.0
unmatched_applicants,6570.0,4261.0,4246.0,4231.0,4222.0,4222.0,4222.0,4222.0,4222.0,4249.0,4323.0,4507.0,4566.0,4776.0,4934.0,5066.0,5216.0,5319.0,5400.0,5500.0,5707.0,5767.0,5804.0,5841.0,6110.0,6129.0,6166.0,6173.0
unmatched_applicants,6561.0,4254.0,4231.0,4223.0,4222.0,4222.0,4222.0,4222.0,4222.0,4234.0,4367.0,4545.0,4544.0,4758.0,4917.0,5083.0,5189.0,5313.0,5410.0,5478.0,5684.0,5757.0,5799.0,5863.0,6097.0,6146.0,6154.0,6217.0
unmatched_applicants,6630.0,4268.0,4249.0,4225.0,4222.0,4222.0,4222.0,4222.0,4222.0,4270.0,4353.0,4466.0,4560.0,4732.0,4931.0,5096.0,5222.0,5332.0,5417.0,5485.0,5715.0,5767.0,5784.0,5865.0,6126.0,6149.0,6137.0,6135.0
unmatched_applicants,6614.0,4245.0,4237.0,4222.0,4222.0,4222.0,4222.0,4224.0,4222.0,4238.0,4350.0,4525.0,4529.0,4786.0,4928.0,5086.0,5181.0,5330.0,5432.0,5522.0,5681.0,5730.0,5820.0,5819.0,6119.0,6123.0,6179.0,6204.0
unmatched_applicants,6599.0,4253.0,4239.0,4225.0,4222.0,4222.0,4222.0,4222.0,4222.0,4261.0,4358.0,4532.0,4525.0,4758.0,4911.0,5065.0,5222.0,5318.0,5397.0,5496.0,5676.0,5755.0,5805.0,5851.0,6119.0,6084.0,6166.0,6151.0
unmatched_applicants,6572.0,4248.0,4238.0,4224.0,4222.0,4222.0,4222.0,4222.0,4222.0,4241.0,4328.0,4504.0,4557.0,4755.0,4883.0,5046.0,5211.0,5314.0,5408.0,5506.0,5685.0,5740.0,5801.0,5825.0,6103.0,6102.0,6143.0,6173.0
unmatched_applicants,6556.0,4236.0,4234.0,4225.0,4222.0,4222.0,4222.0,4222.0,4233.0,4227.0,4308.0,4526.0,4552.0,4748.0,4900.0,5077.0,5196.0,5271.0,5397.0,5505.0,5687.0,5753.0,5795.0,5868.0,6127.0,6103.0,6169.0,6187.0
unmatched_applicants,6611.0,4247.0,4238.0,4224.0,4222.0,4222.0,4222.0,4222.0,4222.0,4228.0,4345.0,4523.0,4542.0,4748.0,4906.0,5059.0,5196.0,5343.0,5400.0,5519.0,5664.0,5731.0,5767.0,5837.0,6125.0,6122.0,6128.0,6198.0
unmatched_applicants,6626.0,4255.0,4244.0,4226.0,4222.0,4222.0,4222.0,4222.0,4225.0,4271.0,4329.0,4540.0,4565.0,4755.0,4949.0,5072.0,5211.0,5312.0,5421.0,5451.0,5704.0,5692.0,5774.0,5810.0,6098.0,6169.0,6148.0,6180.0
unmatched_applicants,6618.0,4245.0,4245.0,4226.0,4222.0,4222.0,4222.0,4222.0,4222.0,4230.0,4355.0,4549.0,4566.0,4751.0,4919.0,5075.0,5213.0,5292.0,5411.0,5489.0,5684.0,5742.0,5797.0,5844.0,6085.0,6130.0,6189.0,6139.0
unmatched_applicants,6602.0,4249.0,4230.0,4226.0,4222.0,4222.0,4222.0,4222.0,4222.0,4246.0,4353.0,4559.0,4543.0,4733.0,4900.0,5064.0,5202.0,5315.0,5391.0,5502.0,5716.0,5759.0,5820.0,5872.0,6135.0,6175.0,6177.0,6188.0
unmatched_applicants,6582.0,4260.0,4236.0,4223.0,4222.0,4222.0,4222.0,4222.0,4230.0,4241.0,4339.0,4487.0,4575.0,4712.0,4938.0,5080.0,5165.0,5314.0,5435.0,5496.0,5694.0,5763.0,5755.0,5842.0,6099.0,6138.0,6150.0,6173.0
unmatched_applicants,6561.0,4248.0,4234.0,4230.0,4222.0,4222.0,4222.0,4222.0,4222.0,4246.0,4353.0,4501.0,4545.0,4735.0,4903.0,5064.0,5257.0,5302.0,5411.0,5516.0,5700.0,5721.0,5805.0,5819.0,6157.0,6122.0,6151.0,6180.0
unmatched_applicants,6558.0,4245.0,4250.0,4226.0,4222.0,4222.0,4222.0,4226.0,4222.0,4231.0,4371.0,4479.0,4541.0,4777.0,4921.0,5049.0,5222.0,5299.0,5449.0,5459.0,5684.0,5743.0,5758.0,5876.0,6079.0,6094.0,6127.0,6168.0
unmatched_applicants,6616.0,4246.0,4228.0,4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,4241.0,4350.0,4497.0,4519.0,4752.0,4919.0,5035.0,5216.0,5288.0,5377.0,5498.0,5674.0,5723.0,5817.0,5877.0,6068.0,6135.0,6181.0,6234.0
unmatched_applicants,6606.0,4251.0,4242.0,4223.0,4222.0,4222.0,4222.0,4222.0,4222.0,4258.0,4334.0,4451.0,4596.0,4740.0,4922.0,5048.0,5200.0,5327.0,5417.0,5509.0,5704.0,5713.0,5807.0,5826.0,6092.0,6162.0,6133.0,6193.0
unmatched_applicants,6552.0,4260.0,4236.0,4224.0,4222.0,4222.0,4222.0,4228.0,4222.0,4228.0,4335.0,4504.0,4564.0,4782.0,4939.0,5062.0,5215.0,5330.0,5419.0,5483.0,5711.0,5736.0,5775.0,5828.0,6126.0,6150.0,6167.0,6190.0
unfilled_spots,2415.0,28.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,160.0,295.0,350.0,507.0,710.0,865.0,953.0,1102.0,1170.0,1260.0,1503.0,1515.0,1575.0,1597.0,1862.0,1937.0,1896.0,1934.0
unfilled_spots,2381.0,29.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,108.0,304.0,347.0,546.0,716.0,855.0,981.0,1089.0,1179.0,1285.0,1456.0,1550.0,1579.0,1634.0,1834.0,1871.0,1934.0,1987.0
unfilled_spots,2309.0,35.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,156.0,323.0,318.0,491.0,704.0,822.0,995.0,1082.0,1179.0,1262.0,1503.0,1528.0,1577.0,1638.0,1876.0,1908.0,1961.0,1916.0
unfilled_spots,2348.0,39.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,101.0,285.0,344.0,554.0,712.0,844.0,994.0,1097.0,1178.0,1278.0,1485.0,1545.0,1582.0,1619.0,1888.0,1907.0,1944.0,1951.0
unfilled_spots,2339.0,32.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,145.0,323.0,322.0,536.0,695.0,861.0,967.0,1091.0,1188.0,1256.0,1462.0,1535.0,1577.0,1641.0,1875.0,1924.0,1932.0,1995.0
unfilled_spots,2408.0,46.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,131.0,244.0,338.0,510.0,709.0,874.0,1000.0,1110.0,1195.0,1263.0,1493.0,1545.0,1562.0,1643.0,1904.0,1927.0,1915.0,1913.0
