Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,1249.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,202.0,321.0,460.0,521.0,602.0,722.0,793.0,797.0,874.0,958.0,979.0,1027.0,1039.0,1126.0,1129.0,1149.0,1162.0
unmatched_applicants,1228.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,206.0,355.0,442.0,535.0,613.0,719.0,776.0,841.0,843.0,977.0,1000.0,1018.0,1035.0,1095.0,1146.0,1133.0,1152.0
unmatched_applicants,1244.0,1.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,179.0,360.0,454.0,532.0,636.0,705.0,780.0,803.0,846.0,961.0,987.0,1028.0,1049.0,1123.0,1116.0,1136.0,1160.0
unmatched_applicants,1260.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,206.0,339.0,447.0,537.0,608.0,719.0,778.0,843.0,885.0,972.0,966.0,1045.0,1061.0,1120.0,1136.0,1136.0,1148.0
unmatched_applicants,1225.0,1.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,190.0,345.0,419.0,538.0,600.0,683.0,802.0,829.0,858.0,961.0,985.0,1031.0,1027.0,1113.0,1134.0,1142.0,1164.0
unmatched_applicants,1232.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,193.0,368.0,449.0,538.0,605.0,726.0,790.0,811.0,880.0,973.0,980.0,996.0,1039.0,1111.0,1120.0,1154.0,1163.0
unmatched_applicants,1243.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,206.0,340.0,456.0,527.0,606.0,733.0,774.0,822.0,836.0,966.0,988.0,1037.0,1049.0,1112.0,1141.0,1143.0,1162.0
unmatched_applicants,1248.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,186.0,359.0,436.0,535.0,587.0,717.0,783.0,812.0,880.0,957.0,978.0,1021.0,1029.0,1089.0,1109.0,1171.0,1148.0
unmatched_applicants,1216.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,178.0,326.0,447.0,551.0,601.0,717.0,792.0,804.0,869.0,960.0,1008.0,1027.0,1019.0,1099.0,1140.0,1128.0,1145.0
unmatched_applicants,1218.0,4.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,219.0,338.0,428.0,521.0,595.0,721.0,805.0,831.0,861.0,959.0,989.0,1027.0,1030.0,1111.0,1124.0,1135.0,1154.0
unmatched_applicants,1233.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,187.0,358.0,446.0,526.0,619.0,720.0,797.0,838.0,840.0,950.0,973.0,989.0,1026.0,1111.0,1126.0,1144.0,1133.0
unmatched_applicants,1252.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,218.0,354.0,446.0,564.0,616.0,737.0,774.0,819.0,870.0,973.0,989.0,1030.0,1023.0,1126.0,1166.0,1131.0,1147.0
unmatched_applicants,1245.0,3.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,206.0,333.0,428.0,554.0,622.0,715.0,772.0,819.0,869.0,935.0,995.0,1008.0,1029.0,1093.0,1126.0,1145.0,1156.0
unmatched_applicants,1238.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,170.0,329.0,446.0,557.0,624.0,710.0,790.0,814.0,872.0,979.0,992.0,1035.0,1011.0,1117.0,1124.0,1154.0,1156.0
unmatched_applicants,1212.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,181.0,328.0,457.0,547.0,611.0,719.0,808.0,823.0,867.0,958.0,978.0,1004.0,1031.0,1119.0,1129.0,1142.0,1148.0
unmatched_applicants,1239.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,211.0,349.0,462.0,539.0,613.0,740.0,778.0,844.0,835.0,956.0,981.0,1003.0,1027.0,1107.0,1110.0,1142.0,1155.0
