Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,1029.0,629.0,626.0,599.0,589.0,589.0,589.0,595.0,591.0,616.0,625.0,658.0,676.0,732.0,750.0,782.0,831.0,855.0,887.0,905.0,936.0,965.0,974.0,976.0
unmatched_applicants,1047.0,634.0,611.0,606.0,590.0,589.0,589.0,591.0,594.0,596.0,624.0,666.0,689.0,730.0,755.0,808.0,857.0,854.0,889.0,896.0,942.0,946.0,952.0,968.0
unmatched_applicants,1040.0,642.0,618.0,603.0,589.0,589.0,591.0,592.0,593.0,602.0,643.0,665.0,686.0,731.0,782.0,801.0,819.0,845.0,843.0,911.0,959.0,944.0,966.0,976.0
unmatched_applicants,1026.0,646.0,619.0,609.0,591.0,589.0,589.0,589.0,589.0,606.0,627.0,660.0,663.0,708.0,761.0,800.0,824.0,859.0,860.0,886.0,943.0,954.0,971.0,970.0
unmatched_applicants,1035.0,631.0,621.0,608.0,589.0,589.0,589.0,589.0,589.0,618.0,625.0,655.0,689.0,724.0,777.0,785.0,818.0,869.0,875.0,887.0,939.0,960.0,965.0,980.0
unmatched_applicants,1030.0,627.0,615.0,606.0,589.0,589.0,589.0,590.0,590.0,598.0,624.0,664.0,706.0,740.0,755.0,785.0,836.0,864.0,881.0,905.0,937.0,959.0,964.0,974.0
unmatched_applicants,1015.0,640.0,606.0,603.0,590.0,589.0,589.0,590.0,594.0,599.0,635.0,657.0,684.0,724.0,765.0,784.0,835.0,847.0,888.0,889.0,927.0,951.0,953.0,973.0
unmatched_applicants,1032.0,630.0,616.0,604.0,589.0,589.0,589.0,597.0,589.0,601.0,628.0,668.0,697.0,725.0,764.0,788.0,826.0,855.0,875.0,890.0,923.0,953.0,954.0,980.0
unmatched_applicants,1026.0,638.0,606.0,603.0,591.0,589.0,589.0,591.0,594.0,610.0,627.0,669.0,675.0,714.0,764.0,791.0,843.0,851.0,873.0,890.0,941.0,953.0,953.0,976.0
unmatched_applicants,1029.0,625.0,616.0,603.0,589.0,589.0,589.0,592.0,589.0,599.0,621.0,663.0,701.0,729.0,773.0,788.0,828.0,850.0,870.0,906.0,939.0,948.0,968.0,968.0
unmatched_applicants,1057.0,641.0,620.0,600.0,589.0,589.0,589.0,594.0,591.0,612.0,636.0,664.0,701.0,732.0,757.0,808.0,841.0,863.0,875.0,898.0,937.0,938.0,972.0,966.0
unmatched_applicants,1017.0,616.0,609.0,604.0,589.0,589.0,589.0,590.0,595.0,595.0,639.0,684.0,693.0,721.0,762.0,777.0,828.0,861.0,887.0,895.0,933.0,964.0,956.0,972.0
unmatched_applicants,1026.0,635.0,608.0,608.0,589.0,589.0,589.0,589.0,593.0,603.0,635.0,668.0,675.0,738.0,760.0,793.0,826.0,853.0,876.0,894.0,930.0,956.0,969.0,971.0
unmatched_applicants,1017.0,630.0,617.0,603.0,589.0,589.0,589.0,589.0,594.0,607.0,634.0,641.0,685.0,738.0,758.0,798.0,833.0,830.0,884.0,906.0,965.0,966.0,975.0,970.0
unmatched_applicants,1029.0,632.0,611.0,608.0,589.0,589.0,589.0,590.0,594.0,602.0,631.0,684.0,670.0,719.0,759.0,797.0,837.0,868.0,882.0,902.0,957.0,940.0,955.0,978.0
unmatched_applicants,1042.0,635.0,614.0,611.0,590.0,589.0,589.0,592.0,596.0,603.0,624.0,654.0,678.0,721.0,766.0,794.0,841.0,862.0,891.0,898.0,940.0,948.0,952.0,975.0
unmatched_applicants,1027.0,632.0,622.0,616.0,589.0,589.0,589.0,589.0,589.0,601.0,636.0,664.0,679.0,714.0,749.0,791.0,834.0,852.0,860.0,897.0,960.0,942.0,965.0,976.0
unmatched_applicants,1024.0,634.0,607.0,614.0,589.0,589.0,589.0,595.0,593.0,613.0,624.0,672.0,685.0,725.0,759.0,785.0,821.0,852.0,868.0,901.0,929.0,957.0,946.0,959.0
