Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,6392.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6115.0,6109.0,6109.0,6127.0,6146.0,6144.0,6174.0,6210.0,6220.0,6237.0,6262.0,6294.0,6326.0
unmatched_applicants,6392.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6112.0,6111.0,6109.0,6126.0,6147.0,6149.0,6178.0,6200.0,6236.0,6254.0,6263.0,6302.0,6330.0
unmatched_applicants,6380.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6116.0,6124.0,6162.0,6135.0,6185.0,6210.0,6250.0,6249.0,6255.0,6297.0,6337.0
unmatched_applicants,6374.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6113.0,6126.0,6139.0,6144.0,6171.0,6193.0,6241.0,6226.0,6269.0,6295.0,6326.0
unmatched_applicants,6394.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6112.0,6122.0,6153.0,6141.0,6167.0,6221.0,6234.0,6244.0,6272.0,6295.0,6329.0
unmatched_applicants,6389.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6111.0,6123.0,6118.0,6148.0,6152.0,6174.0,6205.0,6236.0,6233.0,6269.0,6290.0,6335.0
unmatched_applicants,6402.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6110.0,6127.0,6152.0,6131.0,6162.0,6219.0,6222.0,6241.0,6271.0,6297.0,6342.0
unmatched_applicants,6393.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6110.0,6113.0,6112.0,6126.0,6138.0,6150.0,6181.0,6209.0,6237.0,6235.0,6247.0,6293.0,6318.0
unmatched_applicants,6393.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6113.0,6118.0,6131.0,6147.0,6152.0,6171.0,6197.0,6243.0,6243.0,6272.0,6290.0,6314.0
unmatched_applicants,6387.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6112.0,6113.0,6128.0,6146.0,6157.0,6163.0,6227.0,6229.0,6223.0,6276.0,6292.0,6320.0
