Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,962.0,115.0,140.0,128.0,31.0,14.0,18.0,8.0,11.0,7.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,37.0,90.0,158.0,228.0,320.0,363.0,442.0,471.0,545.0,617.0,608.0,673.0,713.0,729.0,779.0,802.0,873.0,880.0
unmatched_applicants,984.0,106.0,143.0,125.0,34.0,22.0,18.0,2.0,11.0,15.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,25.0,76.0,139.0,240.0,313.0,370.0,456.0,493.0,544.0,587.0,605.0,672.0,738.0,762.0,789.0,810.0,890.0,894.0
unmatched_applicants,949.0,136.0,151.0,136.0,29.0,20.0,15.0,11.0,12.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.0,82.0,157.0,230.0,315.0,347.0,432.0,476.0,557.0,552.0,635.0,653.0,724.0,765.0,777.0,806.0,848.0,884.0
unmatched_applicants,959.0,105.0,145.0,130.0,21.0,19.0,15.0,15.0,7.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,15.0,90.0,152.0,243.0,310.0,386.0,455.0,500.0,564.0,589.0,620.0,687.0,712.0,765.0,810.0,803.0,848.0,897.0
unmatched_applicants,973.0,114.0,148.0,123.0,29.0,25.0,13.0,6.0,11.0,6.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,28.0,100.0,175.0,218.0,281.0,405.0,430.0,462.0,533.0,578.0,638.0,633.0,728.0,739.0,766.0,807.0,872.0,883.0
unmatched_applicants,970.0,113.0,128.0,119.0,38.0,20.0,13.0,9.0,9.0,8.0,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,32.0,69.0,160.0,221.0,312.0,356.0,441.0,482.0,553.0,593.0,634.0,667.0,715.0,748.0,789.0,825.0,847.0,867.0
unmatched_applicants,984.0,116.0,152.0,121.0,28.0,25.0,12.0,5.0,6.0,11.0,6.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,28.0,82.0,165.0,247.0,342.0,337.0,446.0,490.0,543.0,586.0,619.0,664.0,730.0,741.0,767.0,836.0,870.0,875.0
unmatched_applicants,960.0,111.0,129.0,118.0,28.0,23.0,19.0,8.0,9.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,62.0,153.0,239.0,301.0,361.0,442.0,489.0,551.0,600.0,631.0,693.0,699.0,764.0,760.0,819.0,866.0,873.0
unmatched_applicants,961.0,133.0,147.0,118.0,36.0,39.0,15.0,11.0,14.0,6.0,4.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,21.0,76.0,168.0,235.0,307.0,358.0,432.0,473.0,546.0,580.0,597.0,669.0,726.0,746.0,769.0,806.0,859.0,876.0
unmatched_applicants,993.0,102.0,121.0,138.0,36.0,16.0,14.0,10.0,16.0,7.0,7.0,4.0,2.0,1.0,7.0,0.0,1.0,1.0,2.0,1.0,23.0,113.0,139.0,234.0,326.0,354.0,431.0,483.0,540.0,599.0,618.0,651.0,720.0,770.0,795.0,808.0,861.0,875.0
unmatched_applicants,962.0,104.0,146.0,131.0,33.0,23.0,18.0,10.0,10.0,4.0,7.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,48.0,87.0,158.0,236.0,311.0,376.0,433.0,499.0,506.0,573.0,613.0,696.0,736.0,751.0,776.0,817.0,861.0,883.0
unmatched_applicants,969.0,120.0,151.0,107.0,25.0,22.0,14.0,10.0,10.0,11.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,41.0,112.0,177.0,238.0,291.0,371.0,412.0,474.0,532.0,571.0,637.0,654.0,757.0,747.0,753.0,823.0,835.0,902.0
unmatched_applicants,939.0,120.0,138.0,125.0,34.0,24.0,18.0,15.0,14.0,8.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,24.0,62.0,180.0,248.0,325.0,339.0,427.0,473.0,553.0,595.0,629.0,645.0,739.0,779.0,787.0,823.0,849.0,880.0
unmatched_applicants,970.0,105.0,143.0,119.0,31.0,25.0,14.0,9.0,11.0,7.0,7.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,31.0,93.0,165.0,235.0,303.0,392.0,421.0,470.0,547.0,620.0,638.0,675.0,717.0,752.0,779.0,826.0,859.0,913.0
