Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,8277.0,4144.0,4123.0,4099.0,4099.0,4117.0,4231.0,4370.0,4381.0,4571.0,4724.0,4850.0,5009.0,5074.0,5134.0,5198.0,5557.0,5538.0,5623.0,5640.0,6166.0,6149.0,6169.0,6171.0,6782.0,6814.0,6886.0,6827.0,7431.0,7358.0,7443.0,7452.0,7940.0,7892.0,7920.0,7894.0,8325.0
unmatched_applicants,8348.0,4159.0,4107.0,4103.0,4099.0,4127.0,4211.0,4386.0,4406.0,4605.0,4743.0,4856.0,5013.0,5092.0,5170.0,5206.0,5546.0,5586.0,5596.0,5635.0,6196.0,6169.0,6182.0,6181.0,6776.0,6874.0,6862.0,6849.0,7422.0,7432.0,7413.0,7409.0,7924.0,7880.0,7855.0,7921.0,8287.0
unmatched_applicants,8276.0,4172.0,4111.0,4102.0,4099.0,4118.0,4186.0,4382.0,4414.0,4581.0,4710.0,4865.0,5055.0,5049.0,5138.0,5213.0,5555.0,5569.0,5587.0,5635.0,6185.0,6150.0,6205.0,6117.0,6784.0,6800.0,6786.0,6819.0,7418.0,7407.0,7409.0,7413.0,7916.0,7880.0,7938.0,7949.0,8292.0
unmatched_applicants,8293.0,4149.0,4117.0,4099.0,4099.0,4111.0,4195.0,4386.0,4429.0,4609.0,4742.0,4822.0,4987.0,5070.0,5118.0,5207.0,5576.0,5542.0,5613.0,5598.0,6149.0,6182.0,6200.0,6188.0,6809.0,6834.0,6828.0,6778.0,7383.0,7393.0,7426.0,7425.0,7906.0,7947.0,7934.0,7896.0,8319.0
unmatched_applicants,8336.0,4169.0,4111.0,4102.0,4099.0,4106.0,4226.0,4376.0,4377.0,4575.0,4735.0,4870.0,5002.0,5076.0,5138.0,5203.0,5564.0,5586.0,5587.0,5623.0,6186.0,6146.0,6240.0,6179.0,6836.0,6844.0,6839.0,6830.0,7401.0,7392.0,7397.0,7381.0,7886.0,7873.0,7873.0,7888.0,8276.0
unmatched_applicants,8315.0,4175.0,4115.0,4099.0,4099.0,4114.0,4245.0,4376.0,4430.0,4587.0,4747.0,4834.0,5003.0,5089.0,5125.0,5190.0,5579.0,5526.0,5598.0,5627.0,6146.0,6185.0,6176.0,6176.0,6854.0,6785.0,6845.0,6847.0,7411.0,7441.0,7390.0,7402.0,7921.0,7946.0,7896.0,7904.0,8296.0
unmatched_applicants,8344.0,4164.0,4111.0,4100.0,4099.0,4109.0,4196.0,4367.0,4403.0,4601.0,4712.0,4838.0,5023.0,5106.0,5155.0,5212.0,5570.0,5586.0,5598.0,5587.0,6188.0,6169.0,6221.0,6194.0,6874.0,6778.0,6849.0,6860.0,7409.0,7406.0,7395.0,7450.0,7885.0,7877.0,7935.0,7885.0,8321.0
unmatched_applicants,8274.0,4161.0,4118.0,4099.0,4099.0,4103.0,4215.0,4389.0,4402.0,4565.0,4723.0,4875.0,5015.0,5075.0,5158.0,5215.0,5563.0,5588.0,5590.0,5621.0,6242.0,6169.0,6260.0,6214.0,6798.0,6838.0,6795.0,6821.0,7417.0,7364.0,7423.0,7428.0,7918.0,7907.0,7963.0,7908.0,8329.0
unmatched_applicants,8353.0,4154.0,4106.0,4099.0,4099.0,4117.0,4216.0,4369.0,4431.0,4633.0,4733.0,4855.0,4966.0,5081.0,5151.0,5227.0,5570.0,5571.0,5598.0,5662.0,6145.0,6185.0,6224.0,6183.0,6828.0,6798.0,6807.0,6817.0,7423.0,7416.0,7437.0,7424.0,7860.0,7905.0,7900.0,7940.0,8295.0
unmatched_applicants,8346.0,4155.0,4114.0,4099.0,4099.0,4108.0,4209.0,4386.0,4438.0,4550.0,4738.0,4845.0,5012.0,5053.0,5145.0,5155.0,5557.0,5569.0,5650.0,5586.0,6153.0,6212.0,6220.0,6178.0,6832.0,6841.0,6815.0,6837.0,7409.0,7430.0,7364.0,7415.0,7884.0,7944.0,7951.0,7910.0,8304.0
