Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,7524.0,6549.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6555.0,6548.0,6576.0,6609.0,6601.0,6662.0,6767.0,6819.0,6843.0,6895.0,6936.0,6998.0,7020.0,7125.0,7115.0,7185.0,7259.0,7303.0,7308.0,7347.0,7465.0,7514.0,7490.0
unmatched_applicants,7522.0,6551.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6556.0,6573.0,6638.0,6622.0,6662.0,6746.0,6824.0,6785.0,6874.0,6969.0,7023.0,7035.0,7068.0,7139.0,7182.0,7256.0,7283.0,7287.0,7356.0,7442.0,7455.0,7535.0
unmatched_applicants,7530.0,6553.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6550.0,6580.0,6628.0,6606.0,6681.0,6742.0,6819.0,6801.0,6885.0,6942.0,6992.0,7077.0,7079.0,7143.0,7157.0,7271.0,7284.0,7295.0,7353.0,7434.0,7482.0,7490.0
unmatched_applicants,7526.0,6555.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6556.0,6587.0,6641.0,6598.0,6668.0,6744.0,6821.0,6807.0,6901.0,6968.0,7016.0,7027.0,7089.0,7110.0,7212.0,7254.0,7308.0,7312.0,7334.0,7476.0,7496.0,7526.0
unmatched_applicants,7510.0,6550.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6574.0,6606.0,6605.0,6632.0,6736.0,6824.0,6813.0,6893.0,6938.0,7011.0,7031.0,7082.0,7123.0,7170.0,7238.0,7263.0,7292.0,7356.0,7472.0,7486.0,7497.0
unmatched_applicants,7580.0,6550.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6568.0,6626.0,6595.0,6679.0,6747.0,6821.0,6832.0,6891.0,6934.0,7032.0,7057.0,7099.0,7121.0,7194.0,7259.0,7273.0,7311.0,7353.0,7459.0,7443.0,7515.0
unmatched_applicants,7520.0,6550.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6551.0,6583.0,6629.0,6646.0,6698.0,6768.0,6815.0,6812.0,6872.0,6987.0,7042.0,7033.0,7048.0,7145.0,7179.0,7243.0,7308.0,7322.0,7331.0,7461.0,7467.0,7477.0
unmatched_applicants,7499.0,6559.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6555.0,6548.0,6548.0,6572.0,6609.0,6632.0,6663.0,6727.0,6803.0,6831.0,6902.0,6951.0,7024.0,7041.0,7079.0,7125.0,7204.0,7237.0,7272.0,7314.0,7344.0,7455.0,7445.0,7500.0
unmatched_applicants,7522.0,6551.0,6551.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6560.0,6592.0,6606.0,6642.0,6671.0,6747.0,6816.0,6846.0,6884.0,6940.0,7019.0,7024.0,7084.0,7131.0,7185.0,7244.0,7286.0,7321.0,7324.0,7474.0,7491.0,7473.0
unmatched_applicants,7527.0,6551.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6548.0,6550.0,6577.0,6609.0,6596.0,6655.0,6776.0,6816.0,6852.0,6924.0,6953.0,7009.0,7034.0,7071.0,7161.0,7174.0,7235.0,7284.0,7282.0,7347.0,7456.0,7456.0,7513.0
