Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1810.0,890.0,919.0,901.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,923.0,956.0,1082.0,1227.0,1318.0,1396.0,1460.0,1577.0,1643.0
unmatched_applicants,1832.0,903.0,916.0,905.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,895.0,927.0,1082.0,1194.0,1320.0,1406.0,1495.0,1575.0,1612.0
unmatched_applicants,1850.0,899.0,943.0,904.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,928.0,970.0,1044.0,1257.0,1359.0,1414.0,1496.0,1550.0,1650.0
unmatched_applicants,1833.0,890.0,913.0,909.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,925.0,995.0,1071.0,1197.0,1341.0,1379.0,1514.0,1571.0,1643.0
unmatched_applicants,1816.0,892.0,930.0,906.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,896.0,934.0,1077.0,1192.0,1330.0,1413.0,1516.0,1555.0,1604.0
unmatched_applicants,1827.0,876.0,937.0,903.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,895.0,965.0,1117.0,1195.0,1325.0,1396.0,1486.0,1562.0,1610.0
unmatched_applicants,1837.0,898.0,946.0,900.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,916.0,930.0,1091.0,1209.0,1275.0,1383.0,1468.0,1542.0,1663.0
unmatched_applicants,1823.0,894.0,927.0,905.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,934.0,963.0,1081.0,1241.0,1285.0,1378.0,1501.0,1540.0,1586.0
unmatched_applicants,1802.0,889.0,944.0,908.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,925.0,920.0,1087.0,1185.0,1299.0,1404.0,1517.0,1540.0,1639.0
unmatched_applicants,1807.0,899.0,923.0,903.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,959.0,963.0,1102.0,1197.0,1308.0,1419.0,1477.0,1565.0,1608.0
unmatched_applicants,1836.0,889.0,947.0,907.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,949.0,936.0,1099.0,1227.0,1317.0,1372.0,1524.0,1562.0,1611.0
unmatched_applicants,1845.0,890.0,933.0,906.0,868.0,868.0,868.0,868.0,868.0,868.0,882.0,915.0,953.0,1051.0,1190.0,1320.0,1384.0,1462.0,1557.0,1611.0
unmatched_applicants,1816.0,882.0,948.0,897.0,868.0,868.0,868.0,868.0,868.0,868.0,880.0,954.0,938.0,1071.0,1203.0,1291.0,1428.0,1421.0,1580.0,1665.0
unmatched_applicants,1844.0,913.0,938.0,897.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,924.0,993.0,1090.0,1182.0,1303.0,1379.0,1489.0,1568.0,1624.0
unmatched_applicants,1855.0,888.0,923.0,901.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,935.0,980.0,1082.0,1216.0,1331.0,1394.0,1461.0,1564.0,1626.0
unmatched_applicants,1835.0,881.0,927.0,909.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,918.0,918.0,1073.0,1202.0,1329.0,1379.0,1470.0,1581.0,1642.0
unmatched_applicants,1817.0,901.0,928.0,903.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,934.0,945.0,1054.0,1210.0,1277.0,1381.0,1480.0,1596.0,1623.0
unmatched_applicants,1794.0,888.0,924.0,878.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,933.0,988.0,1042.0,1182.0,1312.0,1376.0,1472.0,1525.0,1662.0
unmatched_applicants,1838.0,896.0,922.0,902.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,917.0,953.0,1065.0,1157.0,1325.0,1418.0,1490.0,1562.0,1646.0
unmatched_applicants,1819.0,889.0,940.0,915.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,913.0,931.0,1069.0,1217.0,1314.0,1372.0,1507.0,1541.0,1632.0
unfilled_spots,942.0,22.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,88.0,214.0,359.0,450.0,528.0,592.0,709.0,775.0
unfilled_spots,964.0,35.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,59.0,214.0,326.0,452.0,538.0,627.0,707.0,744.0
unfilled_spots,982.0,31.0,75.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,102.0,176.0,389.0,491.0,546.0,628.0,682.0,782.0
unfilled_spots,965.0,22.0,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,127.0,203.0,329.0,473.0,511.0,646.0,703.0,775.0
unfilled_spots,948.0,24.0,62.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,66.0,209.0,324.0,462.0,545.0,648.0,687.0,736.0
unfilled_spots,959.0,8.0,69.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,97.0,249.0,327.0,457.0,528.0,618.0,694.0,742.0
unfilled_spots,969.0,30.0,78.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,223.0,341.0,407.0,515.0,600.0,674.0,795.0
unfilled_spots,955.0,26.0,59.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,95.0,213.0,373.0,417.0,510.0,633.0,672.0,718.0
unfilled_spots,934.0,21.0,76.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,219.0,317.0,431.0,536.0,649.0,672.0,771.0
unfilled_spots,939.0,31.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,95.0,234.0,329.0,440.0,551.0,609.0,697.0,740.0
unfilled_spots,968.0,21.0,79.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,68.0,231.0,359.0,449.0,504.0,656.0,694.0,743.0
unfilled_spots,977.0,22.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,85.0,183.0,322.0,452.0,516.0,594.0,689.0,743.0
unfilled_spots,948.0,14.0,80.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,86.0,70.0,203.0,335.0,423.0,560.0,553.0,712.0,797.0
unfilled_spots,976.0,45.0,70.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,125.0,222.0,314.0,435.0,511.0,621.0,700.0,756.0
unfilled_spots,987.0,20.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,112.0,214.0,348.0,463.0,526.0,593.0,696.0,758.0
unfilled_spots,967.0,13.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,205.0,334.0,461.0,511.0,602.0,713.0,774.0
unfilled_spots,949.0,33.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,77.0,186.0,342.0,409.0,513.0,612.0,728.0,755.0
unfilled_spots,926.0,20.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,120.0,174.0,314.0,444.0,508.0,604.0,657.0,794.0
