Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,15620.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15514.0,15518.0,15516.0,15525.0,15540.0,15538.0,15553.0,15571.0,15578.0,15579.0,15597.0,15601.0,15612.0
unmatched_applicants,15622.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15517.0,15523.0,15515.0,15527.0,15534.0,15546.0,15565.0,15564.0,15573.0,15586.0,15597.0,15615.0,15616.0
unmatched_applicants,15618.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15511.0,15512.0,15518.0,15517.0,15521.0,15536.0,15548.0,15552.0,15565.0,15565.0,15583.0,15597.0,15606.0,15609.0
unmatched_applicants,15622.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15512.0,15517.0,15517.0,15512.0,15523.0,15541.0,15543.0,15549.0,15575.0,15568.0,15571.0,15589.0,15602.0,15616.0
unmatched_applicants,15627.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15514.0,15516.0,15517.0,15519.0,15538.0,15550.0,15552.0,15556.0,15561.0,15582.0,15608.0,15596.0,15613.0
unmatched_applicants,15617.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15519.0,15519.0,15521.0,15523.0,15536.0,15549.0,15552.0,15565.0,15563.0,15587.0,15602.0,15595.0,15610.0
unmatched_applicants,15620.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15511.0,15512.0,15519.0,15516.0,15525.0,15526.0,15551.0,15549.0,15564.0,15574.0,15582.0,15597.0,15594.0,15617.0
unmatched_applicants,15621.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15511.0,15511.0,15513.0,15521.0,15522.0,15519.0,15542.0,15546.0,15549.0,15566.0,15577.0,15580.0,15601.0,15615.0,15606.0
unmatched_applicants,15632.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15512.0,15510.0,15512.0,15514.0,15522.0,15517.0,15532.0,15528.0,15544.0,15544.0,15555.0,15576.0,15590.0,15600.0,15607.0,15609.0
unmatched_applicants,15620.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15511.0,15517.0,15515.0,15520.0,15523.0,15540.0,15546.0,15550.0,15564.0,15576.0,15583.0,15597.0,15604.0,15623.0
