Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,41.0,40.0,71.0,86.0,18.0,22.0,18.0,22.0,23.0
unmatched_applicants,29.0,26.0,62.0,89.0,16.0,24.0,20.0,22.0,23.0
unmatched_applicants,54.0,21.0,60.0,79.0,19.0,21.0,15.0,18.0,22.0
unmatched_applicants,35.0,29.0,66.0,87.0,21.0,22.0,15.0,23.0,24.0
unmatched_applicants,41.0,39.0,60.0,102.0,8.0,21.0,22.0,15.0,21.0
unmatched_applicants,34.0,37.0,62.0,90.0,24.0,21.0,20.0,22.0,22.0
unmatched_applicants,34.0,30.0,74.0,84.0,15.0,20.0,18.0,24.0,28.0
unmatched_applicants,35.0,23.0,70.0,85.0,19.0,21.0,23.0,19.0,18.0
unmatched_applicants,34.0,34.0,72.0,82.0,20.0,18.0,17.0,20.0,20.0
unmatched_applicants,41.0,24.0,70.0,90.0,18.0,16.0,11.0,17.0,27.0
unmatched_applicants,38.0,21.0,61.0,94.0,23.0,24.0,14.0,19.0,14.0
unmatched_applicants,37.0,34.0,75.0,73.0,16.0,28.0,15.0,17.0,27.0
unmatched_applicants,41.0,35.0,62.0,91.0,19.0,15.0,13.0,14.0,23.0
unmatched_applicants,34.0,26.0,70.0,82.0,22.0,22.0,18.0,17.0,16.0
unmatched_applicants,33.0,30.0,54.0,87.0,21.0,19.0,18.0,23.0,17.0
unmatched_applicants,20.0,31.0,70.0,84.0,18.0,20.0,20.0,19.0,19.0
unmatched_applicants,38.0,30.0,53.0,91.0,24.0,21.0,15.0,13.0,23.0
unmatched_applicants,36.0,36.0,65.0,90.0,19.0,25.0,14.0,17.0,26.0
unmatched_applicants,36.0,40.0,83.0,94.0,23.0,19.0,15.0,14.0,20.0
unmatched_applicants,37.0,27.0,57.0,85.0,6.0,22.0,15.0,18.0,34.0
unfilled_spots,95.0,94.0,125.0,140.0,72.0,76.0,72.0,76.0,77.0
unfilled_spots,83.0,80.0,116.0,143.0,70.0,78.0,74.0,76.0,77.0
unfilled_spots,108.0,75.0,114.0,133.0,73.0,75.0,69.0,72.0,76.0
unfilled_spots,89.0,83.0,120.0,141.0,75.0,76.0,69.0,77.0,78.0
unfilled_spots,95.0,93.0,114.0,156.0,62.0,75.0,76.0,69.0,75.0
unfilled_spots,88.0,91.0,116.0,144.0,78.0,75.0,74.0,76.0,76.0
unfilled_spots,88.0,84.0,128.0,138.0,69.0,74.0,72.0,78.0,82.0
unfilled_spots,89.0,77.0,124.0,139.0,73.0,75.0,77.0,73.0,72.0
unfilled_spots,88.0,88.0,126.0,136.0,74.0,72.0,71.0,74.0,74.0
unfilled_spots,95.0,78.0,124.0,144.0,72.0,70.0,65.0,71.0,81.0
unfilled_spots,92.0,75.0,115.0,148.0,77.0,78.0,68.0,73.0,68.0
unfilled_spots,91.0,88.0,129.0,127.0,70.0,82.0,69.0,71.0,81.0
unfilled_spots,95.0,89.0,116.0,145.0,73.0,69.0,67.0,68.0,77.0
unfilled_spots,88.0,80.0,124.0,136.0,76.0,76.0,72.0,71.0,70.0
unfilled_spots,87.0,84.0,108.0,141.0,75.0,73.0,72.0,77.0,71.0
unfilled_spots,74.0,85.0,124.0,138.0,72.0,74.0,74.0,73.0,73.0
unfilled_spots,92.0,84.0,107.0,145.0,78.0,75.0,69.0,67.0,77.0
unfilled_spots,90.0,90.0,119.0,144.0,73.0,79.0,68.0,71.0,80.0
unfilled_spots,90.0,94.0,137.0,148.0,77.0,73.0,69.0,68.0,74.0
unfilled_spots,91.0,81.0,111.0,139.0,60.0,76.0,69.0,72.0,88.0
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.35714285714286,68.45320197044335,67.99507389162562,67.16995073891626
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.27586206896552,68.08866995073892,67.28817733990148
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,67.9679802955665,67.29064039408867
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.27832512315271,67.9064039408867,67.13546798029557
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.38423645320196,68.07389162561576,67.2487684729064
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.01724137931035,67.19704433497537
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.28817733990148,67.93349753694581,67.15024630541872
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.10837438423646,67.25615763546799
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.16995073891626,67.35714285714286
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.39408866995073,68.22167487684729,67.16502463054188
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.12807881773399,67.28571428571429
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.38669950738917,68.04433497536945,67.06896551724138
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.41379310344827,67.97536945812809,67.19950738916256
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.39655172413794,67.9039408866995,67.21674876847291
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.3128078817734,67.93103448275862,67.35221674876847
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.17980295566502,67.08866995073892
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.41133004926108,67.92857142857143,67.20197044334975
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.33743842364532,68.10591133004927,67.12068965517241
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.20443349753694,66.98029556650246
reviews_per_program,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.45320197044335,68.0911330049261,67.07389162561576
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999352331606217,1.0,0.9993523316062176,0.9884634067357513
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9994602763385146,0.9982883049592894,0.9865608808290155
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980107327905255,0.9891920336787565
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9995682210708118,0.9978256846780162,0.9878157383419689
