Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,193.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,28.0,67.0,73.0,87.0,98.0,111.0,126.0,132.0,146.0,154.0,168.0,175.0
unmatched_applicants,193.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,34.0,52.0,67.0,73.0,98.0,108.0,129.0,129.0,136.0,159.0,161.0,167.0
unmatched_applicants,202.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,39.0,52.0,72.0,90.0,101.0,115.0,127.0,126.0,145.0,161.0,157.0,169.0
unmatched_applicants,196.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,40.0,60.0,81.0,85.0,101.0,101.0,132.0,134.0,140.0,162.0,167.0,173.0
unmatched_applicants,199.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,35.0,69.0,81.0,74.0,108.0,111.0,126.0,135.0,140.0,149.0,164.0,175.0
unmatched_applicants,203.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,35.0,55.0,82.0,94.0,95.0,117.0,133.0,145.0,149.0,149.0,168.0,170.0
unmatched_applicants,190.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,45.0,59.0,66.0,87.0,93.0,101.0,127.0,127.0,135.0,155.0,172.0,175.0
unmatched_applicants,192.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,49.0,57.0,78.0,86.0,101.0,105.0,129.0,131.0,142.0,159.0,167.0,165.0
unmatched_applicants,192.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,36.0,58.0,70.0,81.0,95.0,115.0,117.0,131.0,138.0,144.0,165.0,173.0
unmatched_applicants,203.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,36.0,61.0,71.0,86.0,87.0,114.0,129.0,134.0,148.0,160.0,165.0,175.0
