Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,6698.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5766.0,5867.0,5953.0,5954.0,6100.0,6217.0,6331.0,6336.0,6426.0,6498.0,6556.0
unmatched_applicants,6701.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5786.0,5819.0,5954.0,5964.0,6093.0,6211.0,6324.0,6329.0,6412.0,6476.0,6572.0
unmatched_applicants,6695.0,5764.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5768.0,5854.0,5981.0,5953.0,6102.0,6202.0,6335.0,6350.0,6447.0,6486.0,6571.0
unmatched_applicants,6698.0,5762.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5767.0,5832.0,5950.0,5968.0,6091.0,6179.0,6317.0,6342.0,6402.0,6502.0,6602.0
unmatched_applicants,6667.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5764.0,5874.0,5955.0,5957.0,6139.0,6256.0,6302.0,6328.0,6424.0,6493.0,6535.0
unmatched_applicants,6695.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5774.0,5833.0,5963.0,5942.0,6058.0,6206.0,6310.0,6321.0,6408.0,6478.0,6552.0
unmatched_applicants,6687.0,5764.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5776.0,5840.0,5935.0,5945.0,6097.0,6204.0,6307.0,6336.0,6439.0,6511.0,6575.0
unmatched_applicants,6692.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5770.0,5829.0,5944.0,5933.0,6122.0,6222.0,6315.0,6338.0,6403.0,6496.0,6554.0
unmatched_applicants,6728.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5778.0,5875.0,5995.0,5941.0,6079.0,6170.0,6309.0,6343.0,6434.0,6494.0,6591.0
unmatched_applicants,6689.0,5761.0,5761.0,5761.0,5761.0,5761.0,5761.0,5766.0,5761.0,5777.0,5832.0,5955.0,5974.0,6107.0,6209.0,6325.0,6350.0,6422.0,6497.0,6578.0
