Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,2360.0,800.0,926.0,848.0,719.0,719.0,719.0,730.0,791.0,945.0,1107.0,1278.0,1436.0,1567.0,1671.0,1779.0,1937.0,1990.0,2056.0,2146.0
unmatched_applicants,2321.0,809.0,896.0,878.0,719.0,719.0,719.0,731.0,799.0,921.0,1096.0,1308.0,1480.0,1564.0,1706.0,1757.0,1904.0,2038.0,2055.0,2094.0
unmatched_applicants,2368.0,791.0,943.0,849.0,719.0,719.0,719.0,732.0,806.0,948.0,1123.0,1280.0,1458.0,1584.0,1663.0,1790.0,1954.0,2013.0,2090.0,2116.0
unmatched_applicants,2358.0,788.0,922.0,898.0,719.0,719.0,719.0,733.0,771.0,926.0,1103.0,1299.0,1437.0,1597.0,1688.0,1780.0,1960.0,2007.0,2058.0,2148.0
unmatched_applicants,2330.0,795.0,922.0,868.0,719.0,719.0,719.0,728.0,790.0,945.0,1098.0,1302.0,1430.0,1553.0,1667.0,1774.0,1947.0,1956.0,2037.0,2118.0
unmatched_applicants,2321.0,810.0,930.0,903.0,719.0,719.0,719.0,719.0,764.0,930.0,1114.0,1288.0,1481.0,1611.0,1669.0,1758.0,1946.0,1998.0,2052.0,2112.0
unmatched_applicants,2315.0,811.0,893.0,891.0,719.0,719.0,719.0,735.0,782.0,942.0,1127.0,1282.0,1457.0,1584.0,1705.0,1759.0,1934.0,1984.0,2069.0,2121.0
unmatched_applicants,2350.0,810.0,933.0,922.0,719.0,719.0,719.0,754.0,768.0,931.0,1121.0,1297.0,1472.0,1567.0,1661.0,1777.0,1955.0,1974.0,2072.0,2076.0
unmatched_applicants,2326.0,789.0,922.0,902.0,719.0,719.0,719.0,719.0,755.0,915.0,1107.0,1292.0,1459.0,1551.0,1650.0,1770.0,1935.0,2022.0,2049.0,2110.0
unmatched_applicants,2342.0,808.0,916.0,886.0,719.0,719.0,719.0,726.0,756.0,925.0,1131.0,1268.0,1436.0,1572.0,1682.0,1791.0,1945.0,2017.0,2045.0,2083.0
unmatched_applicants,2347.0,802.0,897.0,893.0,719.0,719.0,719.0,721.0,771.0,919.0,1129.0,1323.0,1461.0,1550.0,1701.0,1769.0,1943.0,1997.0,2083.0,2125.0
unmatched_applicants,2317.0,828.0,903.0,866.0,719.0,719.0,719.0,728.0,788.0,887.0,1082.0,1301.0,1429.0,1572.0,1694.0,1767.0,1971.0,2006.0,2096.0,2083.0
unmatched_applicants,2331.0,815.0,902.0,902.0,719.0,719.0,719.0,728.0,782.0,898.0,1101.0,1312.0,1456.0,1581.0,1679.0,1790.0,1949.0,2001.0,2053.0,2063.0
unmatched_applicants,2303.0,822.0,938.0,914.0,719.0,719.0,719.0,720.0,761.0,939.0,1139.0,1285.0,1461.0,1590.0,1657.0,1745.0,1973.0,2010.0,2052.0,2106.0
unmatched_applicants,2322.0,807.0,901.0,920.0,719.0,719.0,719.0,735.0,773.0,942.0,1164.0,1285.0,1461.0,1577.0,1687.0,1746.0,1965.0,2005.0,2070.0,2112.0
