Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,646.0,176.0,222.0,204.0,123.0,94.0,79.0,57.0,66.0,59.0,43.0,59.0,46.0,35.0,40.0,39.0,34.0,26.0,39.0,38.0,59.0,73.0,106.0,191.0,228.0,309.0,347.0,384.0,453.0,512.0,563.0,590.0
unmatched_applicants,658.0,185.0,211.0,207.0,116.0,90.0,77.0,73.0,65.0,56.0,64.0,39.0,47.0,29.0,42.0,27.0,38.0,37.0,27.0,36.0,54.0,102.0,126.0,168.0,226.0,277.0,342.0,414.0,461.0,509.0,540.0,578.0
unmatched_applicants,630.0,199.0,196.0,196.0,129.0,100.0,79.0,63.0,74.0,59.0,51.0,44.0,52.0,42.0,45.0,34.0,34.0,22.0,35.0,42.0,50.0,94.0,109.0,167.0,220.0,309.0,360.0,429.0,468.0,509.0,548.0,602.0
unmatched_applicants,643.0,204.0,217.0,207.0,117.0,97.0,84.0,64.0,62.0,67.0,50.0,50.0,50.0,41.0,43.0,35.0,34.0,34.0,31.0,35.0,53.0,68.0,117.0,164.0,237.0,306.0,367.0,417.0,481.0,503.0,558.0,601.0
unmatched_applicants,661.0,202.0,215.0,184.0,106.0,94.0,79.0,75.0,76.0,52.0,49.0,41.0,47.0,28.0,37.0,34.0,36.0,39.0,29.0,28.0,45.0,86.0,128.0,174.0,215.0,321.0,361.0,386.0,467.0,510.0,538.0,609.0
unmatched_applicants,653.0,213.0,199.0,193.0,101.0,91.0,90.0,70.0,58.0,59.0,56.0,53.0,46.0,48.0,34.0,26.0,31.0,24.0,28.0,30.0,44.0,59.0,136.0,169.0,242.0,289.0,349.0,412.0,473.0,535.0,537.0,553.0
unmatched_applicants,660.0,180.0,203.0,195.0,93.0,94.0,80.0,68.0,72.0,58.0,55.0,49.0,54.0,34.0,40.0,29.0,26.0,31.0,30.0,23.0,49.0,75.0,145.0,163.0,249.0,300.0,334.0,416.0,463.0,507.0,545.0,619.0
unmatched_applicants,643.0,191.0,202.0,180.0,107.0,100.0,67.0,70.0,77.0,64.0,48.0,44.0,54.0,42.0,38.0,32.0,35.0,29.0,25.0,25.0,46.0,73.0,97.0,193.0,233.0,310.0,355.0,417.0,474.0,517.0,546.0,564.0
unmatched_applicants,598.0,193.0,215.0,214.0,104.0,96.0,79.0,67.0,59.0,60.0,56.0,45.0,39.0,43.0,36.0,43.0,33.0,28.0,29.0,40.0,56.0,83.0,159.0,167.0,239.0,272.0,364.0,429.0,444.0,509.0,561.0,578.0
unmatched_applicants,647.0,217.0,222.0,203.0,105.0,76.0,70.0,57.0,68.0,54.0,50.0,44.0,51.0,44.0,26.0,30.0,34.0,33.0,34.0,38.0,51.0,99.0,137.0,171.0,235.0,294.0,346.0,412.0,460.0,543.0,547.0,611.0
