Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,7564.0,4325.0,4332.0,4318.0,4318.0,4326.0,4436.0,4648.0,4675.0,4889.0,5073.0,5241.0,5360.0,5456.0,5527.0,5562.0,5949.0,6017.0,6039.0,6059.0,6690.0,6746.0,6730.0,6711.0,7566.0,7510.0
unmatched_applicants,7595.0,4340.0,4321.0,4318.0,4318.0,4324.0,4415.0,4638.0,4697.0,4879.0,5080.0,5228.0,5368.0,5495.0,5532.0,5613.0,5994.0,5958.0,5988.0,6065.0,6774.0,6781.0,6685.0,6735.0,7548.0,7562.0
unmatched_applicants,7521.0,4339.0,4321.0,4318.0,4318.0,4318.0,4453.0,4616.0,4712.0,4888.0,5026.0,5224.0,5393.0,5484.0,5534.0,5601.0,5936.0,6059.0,6057.0,6109.0,6715.0,6726.0,6748.0,6763.0,7568.0,7561.0
unmatched_applicants,7502.0,4329.0,4323.0,4318.0,4318.0,4333.0,4451.0,4677.0,4716.0,4919.0,5034.0,5209.0,5353.0,5498.0,5499.0,5598.0,5984.0,5978.0,6032.0,6057.0,6714.0,6721.0,6711.0,6740.0,7510.0,7519.0
unmatched_applicants,7539.0,4335.0,4326.0,4319.0,4318.0,4321.0,4441.0,4677.0,4690.0,4883.0,5047.0,5226.0,5417.0,5463.0,5542.0,5582.0,5957.0,5996.0,6015.0,6075.0,6748.0,6711.0,6762.0,6741.0,7507.0,7439.0
unmatched_applicants,7568.0,4356.0,4327.0,4318.0,4318.0,4330.0,4426.0,4656.0,4732.0,4885.0,5071.0,5238.0,5392.0,5440.0,5525.0,5632.0,6000.0,6061.0,6013.0,6060.0,6735.0,6701.0,6701.0,6732.0,7578.0,7504.0
unmatched_applicants,7473.0,4333.0,4328.0,4318.0,4318.0,4335.0,4465.0,4646.0,4730.0,4889.0,5048.0,5221.0,5373.0,5432.0,5545.0,5629.0,6021.0,6043.0,6065.0,6081.0,6716.0,6761.0,6730.0,6742.0,7515.0,7557.0
unmatched_applicants,7488.0,4330.0,4333.0,4318.0,4318.0,4327.0,4452.0,4676.0,4679.0,4925.0,5037.0,5215.0,5371.0,5491.0,5507.0,5580.0,6035.0,6017.0,6055.0,6077.0,6747.0,6741.0,6715.0,6740.0,7527.0,7503.0
unmatched_applicants,7504.0,4329.0,4323.0,4318.0,4318.0,4328.0,4416.0,4633.0,4691.0,4889.0,5061.0,5211.0,5390.0,5464.0,5515.0,5616.0,6057.0,5996.0,6063.0,6036.0,6668.0,6622.0,6726.0,6690.0,7520.0,7570.0
unmatched_applicants,7483.0,4328.0,4334.0,4318.0,4318.0,4329.0,4455.0,4676.0,4722.0,4885.0,5077.0,5204.0,5396.0,5455.0,5512.0,5604.0,5961.0,6030.0,6080.0,6077.0,6782.0,6738.0,6746.0,6731.0,7521.0,7482.0
unmatched_applicants,7493.0,4329.0,4326.0,4318.0,4318.0,4323.0,4405.0,4605.0,4669.0,4904.0,5072.0,5201.0,5372.0,5437.0,5513.0,5563.0,5944.0,6039.0,6068.0,6000.0,6733.0,6671.0,6748.0,6725.0,7549.0,7567.0
unmatched_applicants,7483.0,4338.0,4328.0,4318.0,4318.0,4326.0,4445.0,4639.0,4699.0,4895.0,5069.0,5230.0,5399.0,5482.0,5536.0,5592.0,6012.0,6008.0,6060.0,6076.0,6676.0,6703.0,6697.0,6713.0,7549.0,7551.0
unmatched_applicants,7526.0,4340.0,4330.0,4318.0,4318.0,4319.0,4432.0,4670.0,4677.0,4927.0,5042.0,5232.0,5394.0,5465.0,5543.0,5610.0,5993.0,6020.0,6051.0,6052.0,6710.0,6694.0,6728.0,6735.0,7534.0,7497.0
unmatched_applicants,7585.0,4344.0,4329.0,4318.0,4318.0,4327.0,4423.0,4676.0,4690.0,4879.0,5104.0,5202.0,5386.0,5463.0,5550.0,5579.0,6018.0,6032.0,6016.0,6069.0,6717.0,6758.0,6707.0,6752.0,7465.0,7457.0
unmatched_applicants,7530.0,4343.0,4321.0,4318.0,4318.0,4326.0,4454.0,4625.0,4710.0,4905.0,5034.0,5199.0,5381.0,5419.0,5519.0,5584.0,5988.0,6001.0,5980.0,6125.0,6748.0,6675.0,6664.0,6754.0,7531.0,7544.0
