Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1117.0,142.0,158.0,157.0,0.0,1.0,18.0,97.0,188.0,270.0,326.0,367.0,432.0,472.0,506.0,516.0,582.0,607.0,609.0,607.0,655.0,674.0,678.0,673.0,761.0,768.0,768.0,758.0,936.0,934.0
unmatched_applicants,1136.0,146.0,148.0,138.0,2.0,3.0,21.0,91.0,189.0,271.0,328.0,366.0,452.0,472.0,505.0,523.0,589.0,597.0,584.0,607.0,673.0,669.0,669.0,677.0,748.0,739.0,751.0,766.0,921.0,921.0
unmatched_applicants,1097.0,156.0,156.0,109.0,0.0,3.0,7.0,99.0,183.0,251.0,329.0,374.0,431.0,479.0,511.0,510.0,584.0,588.0,600.0,593.0,671.0,674.0,684.0,670.0,779.0,751.0,768.0,745.0,915.0,909.0
unmatched_applicants,1126.0,118.0,126.0,133.0,2.0,1.0,7.0,95.0,194.0,289.0,334.0,395.0,457.0,467.0,501.0,518.0,574.0,604.0,593.0,615.0,667.0,654.0,678.0,683.0,745.0,761.0,750.0,790.0,945.0,939.0
unmatched_applicants,1135.0,158.0,148.0,136.0,1.0,2.0,14.0,88.0,208.0,281.0,329.0,372.0,447.0,465.0,501.0,525.0,580.0,583.0,602.0,622.0,671.0,680.0,669.0,667.0,754.0,770.0,782.0,769.0,930.0,928.0
unmatched_applicants,1128.0,149.0,135.0,114.0,1.0,2.0,12.0,98.0,184.0,263.0,322.0,385.0,449.0,480.0,518.0,516.0,575.0,584.0,613.0,608.0,668.0,669.0,676.0,695.0,759.0,756.0,757.0,757.0,916.0,912.0
unmatched_applicants,1112.0,141.0,148.0,138.0,0.0,0.0,23.0,81.0,178.0,257.0,350.0,370.0,448.0,478.0,508.0,517.0,591.0,598.0,599.0,610.0,665.0,672.0,664.0,696.0,760.0,754.0,757.0,756.0,916.0,907.0
unmatched_applicants,1155.0,160.0,164.0,135.0,0.0,0.0,14.0,79.0,204.0,286.0,302.0,359.0,460.0,473.0,492.0,535.0,578.0,587.0,613.0,611.0,662.0,673.0,667.0,674.0,783.0,761.0,767.0,753.0,907.0,942.0
unmatched_applicants,1097.0,148.0,145.0,110.0,0.0,0.0,12.0,99.0,202.0,263.0,322.0,363.0,465.0,476.0,488.0,517.0,584.0,603.0,604.0,620.0,660.0,679.0,670.0,683.0,769.0,768.0,766.0,748.0,913.0,933.0
unmatched_applicants,1134.0,124.0,159.0,121.0,0.0,0.0,15.0,90.0,197.0,276.0,315.0,365.0,441.0,471.0,493.0,521.0,579.0,594.0,600.0,607.0,660.0,663.0,677.0,678.0,772.0,782.0,755.0,773.0,926.0,930.0
unmatched_applicants,1131.0,130.0,161.0,131.0,0.0,0.0,8.0,93.0,184.0,277.0,315.0,370.0,446.0,481.0,500.0,511.0,579.0,597.0,606.0,609.0,663.0,662.0,667.0,674.0,781.0,769.0,753.0,747.0,931.0,927.0
unmatched_applicants,1096.0,147.0,147.0,125.0,1.0,1.0,17.0,93.0,203.0,298.0,318.0,383.0,447.0,492.0,497.0,518.0,580.0,580.0,594.0,601.0,679.0,663.0,667.0,672.0,760.0,749.0,738.0,768.0,932.0,935.0
unmatched_applicants,1116.0,154.0,139.0,127.0,0.0,3.0,20.0,104.0,190.0,281.0,340.0,373.0,449.0,490.0,483.0,513.0,577.0,584.0,608.0,602.0,671.0,674.0,669.0,671.0,757.0,779.0,777.0,783.0,951.0,909.0
unmatched_applicants,1138.0,160.0,140.0,123.0,0.0,1.0,11.0,103.0,198.0,277.0,307.0,380.0,454.0,468.0,512.0,511.0,575.0,568.0,610.0,614.0,670.0,670.0,670.0,687.0,745.0,751.0,766.0,748.0,905.0,912.0
unmatched_applicants,1116.0,161.0,129.0,140.0,0.0,3.0,19.0,93.0,199.0,278.0,330.0,368.0,449.0,489.0,498.0,530.0,576.0,596.0,598.0,607.0,671.0,671.0,670.0,686.0,757.0,761.0,747.0,761.0,930.0,928.0
unmatched_applicants,1143.0,144.0,144.0,128.0,0.0,1.0,20.0,107.0,197.0,274.0,312.0,374.0,449.0,476.0,498.0,530.0,572.0,589.0,589.0,611.0,654.0,678.0,683.0,684.0,762.0,753.0,757.0,777.0,912.0,923.0
unmatched_applicants,1120.0,143.0,149.0,121.0,1.0,2.0,13.0,91.0,185.0,261.0,315.0,371.0,460.0,476.0,487.0,518.0,585.0,593.0,600.0,608.0,658.0,671.0,677.0,676.0,774.0,750.0,754.0,759.0,918.0,915.0
unmatched_applicants,1123.0,145.0,159.0,135.0,0.0,2.0,19.0,81.0,214.0,282.0,322.0,369.0,459.0,451.0,492.0,523.0,587.0,591.0,605.0,604.0,668.0,671.0,674.0,681.0,768.0,748.0,762.0,775.0,947.0,955.0
