Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,7511.0,4765.0,4752.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4760.0,4831.0,4843.0,4948.0,5073.0,5204.0,5265.0,5325.0,5464.0,5498.0,5583.0,5684.0,5746.0,5785.0,5922.0,5998.0,6001.0,6055.0,6315.0,6334.0,6324.0,6344.0,6622.0,6666.0,6690.0,6666.0,7074.0,7053.0
unmatched_applicants,7542.0,4776.0,4751.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4753.0,4841.0,4820.0,4928.0,5066.0,5218.0,5253.0,5349.0,5459.0,5563.0,5628.0,5674.0,5753.0,5811.0,6000.0,5996.0,5990.0,6013.0,6297.0,6322.0,6343.0,6346.0,6713.0,6640.0,6668.0,6637.0,7051.0,7016.0
unmatched_applicants,7533.0,4764.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4771.0,4820.0,4832.0,4970.0,5101.0,5211.0,5267.0,5360.0,5466.0,5548.0,5605.0,5702.0,5731.0,5785.0,5994.0,5992.0,6022.0,6038.0,6310.0,6319.0,6332.0,6354.0,6659.0,6677.0,6700.0,6659.0,7015.0,7068.0
unmatched_applicants,7480.0,4764.0,4762.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4781.0,4831.0,4871.0,4945.0,5088.0,5247.0,5224.0,5343.0,5460.0,5542.0,5618.0,5690.0,5738.0,5770.0,5915.0,5999.0,6023.0,6038.0,6323.0,6311.0,6342.0,6345.0,6662.0,6663.0,6697.0,6676.0,7075.0,7062.0
unmatched_applicants,7541.0,4754.0,4750.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4760.0,4788.0,4825.0,4814.0,4948.0,5083.0,5230.0,5258.0,5352.0,5454.0,5534.0,5641.0,5709.0,5722.0,5797.0,5944.0,5994.0,5998.0,6039.0,6315.0,6285.0,6343.0,6377.0,6635.0,6640.0,6709.0,6654.0,7049.0,7024.0
unmatched_applicants,7465.0,4786.0,4758.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4766.0,4842.0,4865.0,4941.0,5119.0,5223.0,5245.0,5345.0,5438.0,5517.0,5617.0,5685.0,5759.0,5795.0,5923.0,5991.0,6037.0,6051.0,6288.0,6342.0,6316.0,6327.0,6663.0,6684.0,6669.0,6671.0,7109.0,7070.0
unmatched_applicants,7485.0,4764.0,4754.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4755.0,4835.0,4829.0,4951.0,5096.0,5235.0,5291.0,5370.0,5465.0,5534.0,5668.0,5694.0,5750.0,5773.0,5972.0,6035.0,6011.0,6044.0,6289.0,6308.0,6353.0,6316.0,6641.0,6635.0,6663.0,6709.0,7047.0,7040.0
unmatched_applicants,7502.0,4760.0,4756.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4756.0,4847.0,4836.0,4944.0,5101.0,5161.0,5263.0,5346.0,5430.0,5508.0,5614.0,5669.0,5760.0,5774.0,5966.0,6002.0,6033.0,6044.0,6282.0,6312.0,6330.0,6323.0,6620.0,6693.0,6663.0,6677.0,7075.0,7068.0
unmatched_applicants,7504.0,4762.0,4756.0,4749.0,4748.0,4748.0,4748.0,4748.0,4748.0,4749.0,4758.0,4827.0,4853.0,4990.0,5089.0,5202.0,5244.0,5361.0,5432.0,5536.0,5597.0,5675.0,5713.0,5795.0,5974.0,5916.0,6022.0,6054.0,6331.0,6308.0,6315.0,6368.0,6708.0,6682.0,6675.0,6694.0,7058.0,7048.0
unmatched_applicants,7506.0,4774.0,4754.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4748.0,4759.0,4832.0,4840.0,4955.0,5079.0,5210.0,5262.0,5327.0,5466.0,5539.0,5610.0,5648.0,5757.0,5790.0,5973.0,5971.0,6013.0,6054.0,6318.0,6341.0,6349.0,6357.0,6682.0,6696.0,6680.0,6688.0,7075.0,7033.0
