Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,2015.0,806.0,850.0,903.0,619.0,636.0,766.0,946.0,1146.0,1283.0,1364.0,1449.0,1666.0,1706.0,1755.0
unmatched_applicants,1990.0,808.0,876.0,909.0,619.0,648.0,811.0,959.0,1126.0,1289.0,1380.0,1448.0,1678.0,1728.0,1766.0
unmatched_applicants,2010.0,824.0,876.0,885.0,619.0,659.0,763.0,960.0,1152.0,1269.0,1395.0,1467.0,1682.0,1725.0,1759.0
unmatched_applicants,2020.0,807.0,858.0,855.0,620.0,657.0,794.0,936.0,1140.0,1275.0,1381.0,1495.0,1674.0,1733.0,1762.0
unmatched_applicants,2040.0,798.0,857.0,887.0,622.0,645.0,770.0,913.0,1134.0,1300.0,1391.0,1476.0,1665.0,1719.0,1769.0
unmatched_applicants,2002.0,789.0,865.0,878.0,619.0,639.0,763.0,972.0,1155.0,1284.0,1405.0,1472.0,1670.0,1727.0,1773.0
unmatched_applicants,2005.0,819.0,841.0,874.0,619.0,636.0,778.0,963.0,1123.0,1285.0,1382.0,1480.0,1672.0,1705.0,1765.0
unmatched_applicants,2008.0,806.0,849.0,868.0,620.0,631.0,777.0,930.0,1123.0,1268.0,1404.0,1472.0,1658.0,1716.0,1751.0
unmatched_applicants,2036.0,818.0,817.0,879.0,619.0,643.0,779.0,930.0,1117.0,1277.0,1385.0,1481.0,1647.0,1741.0,1749.0
unmatched_applicants,2019.0,822.0,843.0,879.0,626.0,637.0,788.0,924.0,1144.0,1261.0,1366.0,1462.0,1668.0,1700.0,1780.0
unmatched_applicants,2024.0,824.0,875.0,889.0,621.0,636.0,771.0,986.0,1161.0,1281.0,1388.0,1479.0,1683.0,1707.0,1778.0
unmatched_applicants,2015.0,821.0,859.0,891.0,620.0,634.0,785.0,925.0,1149.0,1267.0,1374.0,1464.0,1667.0,1712.0,1772.0
unmatched_applicants,2030.0,808.0,861.0,868.0,620.0,650.0,777.0,946.0,1130.0,1277.0,1389.0,1489.0,1684.0,1706.0,1782.0
unmatched_applicants,2043.0,812.0,821.0,867.0,619.0,636.0,758.0,938.0,1121.0,1282.0,1379.0,1467.0,1651.0,1715.0,1783.0
unmatched_applicants,2028.0,796.0,868.0,865.0,622.0,643.0,744.0,947.0,1124.0,1279.0,1386.0,1478.0,1680.0,1721.0,1777.0
unmatched_applicants,2011.0,806.0,841.0,861.0,621.0,646.0,776.0,947.0,1117.0,1303.0,1380.0,1480.0,1629.0,1696.0,1783.0
unmatched_applicants,2024.0,805.0,876.0,865.0,620.0,640.0,753.0,943.0,1134.0,1282.0,1394.0,1486.0,1678.0,1713.0,1776.0
unmatched_applicants,2008.0,803.0,851.0,861.0,619.0,641.0,768.0,931.0,1151.0,1289.0,1399.0,1464.0,1661.0,1721.0,1755.0
unmatched_applicants,2021.0,823.0,855.0,875.0,620.0,627.0,786.0,969.0,1127.0,1269.0,1366.0,1504.0,1677.0,1713.0,1775.0
unmatched_applicants,2020.0,818.0,844.0,865.0,619.0,644.0,771.0,945.0,1114.0,1296.0,1385.0,1464.0,1675.0,1730.0,1752.0
unfilled_spots,1396.0,187.0,231.0,284.0,0.0,17.0,147.0,327.0,527.0,664.0,745.0,830.0,1047.0,1087.0,1136.0
unfilled_spots,1371.0,189.0,257.0,290.0,0.0,29.0,192.0,340.0,507.0,670.0,761.0,829.0,1059.0,1109.0,1147.0
unfilled_spots,1391.0,205.0,257.0,266.0,0.0,40.0,144.0,341.0,533.0,650.0,776.0,848.0,1063.0,1106.0,1140.0
unfilled_spots,1401.0,188.0,239.0,236.0,1.0,38.0,175.0,317.0,521.0,656.0,762.0,876.0,1055.0,1114.0,1143.0
unfilled_spots,1421.0,179.0,238.0,268.0,3.0,26.0,151.0,294.0,515.0,681.0,772.0,857.0,1046.0,1100.0,1150.0
unfilled_spots,1383.0,170.0,246.0,259.0,0.0,20.0,144.0,353.0,536.0,665.0,786.0,853.0,1051.0,1108.0,1154.0
unfilled_spots,1386.0,200.0,222.0,255.0,0.0,17.0,159.0,344.0,504.0,666.0,763.0,861.0,1053.0,1086.0,1146.0
unfilled_spots,1389.0,187.0,230.0,249.0,1.0,12.0,158.0,311.0,504.0,649.0,785.0,853.0,1039.0,1097.0,1132.0
unfilled_spots,1417.0,199.0,198.0,260.0,0.0,24.0,160.0,311.0,498.0,658.0,766.0,862.0,1028.0,1122.0,1130.0
unfilled_spots,1400.0,203.0,224.0,260.0,7.0,18.0,169.0,305.0,525.0,642.0,747.0,843.0,1049.0,1081.0,1161.0
unfilled_spots,1405.0,205.0,256.0,270.0,2.0,17.0,152.0,367.0,542.0,662.0,769.0,860.0,1064.0,1088.0,1159.0
unfilled_spots,1396.0,202.0,240.0,272.0,1.0,15.0,166.0,306.0,530.0,648.0,755.0,845.0,1048.0,1093.0,1153.0
unfilled_spots,1411.0,189.0,242.0,249.0,1.0,31.0,158.0,327.0,511.0,658.0,770.0,870.0,1065.0,1087.0,1163.0
unfilled_spots,1424.0,193.0,202.0,248.0,0.0,17.0,139.0,319.0,502.0,663.0,760.0,848.0,1032.0,1096.0,1164.0
unfilled_spots,1409.0,177.0,249.0,246.0,3.0,24.0,125.0,328.0,505.0,660.0,767.0,859.0,1061.0,1102.0,1158.0
unfilled_spots,1392.0,187.0,222.0,242.0,2.0,27.0,157.0,328.0,498.0,684.0,761.0,861.0,1010.0,1077.0,1164.0
unfilled_spots,1405.0,186.0,257.0,246.0,1.0,21.0,134.0,324.0,515.0,663.0,775.0,867.0,1059.0,1094.0,1157.0
unfilled_spots,1389.0,184.0,232.0,242.0,0.0,22.0,149.0,312.0,532.0,670.0,780.0,845.0,1042.0,1102.0,1136.0
unfilled_spots,1402.0,204.0,236.0,256.0,1.0,8.0,167.0,350.0,508.0,650.0,747.0,885.0,1058.0,1094.0,1156.0
unfilled_spots,1401.0,199.0,225.0,246.0,0.0,25.0,152.0,326.0,495.0,677.0,766.0,845.0,1056.0,1111.0,1133.0
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,177.54262295081966,94.40491803278688,74.54426229508196,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,203.98032786885247,178.31147540983608,97.08524590163934,73.8327868852459,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,203.39508196721312,172.57213114754097,96.46393442622951,73.22950819672131,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,203.96229508196723,176.8622950819672,91.73770491803279,75.11147540983606,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,203.92459016393443,178.10491803278688,92.02950819672131,74.31475409836065,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.0016393442623,177.5606557377049,96.84754098360656,74.61147540983606,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,175.2344262295082,94.1983606557377,74.72295081967214,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,176.52131147540985,92.80983606557378,73.6360655737705,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,203.38852459016394,177.2934426229508,95.99508196721311,72.76065573770492,84.27213114754099,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,175.19016393442624,94.20983606557377,73.16885245901639,84.1032786885246,96.11803278688525,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492
