Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,1468.0,68.0,280.0,237.0,58.0,43.0,35.0,25.0,26.0,13.0,5.0,11.0,6.0,5.0,3.0,20.0,218.0,281.0,484.0,586.0,725.0,836.0,930.0,995.0,1133.0,1169.0,1245.0
unmatched_applicants,1437.0,85.0,281.0,255.0,71.0,48.0,30.0,25.0,19.0,23.0,15.0,6.0,5.0,12.0,7.0,32.0,172.0,330.0,451.0,617.0,716.0,839.0,910.0,1013.0,1115.0,1183.0,1246.0
unmatched_applicants,1466.0,69.0,275.0,235.0,54.0,35.0,37.0,25.0,18.0,12.0,15.0,9.0,11.0,7.0,3.0,11.0,185.0,272.0,427.0,590.0,700.0,811.0,923.0,1001.0,1132.0,1177.0,1278.0
unmatched_applicants,1473.0,83.0,255.0,243.0,51.0,50.0,26.0,18.0,24.0,13.0,13.0,5.0,6.0,6.0,7.0,28.0,152.0,349.0,467.0,594.0,766.0,810.0,938.0,1009.0,1128.0,1215.0,1232.0
unmatched_applicants,1481.0,94.0,298.0,228.0,62.0,44.0,35.0,27.0,34.0,15.0,7.0,10.0,8.0,8.0,9.0,22.0,162.0,314.0,475.0,576.0,701.0,827.0,937.0,1025.0,1123.0,1147.0,1242.0
unmatched_applicants,1479.0,89.0,269.0,231.0,69.0,44.0,20.0,20.0,22.0,18.0,20.0,8.0,8.0,4.0,5.0,22.0,180.0,317.0,447.0,552.0,739.0,800.0,908.0,1002.0,1120.0,1195.0,1249.0
unmatched_applicants,1447.0,97.0,277.0,254.0,83.0,46.0,34.0,21.0,28.0,22.0,13.0,9.0,10.0,6.0,11.0,31.0,179.0,301.0,485.0,595.0,747.0,830.0,937.0,1034.0,1146.0,1198.0,1234.0
unmatched_applicants,1463.0,89.0,272.0,228.0,89.0,46.0,46.0,24.0,27.0,14.0,11.0,13.0,9.0,3.0,5.0,38.0,217.0,283.0,430.0,588.0,745.0,852.0,914.0,965.0,1183.0,1191.0,1250.0
unmatched_applicants,1432.0,62.0,275.0,234.0,87.0,40.0,32.0,22.0,30.0,24.0,13.0,7.0,8.0,5.0,7.0,17.0,130.0,265.0,434.0,591.0,731.0,854.0,910.0,997.0,1146.0,1197.0,1244.0
unmatched_applicants,1465.0,72.0,289.0,266.0,63.0,37.0,30.0,25.0,24.0,22.0,11.0,5.0,7.0,4.0,3.0,32.0,131.0,339.0,475.0,610.0,706.0,852.0,910.0,1008.0,1127.0,1186.0,1261.0
unmatched_applicants,1444.0,76.0,244.0,250.0,66.0,43.0,37.0,22.0,18.0,17.0,12.0,9.0,6.0,11.0,4.0,36.0,168.0,323.0,455.0,598.0,736.0,850.0,930.0,990.0,1144.0,1167.0,1236.0
unmatched_applicants,1413.0,75.0,279.0,233.0,54.0,37.0,35.0,25.0,29.0,15.0,13.0,9.0,11.0,7.0,6.0,57.0,205.0,343.0,449.0,571.0,738.0,874.0,880.0,1002.0,1110.0,1213.0,1232.0
unmatched_applicants,1434.0,84.0,274.0,228.0,73.0,39.0,36.0,27.0,29.0,17.0,13.0,11.0,16.0,6.0,5.0,19.0,140.0,312.0,480.0,608.0,732.0,879.0,969.0,984.0,1113.0,1172.0,1250.0
unmatched_applicants,1460.0,109.0,273.0,254.0,69.0,52.0,39.0,25.0,21.0,26.0,10.0,12.0,10.0,5.0,4.0,24.0,154.0,303.0,416.0,591.0,737.0,810.0,926.0,998.0,1099.0,1176.0,1225.0
unmatched_applicants,1438.0,75.0,272.0,239.0,65.0,47.0,39.0,24.0,15.0,20.0,9.0,9.0,6.0,12.0,2.0,35.0,194.0,308.0,461.0,565.0,748.0,841.0,911.0,1000.0,1106.0,1162.0,1229.0
unmatched_applicants,1482.0,71.0,267.0,234.0,55.0,49.0,24.0,18.0,20.0,21.0,11.0,7.0,9.0,3.0,3.0,12.0,154.0,332.0,494.0,564.0,750.0,834.0,916.0,1012.0,1110.0,1202.0,1258.0
unmatched_applicants,1468.0,60.0,275.0,252.0,63.0,41.0,40.0,21.0,32.0,13.0,14.0,5.0,5.0,9.0,4.0,34.0,86.0,278.0,439.0,598.0,739.0,827.0,930.0,1024.0,1088.0,1196.0,1259.0
