Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,10805.0,8245.0,8245.0,8245.0,8245.0,8245.0,8252.0,8320.0,8300.0,8395.0,8547.0,8666.0,8659.0,8738.0,8815.0,8863.0,8978.0,9001.0,9068.0,9069.0,9272.0,9355.0,9317.0,9339.0,9675.0,9621.0,9688.0,9734.0,10130.0,10024.0,10097.0,10057.0,10470.0,10428.0,10455.0,10438.0,10796.0
unmatched_applicants,10778.0,8245.0,8245.0,8245.0,8245.0,8248.0,8245.0,8319.0,8315.0,8418.0,8578.0,8644.0,8655.0,8725.0,8783.0,8885.0,8966.0,9021.0,9051.0,9065.0,9278.0,9284.0,9347.0,9328.0,9617.0,9688.0,9699.0,9691.0,10017.0,10060.0,10031.0,10023.0,10446.0,10442.0,10452.0,10464.0,10768.0
unmatched_applicants,10777.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8286.0,8315.0,8391.0,8543.0,8637.0,8655.0,8709.0,8814.0,8864.0,8986.0,9017.0,9015.0,9075.0,9299.0,9330.0,9340.0,9291.0,9602.0,9696.0,9658.0,9683.0,10093.0,10066.0,10027.0,10082.0,10430.0,10470.0,10480.0,10478.0,10736.0
unmatched_applicants,10775.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8324.0,8289.0,8442.0,8542.0,8656.0,8666.0,8734.0,8785.0,8849.0,8991.0,9034.0,9036.0,9061.0,9280.0,9320.0,9340.0,9331.0,9680.0,9659.0,9687.0,9723.0,10097.0,10064.0,10081.0,10029.0,10446.0,10479.0,10423.0,10454.0,10761.0
unmatched_applicants,10724.0,8245.0,8245.0,8245.0,8245.0,8245.0,8250.0,8320.0,8332.0,8427.0,8545.0,8608.0,8642.0,8750.0,8776.0,8859.0,9002.0,9018.0,8992.0,9069.0,9331.0,9331.0,9302.0,9341.0,9694.0,9677.0,9692.0,9687.0,10048.0,10131.0,10046.0,10108.0,10436.0,10466.0,10395.0,10470.0,10774.0
unmatched_applicants,10773.0,8245.0,8245.0,8245.0,8245.0,8245.0,8250.0,8302.0,8311.0,8427.0,8537.0,8647.0,8629.0,8739.0,8817.0,8856.0,8971.0,9029.0,9079.0,9069.0,9290.0,9322.0,9285.0,9321.0,9641.0,9703.0,9657.0,9698.0,10038.0,10099.0,10096.0,10063.0,10417.0,10463.0,10450.0,10411.0,10741.0
unmatched_applicants,10759.0,8245.0,8245.0,8245.0,8245.0,8245.0,8247.0,8303.0,8313.0,8425.0,8555.0,8654.0,8636.0,8708.0,8793.0,8854.0,8959.0,9021.0,9031.0,9038.0,9305.0,9302.0,9307.0,9335.0,9670.0,9709.0,9673.0,9698.0,10100.0,10090.0,10089.0,10106.0,10444.0,10440.0,10487.0,10458.0,10761.0
unmatched_applicants,10792.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8286.0,8298.0,8445.0,8541.0,8627.0,8668.0,8731.0,8793.0,8875.0,8964.0,8985.0,9034.0,9067.0,9270.0,9289.0,9355.0,9289.0,9666.0,9693.0,9683.0,9699.0,10081.0,10077.0,10116.0,10111.0,10479.0,10475.0,10451.0,10456.0,10773.0
unmatched_applicants,10771.0,8245.0,8245.0,8245.0,8245.0,8245.0,8248.0,8324.0,8311.0,8448.0,8517.0,8656.0,8664.0,8732.0,8797.0,8850.0,9007.0,9005.0,9044.0,9068.0,9287.0,9326.0,9319.0,9340.0,9697.0,9685.0,9676.0,9677.0,10047.0,10107.0,10080.0,10094.0,10404.0,10441.0,10446.0,10393.0,10769.0
unmatched_applicants,10772.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8327.0,8300.0,8422.0,8550.0,8644.0,8650.0,8711.0,8812.0,8870.0,9040.0,8994.0,9046.0,9071.0,9299.0,9328.0,9257.0,9310.0,9686.0,9662.0,9680.0,9651.0,10079.0,10072.0,10048.0,10082.0,10475.0,10469.0,10476.0,10454.0,10744.0
unmatched_applicants,10791.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8322.0,8307.0,8419.0,8523.0,8609.0,8669.0,8746.0,8779.0,8874.0,9016.0,9017.0,9069.0,9059.0,9327.0,9314.0,9309.0,9343.0,9698.0,9701.0,9711.0,9687.0,10084.0,10081.0,10079.0,10044.0,10495.0,10440.0,10422.0,10402.0,10784.0
unmatched_applicants,10757.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8296.0,8291.0,8402.0,8545.0,8638.0,8673.0,8730.0,8799.0,8871.0,9024.0,8991.0,9011.0,9066.0,9272.0,9300.0,9328.0,9356.0,9696.0,9736.0,9660.0,9657.0,10110.0,10053.0,10063.0,10045.0,10403.0,10437.0,10441.0,10485.0,10764.0
unmatched_applicants,10757.0,8245.0,8245.0,8245.0,8245.0,8245.0,8248.0,8306.0,8328.0,8420.0,8542.0,8647.0,8661.0,8719.0,8823.0,8857.0,8995.0,8990.0,9042.0,9037.0,9285.0,9335.0,9304.0,9349.0,9621.0,9669.0,9685.0,9705.0,10153.0,10085.0,10101.0,10096.0,10488.0,10474.0,10456.0,10422.0,10740.0
unmatched_applicants,10752.0,8245.0,8245.0,8245.0,8245.0,8245.0,8257.0,8292.0,8293.0,8417.0,8535.0,8622.0,8638.0,8719.0,8784.0,8881.0,8996.0,9015.0,9070.0,9056.0,9280.0,9321.0,9308.0,9351.0,9683.0,9691.0,9657.0,9638.0,10049.0,10075.0,10079.0,10078.0,10491.0,10440.0,10466.0,10467.0,10776.0
unmatched_applicants,10771.0,8245.0,8245.0,8245.0,8245.0,8245.0,8245.0,8287.0,8299.0,8406.0,8540.0,8650.0,8639.0,8702.0,8799.0,8870.0,8948.0,9001.0,9039.0,9038.0,9296.0,9306.0,9328.0,9320.0,9652.0,9695.0,9661.0,9686.0,10124.0,10019.0,10060.0,10095.0,10423.0,10415.0,10538.0,10448.0,10804.0
unmatched_applicants,10743.0,8245.0,8245.0,8245.0,8245.0,8245.0,8250.0,8312.0,8294.0,8429.0,8534.0,8621.0,8663.0,8734.0,8808.0,8859.0,8963.0,9029.0,9029.0,9063.0,9282.0,9304.0,9352.0,9330.0,9685.0,9664.0,9707.0,9673.0,10071.0,10081.0,10074.0,10092.0,10492.0,10457.0,10464.0,10414.0,10796.0
unmatched_applicants,10762.0,8245.0,8245.0,8245.0,8245.0,8245.0,8246.0,8319.0,8304.0,8430.0,8526.0,8649.0,8662.0,8735.0,8808.0,8874.0,9025.0,9000.0,9038.0,9086.0,9348.0,9306.0,9322.0,9321.0,9647.0,9692.0,9669.0,9677.0,10095.0,10050.0,10106.0,10069.0,10420.0,10458.0,10492.0,10460.0,10755.0
unmatched_applicants,10705.0,8245.0,8245.0,8245.0,8245.0,8245.0,8258.0,8286.0,8318.0,8416.0,8539.0,8644.0,8646.0,8730.0,8803.0,8839.0,8965.0,9056.0,9035.0,9092.0,9325.0,9317.0,9300.0,9330.0,9680.0,9663.0,9684.0,9697.0,10062.0,10109.0,10061.0,10067.0,10488.0,10445.0,10445.0,10469.0,10742.0
unmatched_applicants,10812.0,8245.0,8245.0,8245.0,8245.0,8245.0,8256.0,8307.0,8314.0,8427.0,8548.0,8624.0,8652.0,8734.0,8813.0,8872.0,8979.0,9025.0,9040.0,9061.0,9291.0,9304.0,9322.0,9386.0,9657.0,9708.0,9675.0,9697.0,10073.0,10078.0,10110.0,10054.0,10423.0,10453.0,10446.0,10470.0,10762.0
unmatched_applicants,10770.0,8245.0,8245.0,8245.0,8245.0,8245.0,8252.0,8341.0,8345.0,8423.0,8523.0,8640.0,8668.0,8737.0,8809.0,8851.0,8998.0,8989.0,9035.0,9056.0,9308.0,9347.0,9362.0,9313.0,9656.0,9654.0,9675.0,9695.0,10037.0,10079.0,10031.0,10069.0,10429.0,10450.0,10475.0,10446.0,10793.0
