Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,118.0,53.0,49.0,58.0,26.0,20.0,24.0,16.0,14.0,16.0,29.0,38.0,59.0,64.0,87.0,97.0
unmatched_applicants,106.0,47.0,62.0,58.0,26.0,28.0,20.0,18.0,16.0,24.0,28.0,36.0,61.0,75.0,82.0,85.0
unmatched_applicants,100.0,61.0,51.0,62.0,24.0,20.0,18.0,21.0,21.0,24.0,30.0,39.0,52.0,72.0,81.0,92.0
unmatched_applicants,104.0,53.0,58.0,57.0,29.0,18.0,14.0,18.0,15.0,25.0,34.0,39.0,53.0,69.0,76.0,98.0
unmatched_applicants,108.0,52.0,50.0,47.0,27.0,16.0,10.0,18.0,13.0,16.0,33.0,42.0,56.0,61.0,84.0,104.0
unmatched_applicants,116.0,53.0,54.0,58.0,28.0,19.0,22.0,17.0,15.0,21.0,33.0,38.0,54.0,80.0,93.0,102.0
unmatched_applicants,114.0,57.0,60.0,55.0,26.0,23.0,20.0,10.0,12.0,15.0,23.0,33.0,52.0,88.0,76.0,99.0
unmatched_applicants,117.0,49.0,62.0,55.0,27.0,19.0,13.0,16.0,12.0,17.0,27.0,38.0,54.0,63.0,86.0,83.0
unmatched_applicants,106.0,49.0,53.0,55.0,26.0,16.0,21.0,16.0,20.0,24.0,26.0,43.0,45.0,64.0,84.0,84.0
unmatched_applicants,108.0,60.0,58.0,58.0,24.0,21.0,20.0,22.0,20.0,23.0,30.0,47.0,47.0,68.0,89.0,93.0
unmatched_applicants,115.0,55.0,56.0,57.0,25.0,17.0,18.0,12.0,19.0,21.0,31.0,45.0,48.0,68.0,89.0,101.0
unmatched_applicants,99.0,61.0,56.0,46.0,21.0,21.0,17.0,19.0,11.0,14.0,29.0,41.0,54.0,71.0,74.0,99.0
unmatched_applicants,111.0,64.0,54.0,43.0,21.0,20.0,20.0,13.0,22.0,17.0,25.0,38.0,50.0,83.0,84.0,93.0
unmatched_applicants,107.0,44.0,60.0,53.0,18.0,21.0,19.0,17.0,16.0,29.0,25.0,36.0,55.0,69.0,83.0,94.0
unmatched_applicants,118.0,59.0,57.0,54.0,29.0,20.0,18.0,15.0,17.0,19.0,29.0,38.0,56.0,66.0,89.0,91.0
unmatched_applicants,111.0,57.0,52.0,55.0,29.0,22.0,18.0,16.0,17.0,16.0,32.0,41.0,55.0,71.0,86.0,97.0
unmatched_applicants,111.0,68.0,53.0,54.0,29.0,20.0,14.0,19.0,11.0,21.0,29.0,43.0,46.0,70.0,85.0,94.0
unmatched_applicants,116.0,64.0,50.0,55.0,26.0,21.0,16.0,21.0,17.0,13.0,29.0,34.0,56.0,63.0,89.0,100.0
unmatched_applicants,108.0,53.0,57.0,57.0,22.0,16.0,17.0,16.0,17.0,22.0,27.0,44.0,51.0,68.0,71.0,103.0
unmatched_applicants,109.0,54.0,55.0,57.0,28.0,17.0,22.0,16.0,17.0,19.0,25.0,46.0,48.0,74.0,79.0,90.0
unfilled_spots,163.0,98.0,94.0,103.0,71.0,65.0,69.0,61.0,59.0,61.0,74.0,83.0,104.0,109.0,132.0,142.0
unfilled_spots,151.0,92.0,107.0,103.0,71.0,73.0,65.0,63.0,61.0,69.0,73.0,81.0,106.0,120.0,127.0,130.0
unfilled_spots,145.0,106.0,96.0,107.0,69.0,65.0,63.0,66.0,66.0,69.0,75.0,84.0,97.0,117.0,126.0,137.0
unfilled_spots,149.0,98.0,103.0,102.0,74.0,63.0,59.0,63.0,60.0,70.0,79.0,84.0,98.0,114.0,121.0,143.0
unfilled_spots,153.0,97.0,95.0,92.0,72.0,61.0,55.0,63.0,58.0,61.0,78.0,87.0,101.0,106.0,129.0,149.0
unfilled_spots,161.0,98.0,99.0,103.0,73.0,64.0,67.0,62.0,60.0,66.0,78.0,83.0,99.0,125.0,138.0,147.0
unfilled_spots,159.0,102.0,105.0,100.0,71.0,68.0,65.0,55.0,57.0,60.0,68.0,78.0,97.0,133.0,121.0,144.0
unfilled_spots,162.0,94.0,107.0,100.0,72.0,64.0,58.0,61.0,57.0,62.0,72.0,83.0,99.0,108.0,131.0,128.0
unfilled_spots,151.0,94.0,98.0,100.0,71.0,61.0,66.0,61.0,65.0,69.0,71.0,88.0,90.0,109.0,129.0,129.0
unfilled_spots,153.0,105.0,103.0,103.0,69.0,66.0,65.0,67.0,65.0,68.0,75.0,92.0,92.0,113.0,134.0,138.0
unfilled_spots,160.0,100.0,101.0,102.0,70.0,62.0,63.0,57.0,64.0,66.0,76.0,90.0,93.0,113.0,134.0,146.0
unfilled_spots,144.0,106.0,101.0,91.0,66.0,66.0,62.0,64.0,56.0,59.0,74.0,86.0,99.0,116.0,119.0,144.0
unfilled_spots,156.0,109.0,99.0,88.0,66.0,65.0,65.0,58.0,67.0,62.0,70.0,83.0,95.0,128.0,129.0,138.0
unfilled_spots,152.0,89.0,105.0,98.0,63.0,66.0,64.0,62.0,61.0,74.0,70.0,81.0,100.0,114.0,128.0,139.0
unfilled_spots,163.0,104.0,102.0,99.0,74.0,65.0,63.0,60.0,62.0,64.0,74.0,83.0,101.0,111.0,134.0,136.0
unfilled_spots,156.0,102.0,97.0,100.0,74.0,67.0,63.0,61.0,62.0,61.0,77.0,86.0,100.0,116.0,131.0,142.0
unfilled_spots,156.0,113.0,98.0,99.0,74.0,65.0,59.0,64.0,56.0,66.0,74.0,88.0,91.0,115.0,130.0,139.0
unfilled_spots,161.0,109.0,95.0,100.0,71.0,66.0,61.0,66.0,62.0,58.0,74.0,79.0,101.0,108.0,134.0,145.0
unfilled_spots,153.0,98.0,102.0,102.0,67.0,61.0,62.0,61.0,62.0,67.0,72.0,89.0,96.0,113.0,116.0,148.0
unfilled_spots,154.0,99.0,100.0,102.0,73.0,62.0,67.0,61.0,62.0,64.0,70.0,91.0,93.0,119.0,124.0,135.0
reviews_per_program,26.91390728476821,26.91390728476821,26.91390728476821,26.60927152317881,25.903973509933774,24.65728476821192,24.039735099337747,23.266556291390728,22.897350993377483,21.700331125827816,21.39569536423841,21.35927152317881,21.700331125827816,22.572847682119207,23.80298013245033,25.27317880794702
reviews_per_program,26.91390728476821,26.91390728476821,26.91390728476821,26.514900662251655,25.72682119205298,24.730132450331126,23.57450331125828,23.329470198675498,22.579470198675498,21.943708609271525,21.195364238410598,21.107615894039736,21.65066225165563,22.450331125827816,23.79139072847682,25.29139072847682
reviews_per_program,26.91390728476821,26.91390728476821,26.81953642384106,26.660596026490065,25.892384105960264,24.66390728476821,23.885761589403973,23.172185430463575,22.528145695364238,21.839403973509935,21.329470198675498,21.021523178807946,21.600993377483444,22.478476821192054,23.806291390728475,25.314569536423843
reviews_per_program,26.91390728476821,26.91390728476821,26.8658940397351,26.725165562913908,25.571192052980134,24.5976821192053,23.764900662251655,23.22682119205298,22.577814569536425,21.966887417218544,21.25,21.24337748344371,21.605960264900663,22.531456953642383,23.759933774834437,25.301324503311257
reviews_per_program,26.91390728476821,26.91390728476821,26.882450331125828,26.632450331125828,25.799668874172184,24.850993377483444,24.1158940397351,23.26158940397351,22.59933774834437,21.852649006622517,21.35430463576159,21.26158940397351,21.637417218543046,22.557947019867548,23.80298013245033,25.29635761589404
reviews_per_program,26.91390728476821,26.91390728476821,26.867549668874172,26.483443708609272,25.832781456953644,24.533112582781456,24.185430463576157,23.276490066225165,22.72682119205298,21.531456953642383,21.160596026490065,21.13907284768212,21.6341059602649,22.596026490066226,23.862582781456954,25.293046357615893
reviews_per_program,26.91390728476821,26.91390728476821,26.91390728476821,26.539735099337747,25.83112582781457,24.834437086092716,24.06788079470199,23.355960264900663,22.466887417218544,22.039735099337747,21.288079470198674,21.4023178807947,21.556291390728475,22.5,23.751655629139073,25.278145695364238
