Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,1153.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,159.0,273.0,360.0,426.0,500.0,546.0,669.0,710.0,769.0,776.0,862.0,905.0,934.0,951.0,996.0,1052.0,1057.0,1094.0,1173.0
unmatched_applicants,1170.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,161.0,292.0,372.0,420.0,531.0,558.0,679.0,700.0,764.0,804.0,863.0,895.0,942.0,978.0,1006.0,1046.0,1066.0,1097.0,1155.0
unmatched_applicants,1149.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,180.0,269.0,350.0,433.0,506.0,568.0,668.0,694.0,721.0,775.0,874.0,886.0,927.0,978.0,1018.0,1028.0,1043.0,1087.0,1143.0
unmatched_applicants,1169.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,161.0,277.0,391.0,439.0,517.0,560.0,648.0,691.0,765.0,799.0,852.0,869.0,949.0,949.0,993.0,1062.0,1082.0,1081.0,1161.0
unmatched_applicants,1183.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,154.0,251.0,383.0,445.0,532.0,567.0,665.0,692.0,749.0,770.0,876.0,891.0,952.0,964.0,1027.0,1043.0,1065.0,1083.0,1136.0
unmatched_applicants,1153.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,128.0,289.0,385.0,446.0,500.0,571.0,672.0,679.0,747.0,808.0,887.0,867.0,925.0,963.0,1022.0,1039.0,1043.0,1079.0,1128.0
unmatched_applicants,1173.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,164.0,253.0,386.0,424.0,539.0,552.0,665.0,676.0,750.0,763.0,850.0,914.0,938.0,952.0,1034.0,1057.0,1073.0,1069.0,1145.0
unmatched_applicants,1175.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,205.0,229.0,376.0,427.0,482.0,591.0,679.0,702.0,737.0,798.0,869.0,909.0,949.0,961.0,1017.0,1065.0,1068.0,1113.0,1158.0
unmatched_applicants,1157.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,83.0,140.0,261.0,375.0,460.0,497.0,584.0,664.0,710.0,737.0,796.0,855.0,916.0,920.0,963.0,1035.0,1039.0,1058.0,1087.0,1141.0
unmatched_applicants,1175.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,163.0,267.0,343.0,456.0,524.0,574.0,681.0,717.0,779.0,799.0,867.0,870.0,925.0,963.0,1013.0,1039.0,1072.0,1072.0,1124.0
unmatched_applicants,1164.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,172.0,303.0,382.0,427.0,520.0,582.0,608.0,734.0,749.0,785.0,877.0,891.0,921.0,965.0,1039.0,1058.0,1048.0,1093.0,1168.0
unmatched_applicants,1183.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,188.0,261.0,370.0,455.0,511.0,572.0,637.0,667.0,748.0,796.0,872.0,896.0,927.0,961.0,1015.0,1024.0,1068.0,1073.0,1150.0
unmatched_applicants,1152.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,141.0,264.0,368.0,450.0,509.0,577.0,680.0,708.0,762.0,789.0,842.0,865.0,926.0,959.0,1040.0,1063.0,1070.0,1089.0,1154.0
unmatched_applicants,1166.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,176.0,280.0,345.0,436.0,535.0,566.0,644.0,710.0,743.0,802.0,838.0,894.0,933.0,956.0,1034.0,1032.0,1098.0,1101.0,1129.0
