Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,66.0,44.0,73.0,62.0,46.0,45.0,62.0,55.0,46.0,59.0,52.0,51.0,45.0,53.0,50.0,48.0,50.0,44.0,43.0,61.0
unmatched_applicants,62.0,43.0,50.0,83.0,43.0,45.0,34.0,55.0,48.0,39.0,48.0,62.0,50.0,50.0,59.0,47.0,49.0,44.0,54.0,53.0
unmatched_applicants,72.0,45.0,66.0,72.0,46.0,55.0,59.0,49.0,57.0,45.0,43.0,50.0,46.0,50.0,48.0,53.0,47.0,50.0,46.0,59.0
unmatched_applicants,58.0,38.0,51.0,64.0,49.0,51.0,37.0,45.0,54.0,64.0,51.0,47.0,52.0,40.0,46.0,55.0,45.0,56.0,38.0,50.0
unmatched_applicants,74.0,50.0,56.0,61.0,52.0,45.0,52.0,56.0,42.0,45.0,48.0,35.0,54.0,55.0,52.0,48.0,51.0,45.0,51.0,54.0
unmatched_applicants,92.0,34.0,65.0,64.0,42.0,33.0,41.0,50.0,51.0,45.0,42.0,46.0,47.0,53.0,56.0,47.0,52.0,49.0,50.0,53.0
unmatched_applicants,83.0,38.0,63.0,74.0,45.0,50.0,49.0,45.0,45.0,51.0,54.0,45.0,51.0,59.0,50.0,54.0,48.0,48.0,48.0,48.0
unmatched_applicants,55.0,40.0,64.0,68.0,51.0,56.0,49.0,54.0,50.0,48.0,41.0,47.0,45.0,57.0,47.0,38.0,49.0,43.0,55.0,50.0
unmatched_applicants,87.0,54.0,59.0,83.0,47.0,50.0,45.0,46.0,44.0,60.0,42.0,45.0,52.0,49.0,48.0,46.0,62.0,51.0,49.0,57.0
unmatched_applicants,64.0,38.0,57.0,78.0,47.0,44.0,48.0,51.0,50.0,43.0,58.0,39.0,50.0,55.0,48.0,51.0,52.0,45.0,49.0,52.0
unmatched_applicants,97.0,38.0,69.0,62.0,56.0,42.0,43.0,40.0,57.0,45.0,57.0,50.0,53.0,48.0,48.0,51.0,49.0,51.0,54.0,58.0
unmatched_applicants,69.0,49.0,63.0,68.0,44.0,51.0,52.0,48.0,53.0,50.0,57.0,49.0,43.0,45.0,58.0,46.0,54.0,46.0,50.0,54.0
unmatched_applicants,66.0,40.0,64.0,76.0,47.0,43.0,51.0,40.0,58.0,53.0,41.0,47.0,56.0,45.0,58.0,53.0,55.0,46.0,44.0,51.0
