Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1066.0,279.0,266.0,225.0,111.0,73.0,61.0,62.0,53.0,40.0,34.0,26.0,35.0,22.0,29.0,28.0,43.0,93.0,171.0,238.0,321.0,409.0,451.0,521.0,611.0,683.0,716.0,780.0,860.0,877.0,916.0,940.0
unmatched_applicants,1077.0,249.0,275.0,236.0,108.0,86.0,48.0,48.0,54.0,44.0,46.0,31.0,29.0,30.0,22.0,26.0,50.0,69.0,135.0,251.0,315.0,412.0,470.0,548.0,634.0,692.0,707.0,779.0,838.0,886.0,917.0,958.0
unmatched_applicants,1061.0,263.0,264.0,231.0,93.0,90.0,61.0,61.0,40.0,48.0,36.0,31.0,34.0,26.0,27.0,31.0,33.0,75.0,155.0,211.0,343.0,377.0,470.0,561.0,624.0,664.0,715.0,776.0,830.0,897.0,917.0,957.0
unmatched_applicants,1076.0,273.0,232.0,240.0,108.0,96.0,72.0,56.0,65.0,43.0,33.0,34.0,27.0,29.0,26.0,23.0,45.0,62.0,121.0,215.0,303.0,367.0,465.0,557.0,604.0,666.0,697.0,776.0,849.0,872.0,910.0,952.0
unmatched_applicants,1077.0,239.0,279.0,243.0,96.0,75.0,66.0,45.0,48.0,49.0,26.0,26.0,32.0,27.0,28.0,29.0,39.0,67.0,138.0,214.0,333.0,391.0,461.0,523.0,626.0,673.0,730.0,774.0,847.0,884.0,955.0,950.0
unmatched_applicants,1067.0,253.0,255.0,250.0,108.0,75.0,60.0,57.0,53.0,50.0,43.0,34.0,34.0,31.0,29.0,24.0,37.0,94.0,118.0,230.0,318.0,403.0,477.0,522.0,607.0,697.0,730.0,769.0,829.0,894.0,918.0,963.0
unmatched_applicants,1071.0,259.0,255.0,248.0,109.0,87.0,69.0,48.0,50.0,41.0,41.0,32.0,26.0,30.0,17.0,29.0,52.0,73.0,141.0,214.0,301.0,397.0,460.0,559.0,600.0,683.0,713.0,751.0,852.0,889.0,940.0,935.0
unmatched_applicants,1072.0,255.0,259.0,257.0,101.0,98.0,70.0,52.0,62.0,46.0,38.0,28.0,21.0,34.0,27.0,21.0,42.0,85.0,136.0,215.0,330.0,384.0,458.0,544.0,617.0,694.0,703.0,770.0,853.0,876.0,890.0,955.0
unmatched_applicants,1066.0,241.0,258.0,236.0,110.0,85.0,61.0,59.0,53.0,35.0,41.0,35.0,31.0,21.0,27.0,21.0,47.0,80.0,135.0,240.0,277.0,409.0,446.0,529.0,597.0,671.0,714.0,771.0,845.0,898.0,916.0,972.0
unmatched_applicants,1078.0,260.0,246.0,250.0,91.0,88.0,67.0,53.0,53.0,41.0,31.0,34.0,28.0,18.0,16.0,24.0,41.0,80.0,167.0,210.0,284.0,389.0,452.0,545.0,635.0,656.0,735.0,760.0,869.0,876.0,895.0,963.0
unmatched_applicants,1070.0,249.0,236.0,249.0,90.0,81.0,68.0,52.0,56.0,37.0,45.0,32.0,34.0,34.0,27.0,24.0,45.0,92.0,145.0,242.0,314.0,408.0,469.0,525.0,606.0,672.0,748.0,768.0,846.0,893.0,909.0,969.0
unmatched_applicants,1060.0,257.0,252.0,253.0,101.0,82.0,58.0,54.0,48.0,40.0,43.0,23.0,31.0,34.0,23.0,32.0,31.0,63.0,155.0,230.0,318.0,365.0,467.0,515.0,632.0,675.0,702.0,780.0,846.0,876.0,949.0,948.0
unmatched_applicants,1071.0,265.0,242.0,238.0,105.0,76.0,75.0,66.0,52.0,44.0,37.0,35.0,20.0,28.0,24.0,25.0,28.0,97.0,130.0,229.0,290.0,389.0,462.0,522.0,619.0,643.0,733.0,744.0,841.0,893.0,923.0,959.0
unmatched_applicants,1075.0,240.0,271.0,253.0,125.0,91.0,72.0,56.0,46.0,45.0,38.0,33.0,48.0,28.0,16.0,20.0,39.0,78.0,150.0,220.0,332.0,388.0,466.0,531.0,601.0,675.0,682.0,796.0,864.0,896.0,919.0,958.0
unmatched_applicants,1090.0,270.0,243.0,247.0,124.0,78.0,67.0,46.0,48.0,46.0,41.0,25.0,20.0,30.0,23.0,25.0,42.0,72.0,140.0,200.0,310.0,393.0,472.0,507.0,611.0,702.0,750.0,774.0,844.0,876.0,937.0,957.0
unmatched_applicants,1086.0,258.0,271.0,243.0,105.0,79.0,68.0,50.0,57.0,49.0,37.0,28.0,34.0,31.0,26.0,24.0,33.0,87.0,172.0,223.0,350.0,378.0,456.0,556.0,602.0,683.0,710.0,758.0,844.0,884.0,900.0,948.0
unmatched_applicants,1071.0,262.0,240.0,256.0,96.0,72.0,71.0,54.0,48.0,36.0,48.0,29.0,34.0,22.0,29.0,20.0,51.0,98.0,163.0,212.0,299.0,419.0,467.0,519.0,619.0,640.0,732.0,780.0,847.0,864.0,921.0,963.0
unmatched_applicants,1077.0,260.0,232.0,251.0,104.0,90.0,59.0,60.0,57.0,45.0,41.0,24.0,32.0,29.0,27.0,23.0,35.0,77.0,110.0,206.0,312.0,406.0,466.0,523.0,638.0,659.0,740.0,771.0,852.0,874.0,903.0,943.0
unmatched_applicants,1054.0,265.0,259.0,228.0,106.0,88.0,65.0,52.0,50.0,44.0,40.0,36.0,34.0,28.0,33.0,21.0,43.0,68.0,135.0,214.0,325.0,411.0,497.0,531.0,621.0,711.0,738.0,775.0,838.0,896.0,939.0,962.0
unmatched_applicants,1067.0,261.0,255.0,227.0,92.0,94.0,63.0,52.0,49.0,40.0,45.0,31.0,29.0,23.0,31.0,31.0,30.0,79.0,131.0,208.0,326.0,410.0,443.0,526.0,594.0,662.0,732.0,748.0,857.0,872.0,921.0,951.0
unfilled_spots,1163.0,376.0,363.0,322.0,208.0,170.0,158.0,159.0,150.0,137.0,131.0,123.0,132.0,119.0,126.0,125.0,140.0,190.0,268.0,335.0,418.0,506.0,548.0,618.0,708.0,780.0,813.0,877.0,957.0,974.0,1013.0,1037.0
unfilled_spots,1174.0,346.0,372.0,333.0,205.0,183.0,145.0,145.0,151.0,141.0,143.0,128.0,126.0,127.0,119.0,123.0,147.0,166.0,232.0,348.0,412.0,509.0,567.0,645.0,731.0,789.0,804.0,876.0,935.0,983.0,1014.0,1055.0
unfilled_spots,1158.0,360.0,361.0,328.0,190.0,187.0,158.0,158.0,137.0,145.0,133.0,128.0,131.0,123.0,124.0,128.0,130.0,172.0,252.0,308.0,440.0,474.0,567.0,658.0,721.0,761.0,812.0,873.0,927.0,994.0,1014.0,1054.0
unfilled_spots,1173.0,370.0,329.0,337.0,205.0,193.0,169.0,153.0,162.0,140.0,130.0,131.0,124.0,126.0,123.0,120.0,142.0,159.0,218.0,312.0,400.0,464.0,562.0,654.0,701.0,763.0,794.0,873.0,946.0,969.0,1007.0,1049.0
unfilled_spots,1174.0,336.0,376.0,340.0,193.0,172.0,163.0,142.0,145.0,146.0,123.0,123.0,129.0,124.0,125.0,126.0,136.0,164.0,235.0,311.0,430.0,488.0,558.0,620.0,723.0,770.0,827.0,871.0,944.0,981.0,1052.0,1047.0
unfilled_spots,1164.0,350.0,352.0,347.0,205.0,172.0,157.0,154.0,150.0,147.0,140.0,131.0,131.0,128.0,126.0,121.0,134.0,191.0,215.0,327.0,415.0,500.0,574.0,619.0,704.0,794.0,827.0,866.0,926.0,991.0,1015.0,1060.0
unfilled_spots,1168.0,356.0,352.0,345.0,206.0,184.0,166.0,145.0,147.0,138.0,138.0,129.0,123.0,127.0,114.0,126.0,149.0,170.0,238.0,311.0,398.0,494.0,557.0,656.0,697.0,780.0,810.0,848.0,949.0,986.0,1037.0,1032.0
unfilled_spots,1169.0,352.0,356.0,354.0,198.0,195.0,167.0,149.0,159.0,143.0,135.0,125.0,118.0,131.0,124.0,118.0,139.0,182.0,233.0,312.0,427.0,481.0,555.0,641.0,714.0,791.0,800.0,867.0,950.0,973.0,987.0,1052.0
unfilled_spots,1163.0,338.0,355.0,333.0,207.0,182.0,158.0,156.0,150.0,132.0,138.0,132.0,128.0,118.0,124.0,118.0,144.0,177.0,232.0,337.0,374.0,506.0,543.0,626.0,694.0,768.0,811.0,868.0,942.0,995.0,1013.0,1069.0
unfilled_spots,1175.0,357.0,343.0,347.0,188.0,185.0,164.0,150.0,150.0,138.0,128.0,131.0,125.0,115.0,113.0,121.0,138.0,177.0,264.0,307.0,381.0,486.0,549.0,642.0,732.0,753.0,832.0,857.0,966.0,973.0,992.0,1060.0
unfilled_spots,1167.0,346.0,333.0,346.0,187.0,178.0,165.0,149.0,153.0,134.0,142.0,129.0,131.0,131.0,124.0,121.0,142.0,189.0,242.0,339.0,411.0,505.0,566.0,622.0,703.0,769.0,845.0,865.0,943.0,990.0,1006.0,1066.0
unfilled_spots,1157.0,354.0,349.0,350.0,198.0,179.0,155.0,151.0,145.0,137.0,140.0,120.0,128.0,131.0,120.0,129.0,128.0,160.0,252.0,327.0,415.0,462.0,564.0,612.0,729.0,772.0,799.0,877.0,943.0,973.0,1046.0,1045.0
unfilled_spots,1168.0,362.0,339.0,335.0,202.0,173.0,172.0,163.0,149.0,141.0,134.0,132.0,117.0,125.0,121.0,122.0,125.0,194.0,227.0,326.0,387.0,486.0,559.0,619.0,716.0,740.0,830.0,841.0,938.0,990.0,1020.0,1056.0
unfilled_spots,1172.0,337.0,368.0,350.0,222.0,188.0,169.0,153.0,143.0,142.0,135.0,130.0,145.0,125.0,113.0,117.0,136.0,175.0,247.0,317.0,429.0,485.0,563.0,628.0,698.0,772.0,779.0,893.0,961.0,993.0,1016.0,1055.0
unfilled_spots,1187.0,367.0,340.0,344.0,221.0,175.0,164.0,143.0,145.0,143.0,138.0,122.0,117.0,127.0,120.0,122.0,139.0,169.0,237.0,297.0,407.0,490.0,569.0,604.0,708.0,799.0,847.0,871.0,941.0,973.0,1034.0,1054.0
unfilled_spots,1183.0,355.0,368.0,340.0,202.0,176.0,165.0,147.0,154.0,146.0,134.0,125.0,131.0,128.0,123.0,121.0,130.0,184.0,269.0,320.0,447.0,475.0,553.0,653.0,699.0,780.0,807.0,855.0,941.0,981.0,997.0,1045.0
unfilled_spots,1168.0,359.0,337.0,353.0,193.0,169.0,168.0,151.0,145.0,133.0,145.0,126.0,131.0,119.0,126.0,117.0,148.0,195.0,260.0,309.0,396.0,516.0,564.0,616.0,716.0,737.0,829.0,877.0,944.0,961.0,1018.0,1060.0
unfilled_spots,1174.0,357.0,329.0,348.0,201.0,187.0,156.0,157.0,154.0,142.0,138.0,121.0,129.0,126.0,124.0,120.0,132.0,174.0,207.0,303.0,409.0,503.0,563.0,620.0,735.0,756.0,837.0,868.0,949.0,971.0,1000.0,1040.0
unfilled_spots,1151.0,362.0,356.0,325.0,203.0,185.0,162.0,149.0,147.0,141.0,137.0,133.0,131.0,125.0,130.0,118.0,140.0,165.0,232.0,311.0,422.0,508.0,594.0,628.0,718.0,808.0,835.0,872.0,935.0,993.0,1036.0,1059.0
unfilled_spots,1164.0,358.0,352.0,324.0,189.0,191.0,160.0,149.0,146.0,137.0,142.0,128.0,126.0,120.0,128.0,128.0,127.0,176.0,228.0,305.0,423.0,507.0,540.0,623.0,691.0,759.0,829.0,845.0,954.0,969.0,1018.0,1048.0
reviews_per_program,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,300.8235294117647,294.7139037433155,275.46122994652404,230.65106951871658,192.98128342245988,173.2566844919786,171.38903743315507,177.71657754010695,186.27673796791444,195.14705882352942,204.0173796791444,212.88770053475935,221.75802139037432,230.6283422459893,239.49866310160428,248.36898395721926,257.23930481283423,266.1096256684492,274.9799465240642
reviews_per_program,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,300.8729946524064,294.8836898395722,272.0922459893048,232.1764705882353,193.37566844919786,175.79545454545453,171.80614973262033,178.05882352941177,186.43582887700535,195.14705882352942,204.0173796791444,212.88770053475935,221.75802139037432,230.6283422459893,239.49866310160428,248.36898395721926,257.23930481283423,266.1096256684492,274.9799465240642
reviews_per_program,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,301.59090909090907,300.3729946524064,295.88235294117646,267.7232620320856,228.0,191.14973262032086,172.3957219251337,170.4826203208556,178.22727272727272,186.27673796791444,195.14705882352942,204.0173796791444,212.88770053475935,221.75802139037432,230.6283422459893,239.49866310160428,248.36898395721926,257.23930481283423,266.1096256684492,274.9799465240642
