Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,10641.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10209.0,10219.0,10212.0,10224.0,10239.0,10259.0,10274.0,10273.0,10299.0,10310.0,10323.0,10333.0,10347.0,10367.0,10395.0,10392.0,10401.0,10413.0,10447.0,10453.0,10458.0,10465.0,10506.0,10499.0,10498.0,10508.0,10550.0,10572.0
unmatched_applicants,10647.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10210.0,10218.0,10217.0,10238.0,10247.0,10274.0,10262.0,10287.0,10304.0,10318.0,10321.0,10339.0,10351.0,10364.0,10386.0,10380.0,10412.0,10409.0,10451.0,10457.0,10463.0,10459.0,10517.0,10504.0,10506.0,10508.0,10570.0,10571.0
unmatched_applicants,10619.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10212.0,10208.0,10227.0,10234.0,10263.0,10264.0,10287.0,10289.0,10310.0,10321.0,10344.0,10356.0,10368.0,10390.0,10404.0,10404.0,10417.0,10446.0,10450.0,10460.0,10458.0,10510.0,10511.0,10521.0,10524.0,10570.0,10573.0
unmatched_applicants,10625.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10210.0,10214.0,10214.0,10224.0,10244.0,10268.0,10264.0,10288.0,10293.0,10325.0,10318.0,10334.0,10353.0,10364.0,10382.0,10395.0,10400.0,10420.0,10432.0,10451.0,10450.0,10449.0,10483.0,10490.0,10520.0,10518.0,10554.0,10572.0
unmatched_applicants,10629.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10213.0,10217.0,10228.0,10247.0,10253.0,10254.0,10287.0,10300.0,10319.0,10325.0,10344.0,10345.0,10374.0,10376.0,10388.0,10410.0,10420.0,10448.0,10437.0,10460.0,10464.0,10496.0,10513.0,10501.0,10508.0,10558.0,10561.0
unmatched_applicants,10630.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10211.0,10211.0,10211.0,10230.0,10246.0,10268.0,10267.0,10286.0,10299.0,10323.0,10322.0,10344.0,10352.0,10343.0,10389.0,10396.0,10395.0,10420.0,10438.0,10451.0,10448.0,10468.0,10503.0,10511.0,10506.0,10506.0,10554.0,10579.0
unmatched_applicants,10610.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10216.0,10210.0,10217.0,10225.0,10239.0,10254.0,10265.0,10282.0,10306.0,10318.0,10321.0,10342.0,10346.0,10363.0,10389.0,10396.0,10404.0,10413.0,10443.0,10451.0,10455.0,10470.0,10501.0,10503.0,10499.0,10522.0,10565.0,10554.0
unmatched_applicants,10634.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10208.0,10213.0,10216.0,10231.0,10237.0,10268.0,10270.0,10290.0,10295.0,10307.0,10327.0,10347.0,10352.0,10365.0,10382.0,10377.0,10405.0,10409.0,10453.0,10453.0,10455.0,10455.0,10490.0,10503.0,10515.0,10520.0,10565.0,10567.0
unmatched_applicants,10623.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10208.0,10210.0,10215.0,10225.0,10255.0,10259.0,10262.0,10278.0,10306.0,10317.0,10315.0,10340.0,10350.0,10363.0,10377.0,10383.0,10418.0,10403.0,10448.0,10466.0,10462.0,10453.0,10511.0,10507.0,10508.0,10522.0,10577.0,10556.0
unmatched_applicants,10640.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10213.0,10214.0,10215.0,10230.0,10240.0,10266.0,10252.0,10278.0,10304.0,10313.0,10307.0,10343.0,10352.0,10363.0,10398.0,10386.0,10395.0,10418.0,10443.0,10450.0,10464.0,10447.0,10504.0,10513.0,10509.0,10506.0,10579.0,10574.0
unmatched_applicants,10628.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10212.0,10220.0,10230.0,10237.0,10263.0,10266.0,10284.0,10292.0,10319.0,10318.0,10329.0,10366.0,10372.0,10383.0,10388.0,10391.0,10413.0,10463.0,10461.0,10457.0,10464.0,10509.0,10510.0,10513.0,10494.0,10555.0,10542.0
unmatched_applicants,10623.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10208.0,10216.0,10230.0,10233.0,10254.0,10268.0,10282.0,10297.0,10304.0,10317.0,10354.0,10358.0,10364.0,10396.0,10392.0,10408.0,10419.0,10444.0,10464.0,10462.0,10455.0,10493.0,10493.0,10507.0,10520.0,10571.0,10591.0
unmatched_applicants,10622.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10211.0,10213.0,10222.0,10238.0,10260.0,10264.0,10298.0,10300.0,10314.0,10321.0,10343.0,10352.0,10380.0,10384.0,10393.0,10407.0,10407.0,10438.0,10447.0,10449.0,10472.0,10497.0,10519.0,10505.0,10523.0,10553.0,10563.0
unmatched_applicants,10638.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10212.0,10214.0,10226.0,10251.0,10253.0,10274.0,10286.0,10290.0,10315.0,10323.0,10331.0,10356.0,10358.0,10386.0,10396.0,10400.0,10412.0,10453.0,10459.0,10450.0,10463.0,10501.0,10498.0,10509.0,10515.0,10568.0,10561.0
unmatched_applicants,10613.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10209.0,10218.0,10225.0,10221.0,10235.0,10260.0,10266.0,10269.0,10296.0,10326.0,10322.0,10337.0,10353.0,10366.0,10387.0,10399.0,10420.0,10397.0,10445.0,10447.0,10456.0,10462.0,10502.0,10501.0,10508.0,10506.0,10562.0,10563.0
unmatched_applicants,10628.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10218.0,10211.0,10225.0,10249.0,10244.0,10267.0,10270.0,10289.0,10323.0,10319.0,10334.0,10346.0,10364.0,10397.0,10393.0,10395.0,10404.0,10468.0,10454.0,10453.0,10462.0,10500.0,10513.0,10515.0,10516.0,10565.0,10562.0
unmatched_applicants,10608.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10209.0,10207.0,10210.0,10217.0,10219.0,10237.0,10258.0,10261.0,10277.0,10289.0,10315.0,10330.0,10333.0,10351.0,10357.0,10379.0,10390.0,10418.0,10411.0,10452.0,10458.0,10445.0,10467.0,10501.0,10507.0,10503.0,10508.0,10563.0,10579.0
unmatched_applicants,10630.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10209.0,10217.0,10218.0,10233.0,10238.0,10267.0,10271.0,10284.0,10291.0,10325.0,10327.0,10344.0,10343.0,10366.0,10393.0,10397.0,10396.0,10403.0,10453.0,10450.0,10452.0,10470.0,10515.0,10523.0,10504.0,10510.0,10564.0,10581.0
unmatched_applicants,10634.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10209.0,10216.0,10219.0,10232.0,10222.0,10266.0,10266.0,10280.0,10302.0,10322.0,10322.0,10339.0,10350.0,10363.0,10399.0,10392.0,10415.0,10409.0,10454.0,10444.0,10449.0,10465.0,10505.0,10493.0,10524.0,10510.0,10554.0,10572.0
unmatched_applicants,10622.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10207.0,10208.0,10211.0,10212.0,10225.0,10240.0,10259.0,10268.0,10271.0,10303.0,10320.0,10322.0,10336.0,10347.0,10359.0,10379.0,10385.0,10417.0,10412.0,10450.0,10454.0,10447.0,10457.0,10497.0,10502.0,10509.0,10512.0,10565.0,10567.0
unfilled_spots,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,17.0,32.0,52.0,67.0,66.0,92.0,103.0,116.0,126.0,140.0,160.0,188.0,185.0,194.0,206.0,240.0,246.0,251.0,258.0,299.0,292.0,291.0,301.0,343.0,365.0
unfilled_spots,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,10.0,31.0,40.0,67.0,55.0,80.0,97.0,111.0,114.0,132.0,144.0,157.0,179.0,173.0,205.0,202.0,244.0,250.0,256.0,252.0,310.0,297.0,299.0,301.0,363.0,364.0
unfilled_spots,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,27.0,56.0,57.0,80.0,82.0,103.0,114.0,137.0,149.0,161.0,183.0,197.0,197.0,210.0,239.0,243.0,253.0,251.0,303.0,304.0,314.0,317.0,363.0,366.0
unfilled_spots,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,17.0,37.0,61.0,57.0,81.0,86.0,118.0,111.0,127.0,146.0,157.0,175.0,188.0,193.0,213.0,225.0,244.0,243.0,242.0,276.0,283.0,313.0,311.0,347.0,365.0
unfilled_spots,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,21.0,40.0,46.0,47.0,80.0,93.0,112.0,118.0,137.0,138.0,167.0,169.0,181.0,203.0,213.0,241.0,230.0,253.0,257.0,289.0,306.0,294.0,301.0,351.0,354.0
unfilled_spots,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,23.0,39.0,61.0,60.0,79.0,92.0,116.0,115.0,137.0,145.0,136.0,182.0,189.0,188.0,213.0,231.0,244.0,241.0,261.0,296.0,304.0,299.0,299.0,347.0,372.0
unfilled_spots,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.0,18.0,32.0,47.0,58.0,75.0,99.0,111.0,114.0,135.0,139.0,156.0,182.0,189.0,197.0,206.0,236.0,244.0,248.0,263.0,294.0,296.0,292.0,315.0,358.0,347.0
unfilled_spots,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,24.0,30.0,61.0,63.0,83.0,88.0,100.0,120.0,140.0,145.0,158.0,175.0,170.0,198.0,202.0,246.0,246.0,248.0,248.0,283.0,296.0,308.0,313.0,358.0,360.0
unfilled_spots,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,18.0,48.0,52.0,55.0,71.0,99.0,110.0,108.0,133.0,143.0,156.0,170.0,176.0,211.0,196.0,241.0,259.0,255.0,246.0,304.0,300.0,301.0,315.0,370.0,349.0
unfilled_spots,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,23.0,33.0,59.0,45.0,71.0,97.0,106.0,100.0,136.0,145.0,156.0,191.0,179.0,188.0,211.0,236.0,243.0,257.0,240.0,297.0,306.0,302.0,299.0,372.0,367.0
unfilled_spots,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,23.0,30.0,56.0,59.0,77.0,85.0,112.0,111.0,122.0,159.0,165.0,176.0,181.0,184.0,206.0,256.0,254.0,250.0,257.0,302.0,303.0,306.0,287.0,348.0,335.0
unfilled_spots,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,23.0,26.0,47.0,61.0,75.0,90.0,97.0,110.0,147.0,151.0,157.0,189.0,185.0,201.0,212.0,237.0,257.0,255.0,248.0,286.0,286.0,300.0,313.0,364.0,384.0
unfilled_spots,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,31.0,53.0,57.0,91.0,93.0,107.0,114.0,136.0,145.0,173.0,177.0,186.0,200.0,200.0,231.0,240.0,242.0,265.0,290.0,312.0,298.0,316.0,346.0,356.0
unfilled_spots,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,19.0,44.0,46.0,67.0,79.0,83.0,108.0,116.0,124.0,149.0,151.0,179.0,189.0,193.0,205.0,246.0,252.0,243.0,256.0,294.0,291.0,302.0,308.0,361.0,354.0
unfilled_spots,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,14.0,28.0,53.0,59.0,62.0,89.0,119.0,115.0,130.0,146.0,159.0,180.0,192.0,213.0,190.0,238.0,240.0,249.0,255.0,295.0,294.0,301.0,299.0,355.0,356.0
unfilled_spots,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,18.0,42.0,37.0,60.0,63.0,82.0,116.0,112.0,127.0,139.0,157.0,190.0,186.0,188.0,197.0,261.0,247.0,246.0,255.0,293.0,306.0,308.0,309.0,358.0,355.0
unfilled_spots,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,12.0,30.0,51.0,54.0,70.0,82.0,108.0,123.0,126.0,144.0,150.0,172.0,183.0,211.0,204.0,245.0,251.0,238.0,260.0,294.0,300.0,296.0,301.0,356.0,372.0
unfilled_spots,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,11.0,26.0,31.0,60.0,64.0,77.0,84.0,118.0,120.0,137.0,136.0,159.0,186.0,190.0,189.0,196.0,246.0,243.0,245.0,263.0,308.0,316.0,297.0,303.0,357.0,374.0
unfilled_spots,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,25.0,15.0,59.0,59.0,73.0,95.0,115.0,115.0,132.0,143.0,156.0,192.0,185.0,208.0,202.0,247.0,237.0,242.0,258.0,298.0,286.0,317.0,303.0,347.0,365.0
