Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,11388.0,11134.0,11134.0,11134.0,11134.0,11134.0,11135.0,11141.0,11145.0,11175.0,11187.0,11226.0,11218.0,11256.0,11277.0,11295.0,11358.0,11359.0,11358.0
unmatched_applicants,11384.0,11134.0,11134.0,11134.0,11134.0,11134.0,11136.0,11137.0,11146.0,11159.0,11190.0,11238.0,11228.0,11264.0,11281.0,11290.0,11338.0,11347.0,11377.0
unmatched_applicants,11388.0,11134.0,11134.0,11134.0,11134.0,11134.0,11141.0,11149.0,11147.0,11161.0,11192.0,11216.0,11229.0,11265.0,11275.0,11303.0,11360.0,11353.0,11370.0
unmatched_applicants,11395.0,11134.0,11134.0,11134.0,11134.0,11134.0,11136.0,11148.0,11142.0,11175.0,11193.0,11220.0,11238.0,11257.0,11275.0,11309.0,11334.0,11358.0,11390.0
unmatched_applicants,11386.0,11134.0,11134.0,11134.0,11134.0,11134.0,11136.0,11150.0,11150.0,11173.0,11192.0,11225.0,11237.0,11259.0,11296.0,11308.0,11337.0,11350.0,11377.0
unmatched_applicants,11381.0,11134.0,11134.0,11134.0,11134.0,11134.0,11134.0,11145.0,11142.0,11171.0,11209.0,11232.0,11229.0,11266.0,11293.0,11293.0,11337.0,11348.0,11366.0
unmatched_applicants,11384.0,11134.0,11134.0,11134.0,11134.0,11134.0,11137.0,11153.0,11145.0,11171.0,11195.0,11235.0,11226.0,11236.0,11278.0,11322.0,11344.0,11363.0,11394.0
unmatched_applicants,11386.0,11134.0,11134.0,11134.0,11134.0,11134.0,11135.0,11150.0,11144.0,11165.0,11192.0,11225.0,11222.0,11251.0,11281.0,11308.0,11340.0,11383.0,11373.0
unmatched_applicants,11381.0,11134.0,11134.0,11134.0,11134.0,11134.0,11135.0,11150.0,11148.0,11154.0,11194.0,11226.0,11237.0,11255.0,11277.0,11314.0,11351.0,11355.0,11372.0
unmatched_applicants,11383.0,11134.0,11134.0,11134.0,11134.0,11134.0,11139.0,11139.0,11150.0,11168.0,11186.0,11217.0,11237.0,11254.0,11301.0,11308.0,11363.0,11355.0,11374.0
