Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,521.0,130.0,190.0,196.0,26.0,21.0,18.0,9.0,7.0,5.0,6.0,9.0,33.0,87.0,219.0
unmatched_applicants,535.0,139.0,190.0,185.0,37.0,20.0,14.0,12.0,6.0,6.0,7.0,6.0,24.0,112.0,217.0
unmatched_applicants,515.0,139.0,188.0,152.0,23.0,21.0,14.0,8.0,7.0,5.0,3.0,3.0,25.0,103.0,248.0
unmatched_applicants,523.0,127.0,173.0,175.0,31.0,24.0,14.0,7.0,13.0,9.0,3.0,7.0,24.0,90.0,214.0
unmatched_applicants,516.0,164.0,195.0,195.0,38.0,21.0,12.0,2.0,12.0,6.0,4.0,4.0,35.0,108.0,211.0
unmatched_applicants,534.0,143.0,183.0,175.0,25.0,31.0,24.0,10.0,13.0,6.0,4.0,3.0,19.0,106.0,200.0
unmatched_applicants,546.0,136.0,195.0,190.0,23.0,18.0,12.0,16.0,7.0,9.0,4.0,6.0,23.0,97.0,180.0
unmatched_applicants,526.0,128.0,173.0,172.0,39.0,19.0,14.0,11.0,3.0,7.0,2.0,11.0,23.0,110.0,213.0
unmatched_applicants,514.0,146.0,194.0,169.0,30.0,30.0,12.0,4.0,14.0,4.0,4.0,3.0,28.0,91.0,236.0
unmatched_applicants,526.0,124.0,199.0,194.0,40.0,25.0,15.0,11.0,7.0,8.0,4.0,4.0,17.0,102.0,245.0
unmatched_applicants,541.0,143.0,198.0,173.0,38.0,28.0,13.0,10.0,8.0,5.0,2.0,3.0,24.0,97.0,232.0
unmatched_applicants,537.0,139.0,207.0,171.0,37.0,25.0,15.0,12.0,10.0,2.0,7.0,8.0,17.0,99.0,225.0
unmatched_applicants,544.0,128.0,177.0,187.0,33.0,19.0,25.0,16.0,7.0,9.0,5.0,5.0,33.0,91.0,205.0
unmatched_applicants,534.0,126.0,174.0,164.0,32.0,22.0,16.0,12.0,6.0,3.0,1.0,9.0,27.0,97.0,242.0
unmatched_applicants,520.0,152.0,191.0,179.0,29.0,21.0,13.0,9.0,8.0,5.0,3.0,6.0,25.0,91.0,226.0
unmatched_applicants,533.0,133.0,204.0,178.0,32.0,27.0,15.0,9.0,5.0,8.0,6.0,2.0,32.0,89.0,220.0
