Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,9995.0,7484.0,7484.0,7484.0,7484.0,7491.0,7619.0,7810.0,7846.0,8109.0,8239.0,8426.0,8591.0,8611.0,8698.0,8803.0,9250.0,9250.0,9275.0,9259.0
unmatched_applicants,9961.0,7484.0,7484.0,7484.0,7484.0,7491.0,7599.0,7838.0,7831.0,8067.0,8257.0,8449.0,8538.0,8602.0,8736.0,8786.0,9239.0,9266.0,9278.0,9285.0
unmatched_applicants,10036.0,7489.0,7484.0,7484.0,7484.0,7487.0,7629.0,7862.0,7831.0,8055.0,8273.0,8449.0,8570.0,8663.0,8695.0,8793.0,9203.0,9261.0,9271.0,9322.0
unmatched_applicants,10043.0,7484.0,7484.0,7484.0,7484.0,7497.0,7597.0,7873.0,7835.0,8095.0,8253.0,8406.0,8536.0,8600.0,8702.0,8797.0,9232.0,9259.0,9318.0,9311.0
unmatched_applicants,10011.0,7484.0,7484.0,7484.0,7484.0,7486.0,7614.0,7857.0,7813.0,8063.0,8241.0,8448.0,8540.0,8618.0,8731.0,8766.0,9220.0,9290.0,9319.0,9291.0
unmatched_applicants,10040.0,7484.0,7484.0,7484.0,7484.0,7487.0,7589.0,7844.0,7846.0,8091.0,8220.0,8459.0,8512.0,8656.0,8708.0,8793.0,9211.0,9212.0,9288.0,9312.0
unmatched_applicants,10036.0,7484.0,7484.0,7484.0,7484.0,7484.0,7621.0,7878.0,7833.0,8054.0,8259.0,8418.0,8567.0,8653.0,8727.0,8775.0,9307.0,9285.0,9272.0,9325.0
unmatched_applicants,9999.0,7492.0,7484.0,7484.0,7484.0,7500.0,7589.0,7815.0,7830.0,8061.0,8256.0,8455.0,8552.0,8648.0,8733.0,8806.0,9281.0,9212.0,9268.0,9288.0
unmatched_applicants,10051.0,7484.0,7484.0,7484.0,7484.0,7484.0,7612.0,7852.0,7865.0,8100.0,8292.0,8434.0,8563.0,8633.0,8739.0,8825.0,9280.0,9304.0,9276.0,9288.0
unmatched_applicants,9983.0,7484.0,7484.0,7484.0,7484.0,7486.0,7643.0,7837.0,7857.0,8060.0,8275.0,8396.0,8606.0,8655.0,8748.0,8782.0,9245.0,9260.0,9234.0,9303.0
unmatched_applicants,10041.0,7484.0,7484.0,7484.0,7484.0,7487.0,7634.0,7828.0,7867.0,8065.0,8266.0,8421.0,8567.0,8657.0,8742.0,8826.0,9221.0,9289.0,9327.0,9291.0
unmatched_applicants,10000.0,7484.0,7484.0,7484.0,7484.0,7485.0,7629.0,7833.0,7852.0,8095.0,8278.0,8432.0,8542.0,8639.0,8732.0,8812.0,9246.0,9229.0,9329.0,9243.0
unmatched_applicants,10075.0,7484.0,7484.0,7484.0,7484.0,7493.0,7589.0,7816.0,7813.0,8049.0,8279.0,8414.0,8540.0,8632.0,8709.0,8788.0,9184.0,9244.0,9257.0,9293.0
unmatched_applicants,10042.0,7484.0,7484.0,7484.0,7484.0,7495.0,7608.0,7887.0,7862.0,8068.0,8258.0,8418.0,8578.0,8635.0,8718.0,8794.0,9289.0,9245.0,9272.0,9343.0
