Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,1098.0,172.0,339.0,280.0,129.0,98.0,98.0,84.0,90.0,68.0,62.0,39.0,51.0,54.0,38.0,38.0,104.0,219.0,334.0,450.0,576.0,654.0,749.0,805.0,921.0,958.0,1038.0
unmatched_applicants,1095.0,198.0,326.0,283.0,137.0,104.0,99.0,77.0,67.0,70.0,53.0,58.0,52.0,55.0,45.0,55.0,107.0,249.0,302.0,431.0,566.0,666.0,704.0,853.0,944.0,985.0,1033.0
unmatched_applicants,1065.0,167.0,298.0,298.0,151.0,124.0,85.0,88.0,71.0,76.0,62.0,51.0,67.0,67.0,52.0,39.0,152.0,231.0,346.0,436.0,570.0,707.0,739.0,855.0,936.0,982.0,1041.0
unmatched_applicants,1061.0,164.0,349.0,308.0,131.0,104.0,80.0,87.0,79.0,77.0,64.0,49.0,47.0,56.0,47.0,43.0,157.0,206.0,322.0,428.0,539.0,636.0,749.0,839.0,946.0,973.0,1055.0
unmatched_applicants,1093.0,153.0,319.0,266.0,125.0,115.0,94.0,87.0,77.0,75.0,59.0,57.0,59.0,39.0,44.0,58.0,115.0,198.0,353.0,459.0,576.0,656.0,781.0,809.0,882.0,969.0,1079.0
unmatched_applicants,1077.0,223.0,324.0,289.0,115.0,117.0,107.0,93.0,83.0,68.0,51.0,56.0,48.0,43.0,39.0,51.0,117.0,198.0,312.0,440.0,560.0,666.0,745.0,864.0,946.0,991.0,1056.0
unmatched_applicants,1113.0,187.0,299.0,312.0,149.0,114.0,100.0,75.0,100.0,79.0,62.0,55.0,56.0,48.0,42.0,51.0,93.0,202.0,341.0,453.0,542.0,646.0,733.0,823.0,939.0,988.0,1043.0
unmatched_applicants,1065.0,169.0,321.0,278.0,137.0,92.0,103.0,89.0,84.0,64.0,64.0,45.0,42.0,46.0,43.0,51.0,106.0,230.0,359.0,441.0,585.0,661.0,721.0,803.0,943.0,998.0,1033.0
unmatched_applicants,1072.0,168.0,298.0,271.0,151.0,115.0,82.0,82.0,82.0,73.0,68.0,57.0,55.0,55.0,45.0,48.0,114.0,235.0,351.0,441.0,518.0,661.0,738.0,808.0,899.0,1000.0,1029.0
unmatched_applicants,1102.0,186.0,315.0,294.0,137.0,106.0,81.0,69.0,76.0,80.0,59.0,52.0,55.0,44.0,51.0,35.0,106.0,207.0,330.0,404.0,555.0,622.0,745.0,827.0,941.0,1002.0,1020.0
unmatched_applicants,1089.0,203.0,292.0,273.0,140.0,119.0,93.0,75.0,89.0,66.0,61.0,53.0,50.0,44.0,49.0,46.0,115.0,255.0,315.0,422.0,566.0,670.0,790.0,809.0,912.0,980.0,1055.0
unmatched_applicants,1099.0,187.0,334.0,288.0,155.0,128.0,93.0,80.0,85.0,73.0,55.0,52.0,52.0,60.0,42.0,42.0,135.0,189.0,339.0,444.0,565.0,612.0,722.0,834.0,930.0,986.0,1056.0
unmatched_applicants,1071.0,166.0,323.0,286.0,142.0,117.0,95.0,67.0,99.0,74.0,60.0,53.0,63.0,46.0,42.0,61.0,123.0,229.0,300.0,427.0,534.0,685.0,770.0,838.0,957.0,1000.0,1044.0
unmatched_applicants,1128.0,191.0,296.0,305.0,125.0,120.0,102.0,81.0,89.0,61.0,51.0,52.0,51.0,44.0,43.0,45.0,148.0,221.0,357.0,461.0,580.0,641.0,774.0,802.0,905.0,968.0,1007.0
unmatched_applicants,1103.0,187.0,355.0,299.0,137.0,120.0,94.0,83.0,75.0,65.0,58.0,48.0,59.0,39.0,41.0,54.0,102.0,178.0,380.0,409.0,566.0,623.0,739.0,771.0,913.0,1010.0,1042.0
unmatched_applicants,1072.0,222.0,327.0,312.0,126.0,112.0,84.0,74.0,98.0,68.0,70.0,47.0,60.0,41.0,41.0,57.0,87.0,199.0,334.0,446.0,543.0,615.0,726.0,832.0,902.0,979.0,1016.0
unmatched_applicants,1087.0,183.0,312.0,300.0,126.0,114.0,99.0,84.0,90.0,65.0,57.0,63.0,55.0,51.0,40.0,50.0,99.0,209.0,307.0,460.0,567.0,676.0,759.0,806.0,924.0,957.0,1069.0
unmatched_applicants,1082.0,181.0,340.0,302.0,138.0,121.0,111.0,77.0,74.0,76.0,68.0,52.0,52.0,40.0,32.0,58.0,103.0,235.0,314.0,451.0,559.0,665.0,750.0,830.0,933.0,966.0,1039.0
unmatched_applicants,1072.0,173.0,347.0,306.0,135.0,111.0,90.0,67.0,90.0,75.0,64.0,58.0,45.0,43.0,44.0,50.0,130.0,239.0,308.0,386.0,533.0,648.0,736.0,845.0,920.0,991.0,1028.0
unmatched_applicants,1078.0,150.0,308.0,274.0,141.0,108.0,84.0,84.0,72.0,78.0,57.0,45.0,66.0,56.0,36.0,44.0,141.0,221.0,315.0,454.0,565.0,714.0,741.0,813.0,925.0,1019.0,1038.0
unfilled_spots,1140.0,214.0,381.0,322.0,171.0,140.0,140.0,126.0,132.0,110.0,104.0,81.0,93.0,96.0,80.0,80.0,146.0,261.0,376.0,492.0,618.0,696.0,791.0,847.0,963.0,1000.0,1080.0
unfilled_spots,1137.0,240.0,368.0,325.0,179.0,146.0,141.0,119.0,109.0,112.0,95.0,100.0,94.0,97.0,87.0,97.0,149.0,291.0,344.0,473.0,608.0,708.0,746.0,895.0,986.0,1027.0,1075.0
unfilled_spots,1107.0,209.0,340.0,340.0,193.0,166.0,127.0,130.0,113.0,118.0,104.0,93.0,109.0,109.0,94.0,81.0,194.0,273.0,388.0,478.0,612.0,749.0,781.0,897.0,978.0,1024.0,1083.0
unfilled_spots,1103.0,206.0,391.0,350.0,173.0,146.0,122.0,129.0,121.0,119.0,106.0,91.0,89.0,98.0,89.0,85.0,199.0,248.0,364.0,470.0,581.0,678.0,791.0,881.0,988.0,1015.0,1097.0
unfilled_spots,1135.0,195.0,361.0,308.0,167.0,157.0,136.0,129.0,119.0,117.0,101.0,99.0,101.0,81.0,86.0,100.0,157.0,240.0,395.0,501.0,618.0,698.0,823.0,851.0,924.0,1011.0,1121.0
unfilled_spots,1119.0,265.0,366.0,331.0,157.0,159.0,149.0,135.0,125.0,110.0,93.0,98.0,90.0,85.0,81.0,93.0,159.0,240.0,354.0,482.0,602.0,708.0,787.0,906.0,988.0,1033.0,1098.0
unfilled_spots,1155.0,229.0,341.0,354.0,191.0,156.0,142.0,117.0,142.0,121.0,104.0,97.0,98.0,90.0,84.0,93.0,135.0,244.0,383.0,495.0,584.0,688.0,775.0,865.0,981.0,1030.0,1085.0
unfilled_spots,1107.0,211.0,363.0,320.0,179.0,134.0,145.0,131.0,126.0,106.0,106.0,87.0,84.0,88.0,85.0,93.0,148.0,272.0,401.0,483.0,627.0,703.0,763.0,845.0,985.0,1040.0,1075.0
unfilled_spots,1114.0,210.0,340.0,313.0,193.0,157.0,124.0,124.0,124.0,115.0,110.0,99.0,97.0,97.0,87.0,90.0,156.0,277.0,393.0,483.0,560.0,703.0,780.0,850.0,941.0,1042.0,1071.0
unfilled_spots,1144.0,228.0,357.0,336.0,179.0,148.0,123.0,111.0,118.0,122.0,101.0,94.0,97.0,86.0,93.0,77.0,148.0,249.0,372.0,446.0,597.0,664.0,787.0,869.0,983.0,1044.0,1062.0
unfilled_spots,1131.0,245.0,334.0,315.0,182.0,161.0,135.0,117.0,131.0,108.0,103.0,95.0,92.0,86.0,91.0,88.0,157.0,297.0,357.0,464.0,608.0,712.0,832.0,851.0,954.0,1022.0,1097.0
unfilled_spots,1141.0,229.0,376.0,330.0,197.0,170.0,135.0,122.0,127.0,115.0,97.0,94.0,94.0,102.0,84.0,84.0,177.0,231.0,381.0,486.0,607.0,654.0,764.0,876.0,972.0,1028.0,1098.0
unfilled_spots,1113.0,208.0,365.0,328.0,184.0,159.0,137.0,109.0,141.0,116.0,102.0,95.0,105.0,88.0,84.0,103.0,165.0,271.0,342.0,469.0,576.0,727.0,812.0,880.0,999.0,1042.0,1086.0
unfilled_spots,1170.0,233.0,338.0,347.0,167.0,162.0,144.0,123.0,131.0,103.0,93.0,94.0,93.0,86.0,85.0,87.0,190.0,263.0,399.0,503.0,622.0,683.0,816.0,844.0,947.0,1010.0,1049.0
unfilled_spots,1145.0,229.0,397.0,341.0,179.0,162.0,136.0,125.0,117.0,107.0,100.0,90.0,101.0,81.0,83.0,96.0,144.0,220.0,422.0,451.0,608.0,665.0,781.0,813.0,955.0,1052.0,1084.0
unfilled_spots,1114.0,264.0,369.0,354.0,168.0,154.0,126.0,116.0,140.0,110.0,112.0,89.0,102.0,83.0,83.0,99.0,129.0,241.0,376.0,488.0,585.0,657.0,768.0,874.0,944.0,1021.0,1058.0
unfilled_spots,1129.0,225.0,354.0,342.0,168.0,156.0,141.0,126.0,132.0,107.0,99.0,105.0,97.0,93.0,82.0,92.0,141.0,251.0,349.0,502.0,609.0,718.0,801.0,848.0,966.0,999.0,1111.0
unfilled_spots,1124.0,223.0,382.0,344.0,180.0,163.0,153.0,119.0,116.0,118.0,110.0,94.0,94.0,82.0,74.0,100.0,145.0,277.0,356.0,493.0,601.0,707.0,792.0,872.0,975.0,1008.0,1081.0
unfilled_spots,1114.0,215.0,389.0,348.0,177.0,153.0,132.0,109.0,132.0,117.0,106.0,100.0,87.0,85.0,86.0,92.0,172.0,281.0,350.0,428.0,575.0,690.0,778.0,887.0,962.0,1033.0,1070.0
unfilled_spots,1120.0,192.0,350.0,316.0,183.0,150.0,126.0,126.0,114.0,120.0,99.0,87.0,108.0,98.0,78.0,86.0,183.0,263.0,357.0,496.0,607.0,756.0,783.0,855.0,967.0,1061.0,1080.0
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,903.4854771784233,726.3526970954357,577.2033195020747,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,897.9419087136929,738.5726141078839,571.2738589211618,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,896.2821576763486,743.8008298755186,571.2406639004149,579.8257261410788,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,899.8838174273859,734.4439834024896,575.9834024896265,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,890.6846473029045,729.1161825726141,577.7759336099585,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,896.6099585062241,733.195020746888,578.8464730290457,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,897.6265560165975,720.8796680497925,576.8838174273859,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,889.344398340249,714.0539419087137,569.3278008298755,578.3609958506224,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,896.5560165975104,728.7468879668049,567.1576763485477,579.6099585062241,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,893.7510373443984,732.2572614107884,564.9419087136929,578.195020746888,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,898.2572614107884,741.3485477178423,571.103734439834,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,901.4315352697096,734.8672199170124,574.1742738589212,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,890.5809128630706,723.1991701244814,567.7427385892116,578.3900414937759,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,894.643153526971,730.2157676348547,569.6763485477178,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,896.6846473029045,727.896265560166,574.6224066390041,578.4315352697096,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,897.9626556016598,721.5933609958506,582.5435684647302,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,903.5601659751037,724.0539419087137,574.2614107883818,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,898.0497925311204,726.3236514522822,570.9502074688796,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,914.2406639004149,901.5684647302904,732.6348547717843,569.6763485477178,579.655601659751,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
reviews_per_program,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,916.207468879668,900.195020746888,720.8713692946058,568.311203319502,576.8713692946058,610.804979253112,644.7385892116182,678.6721991701245,712.6058091286307,746.5394190871369,780.4730290456431,814.4066390041494,848.3402489626556,882.2738589211618
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995545540299758,0.985701475503383,0.940144289557349,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999187716172309,0.9846417216923453,0.9407633284421619,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993274639276106,0.9858808184560203,0.9409926021032037,0.8868413102585128,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993886035705551,0.9855384364555311,0.9403735632183908,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990479684170073,0.9847966087878047,0.9408779652726829,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992750585193725,0.9849351919784789,0.9405799095133285,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994934143870314,0.9857096274557756,0.9405034849596479,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987684729064039,0.9855302845031385,0.940778613352898,0.8868628889560226,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990217657128883,0.9861579848373685,0.9409085350941551,0.8867981528634932,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993886035705551,0.9862150485041168,0.940648691611641,0.8868772747543625,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99906543688642,0.9851226868835086,0.9410155294693079,0.8868844676535325,0.8376131083394472,0.793528207900529,0.7538517975055026,0.7179540928623834,0.6853198159140932,0.6555233021786979,0.6282098312545855,0.6030814380044021,0.5798859980811558
