Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8329.0,8544.0,8544.0,8542.0,8549.0,8874.0,9124.0,9123.0,9116.0,9163.0,9455.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8331.0,8543.0,8537.0,8542.0,8542.0,8864.0,9122.0,9116.0,9122.0,9130.0,9454.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8543.0,8545.0,8543.0,8544.0,8860.0,9124.0,9124.0,9116.0,9131.0,9465.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8331.0,8542.0,8535.0,8536.0,8556.0,8882.0,9124.0,9116.0,9117.0,9120.0,9461.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8322.0,8543.0,8543.0,8542.0,8545.0,8891.0,9124.0,9123.0,9117.0,9148.0,9461.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8320.0,8544.0,8536.0,8535.0,8543.0,8865.0,9116.0,9116.0,9117.0,9116.0,9445.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8351.0,8543.0,8544.0,8536.0,8582.0,8875.0,9116.0,9123.0,9125.0,9158.0,9448.0
unmatched_applicants,9702.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8354.0,8542.0,8543.0,8543.0,8567.0,8885.0,9116.0,9116.0,9124.0,9160.0,9452.0
unmatched_applicants,9702.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8322.0,8536.0,8543.0,8536.0,8536.0,8870.0,9123.0,9116.0,9116.0,9148.0,9455.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8334.0,8535.0,8543.0,8544.0,8550.0,8878.0,9117.0,9116.0,9124.0,9127.0,9461.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8321.0,8543.0,8544.0,8542.0,8554.0,8877.0,9115.0,9124.0,9116.0,9138.0,9433.0
unmatched_applicants,9702.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8348.0,8545.0,8537.0,8535.0,8577.0,8879.0,9116.0,9124.0,9115.0,9153.0,9449.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8545.0,8544.0,8544.0,8537.0,8879.0,9123.0,9116.0,9117.0,9119.0,9461.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8326.0,8536.0,8543.0,8536.0,8536.0,8871.0,9122.0,9115.0,9115.0,9143.0,9446.0
unmatched_applicants,9697.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8310.0,8320.0,8544.0,8544.0,8544.0,8555.0,8870.0,9117.0,9117.0,9117.0,9133.0,9467.0
