Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,642.0,33.0,149.0,151.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,196.0,312.0
unmatched_applicants,670.0,36.0,150.0,153.0,9.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,61.0,205.0,329.0
unmatched_applicants,649.0,63.0,163.0,143.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,47.0,199.0,352.0
unmatched_applicants,691.0,72.0,174.0,164.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,54.0,209.0,358.0
unmatched_applicants,642.0,53.0,153.0,170.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,205.0,320.0
unmatched_applicants,713.0,55.0,162.0,137.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,54.0,201.0,343.0
unmatched_applicants,669.0,60.0,159.0,150.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,75.0,180.0,355.0
unmatched_applicants,681.0,70.0,165.0,141.0,5.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,39.0,145.0,337.0
unmatched_applicants,687.0,73.0,170.0,127.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,34.0,184.0,319.0
unmatched_applicants,662.0,38.0,158.0,147.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,15.0,164.0,340.0
unmatched_applicants,676.0,58.0,184.0,135.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,197.0,341.0
unmatched_applicants,671.0,41.0,130.0,165.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,57.0,204.0,358.0
unmatched_applicants,674.0,54.0,133.0,135.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,67.0,197.0,318.0
unmatched_applicants,713.0,59.0,183.0,157.0,7.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,44.0,184.0,339.0
unmatched_applicants,690.0,42.0,174.0,151.0,2.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,42.0,192.0,334.0
unmatched_applicants,676.0,57.0,160.0,151.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,39.0,187.0,338.0
unmatched_applicants,696.0,35.0,166.0,140.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,47.0,201.0,363.0
unmatched_applicants,680.0,65.0,155.0,156.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,55.0,179.0,344.0
unmatched_applicants,671.0,54.0,162.0,154.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,45.0,201.0,375.0
unmatched_applicants,659.0,44.0,170.0,122.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,60.0,192.0,361.0
unfilled_spots,1423.0,814.0,930.0,932.0,786.0,786.0,784.0,781.0,781.0,781.0,781.0,781.0,826.0,977.0,1093.0
unfilled_spots,1451.0,817.0,931.0,934.0,790.0,783.0,782.0,783.0,781.0,781.0,781.0,782.0,842.0,986.0,1110.0
unfilled_spots,1430.0,844.0,944.0,924.0,788.0,785.0,787.0,781.0,781.0,781.0,782.0,781.0,828.0,980.0,1133.0
unfilled_spots,1472.0,853.0,955.0,945.0,787.0,782.0,783.0,783.0,781.0,782.0,781.0,782.0,835.0,990.0,1139.0
unfilled_spots,1423.0,834.0,934.0,951.0,789.0,786.0,781.0,781.0,782.0,781.0,781.0,781.0,811.0,986.0,1101.0
unfilled_spots,1494.0,836.0,943.0,918.0,788.0,784.0,783.0,782.0,782.0,781.0,781.0,782.0,835.0,982.0,1124.0
unfilled_spots,1450.0,841.0,940.0,931.0,789.0,784.0,781.0,782.0,783.0,781.0,781.0,781.0,856.0,961.0,1136.0
unfilled_spots,1462.0,851.0,946.0,922.0,786.0,785.0,784.0,782.0,782.0,782.0,781.0,782.0,820.0,926.0,1118.0
unfilled_spots,1468.0,854.0,951.0,908.0,787.0,785.0,784.0,783.0,781.0,781.0,781.0,783.0,815.0,965.0,1100.0
unfilled_spots,1443.0,819.0,939.0,928.0,788.0,782.0,783.0,782.0,782.0,782.0,781.0,782.0,796.0,945.0,1121.0
unfilled_spots,1457.0,839.0,965.0,916.0,784.0,784.0,782.0,781.0,781.0,781.0,781.0,781.0,836.0,978.0,1122.0
unfilled_spots,1452.0,822.0,911.0,946.0,784.0,784.0,783.0,784.0,784.0,781.0,781.0,781.0,838.0,985.0,1139.0
unfilled_spots,1455.0,835.0,914.0,916.0,787.0,786.0,782.0,782.0,781.0,781.0,781.0,783.0,848.0,978.0,1099.0
unfilled_spots,1494.0,840.0,964.0,938.0,788.0,787.0,784.0,781.0,782.0,784.0,781.0,781.0,825.0,965.0,1120.0
unfilled_spots,1471.0,823.0,955.0,932.0,783.0,786.0,784.0,782.0,783.0,782.0,781.0,781.0,823.0,973.0,1115.0
unfilled_spots,1457.0,838.0,941.0,932.0,789.0,783.0,781.0,782.0,784.0,781.0,781.0,783.0,820.0,968.0,1119.0
unfilled_spots,1477.0,816.0,947.0,921.0,792.0,786.0,783.0,783.0,781.0,781.0,781.0,781.0,828.0,982.0,1144.0
unfilled_spots,1461.0,846.0,936.0,937.0,783.0,783.0,782.0,783.0,782.0,783.0,781.0,784.0,836.0,960.0,1125.0
unfilled_spots,1452.0,835.0,943.0,935.0,785.0,783.0,785.0,782.0,782.0,781.0,782.0,781.0,826.0,982.0,1156.0
unfilled_spots,1440.0,825.0,951.0,903.0,786.0,783.0,784.0,781.0,782.0,781.0,781.0,781.0,841.0,973.0,1142.0
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.88655462184875,421.1932773109244,356.0966386554622,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.14285714285717,420.4033613445378,354.5798319327731,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,482.2689075630252,419.42436974789916,354.96638655462186,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,482.61764705882354,416.0924369747899,353.88235294117646,374.33193277310926,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,482.453781512605,419.4621848739496,353.56302521008405,373.78991596638656,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.9621848739496,421.73949579831935,356.6848739495798,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,485.7857142857143,423.9159663865546,353.8109243697479,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.9033613445378,422.39495798319325,357.88655462184875,373.80252100840335,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,484.65966386554624,412.05882352941177,356.85714285714283,373.8529411764706,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,482.42436974789916,416.60084033613447,358.56302521008405,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.9495798319328,413.7563025210084,356.64285714285717,373.9117647058824,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.218487394958,417.02941176470586,353.7647058823529,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.34033613445376,414.97478991596637,356.0798319327731,373.88235294117646,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.0798319327731,421.8697478991597,356.11344537815125,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,485.7268907563025,414.62605042016804,354.9201680672269,373.80252100840335,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,479.8235294117647,414.3193277310924,361.01680672268907,373.89495798319325,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,485.7563025210084,416.65966386554624,354.53361344537814,373.34033613445376,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,482.4495798319328,418.5126050420168,352.5,373.84453781512605,402.05882352941177
reviews_per_program,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,488.2142857142857,483.2563025210084,421.9579831932773,360.66806722689074,373.34033613445376,402.05882352941177
