Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,10352.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10175.0,10192.0,10197.0,10210.0,10258.0,10265.0
unmatched_applicants,10322.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10179.0,10185.0,10188.0,10213.0,10249.0,10277.0
unmatched_applicants,10328.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10179.0,10194.0,10197.0,10202.0,10254.0,10251.0
unmatched_applicants,10340.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10175.0,10186.0,10199.0,10193.0,10218.0,10237.0,10286.0
unmatched_applicants,10349.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10176.0,10172.0,10185.0,10185.0,10224.0,10244.0,10269.0
unmatched_applicants,10335.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10175.0,10172.0,10172.0,10176.0,10194.0,10184.0,10216.0,10240.0,10271.0
unmatched_applicants,10336.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10183.0,10189.0,10185.0,10211.0,10257.0,10285.0
unmatched_applicants,10331.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10178.0,10180.0,10193.0,10187.0,10211.0,10247.0,10285.0
unmatched_applicants,10319.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10183.0,10186.0,10217.0,10245.0,10273.0
unmatched_applicants,10331.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10193.0,10192.0,10232.0,10252.0,10274.0
unmatched_applicants,10342.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10177.0,10193.0,10199.0,10208.0,10244.0,10273.0
unmatched_applicants,10360.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10176.0,10187.0,10182.0,10214.0,10227.0,10260.0
unmatched_applicants,10353.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10172.0,10176.0,10172.0,10189.0,10192.0,10209.0,10241.0,10289.0
