Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,12999.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12935.0,12944.0,12940.0,12956.0,12966.0,12985.0
unmatched_applicants,13007.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12937.0,12939.0,12953.0,12942.0,12956.0,12994.0
unmatched_applicants,12995.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12947.0,12945.0,12946.0,12959.0,12982.0
unmatched_applicants,13008.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12941.0,12953.0,12950.0,12964.0,13000.0
unmatched_applicants,13005.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12933.0,12936.0,12958.0,12950.0,12960.0,12980.0
unmatched_applicants,13009.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12936.0,12933.0,12950.0,12955.0,12967.0,12984.0
unmatched_applicants,13010.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12932.0,12937.0,12950.0,12954.0,12969.0,12986.0
unmatched_applicants,13007.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12936.0,12937.0,12959.0,12952.0,12958.0,12983.0
unmatched_applicants,13008.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12941.0,12936.0,12941.0,12955.0,12963.0,12990.0
unmatched_applicants,13008.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12933.0,12931.0,12933.0,12942.0,12948.0,12956.0,12969.0,12984.0
unmatched_applicants,13014.0,12931.0,12931.0,12931.0,12931.0,12931.0,12931.0,12934.0,12931.0,12931.0,12940.0,12952.0,12960.0,12968.0,12984.0
