,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9223333333333333,0.07766666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7300000000000001,0.25666666666666665,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.6133333333333333,0.3766666666666667,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.38666666666666666,0.5583333333333333,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.16333333333333333,0.7133333333333334,0.12333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.09999999999999998,0.6999999999999998,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.007333333333333334,0.30666666666666664,0.6633333333333334,0.022666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.12333333333333331,0.7400000000000001,0.13666666666666663,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.0,0.10333333333333332,0.6300000000000001,0.25000000000000006,0.016666666666666666,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.0,0.05333333333333334,0.40999999999999986,0.5100000000000001,0.026666666666666665,0.0,0.0,0.0,0.0,0.0
