,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3060038320777452,0.32844907733168605,0.17786584928758842,0.094367584428454,0.09331365687452645,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.30167722864473445,0.3170850386836657,0.1797555915480401,0.10189781469483988,0.09958432642872,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.1367062220769315,0.12600616660227643,0.1803463500648856,0.19756520748511602,0.20657264207950707,0.059975957680763164,0.0616350015354592,0.031192452475061166,0.0,0.0
prog_cut_4,0.06616469038208168,0.0638572369659326,0.15074938829286658,0.24006145303971388,0.20899614153961982,0.10608328627893845,0.11023094297007342,0.053856860530773557,0.0,0.0
prog_cut_5,0.04934059754128404,0.055080938512288624,0.12153999986791753,0.20649905395900825,0.22841252373357637,0.1317627045215146,0.11911012907763481,0.06989883668327604,0.010103098655730234,0.008252117447769622
prog_cut_6,0.0,0.0,0.03528817927559346,0.0578396435753415,0.05730282227307398,0.25928757169603844,0.22031837829091827,0.17739192843769505,0.0989112108334076,0.09366026561793152
prog_cut_7,0.0,0.0,0.026516474981921206,0.053645422845651686,0.05775488325556976,0.236686877272232,0.23126246446154908,0.16072048203512737,0.12006963158885356,0.11334376355909537
prog_cut_8,0.0,0.0,0.01530549595332204,0.03229808018068887,0.03233961980048936,0.1354313758705063,0.13930769809900248,0.179617316017316,0.23531387163561074,0.23038654244306414
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.06108614652573462,0.07569009810428572,0.1915887809114353,0.35052628342925823,0.32110869102928596
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0697895030725694,0.0826281636238158,0.1915109727546799,0.32185084153070426,0.3342205190182307
