app_cut,prop_unmatched
1,0.00968174204355109
2,0.6614765100671139
3,0.5364489112227805
4,0.7904362416107381
5,0.9968791946308727
6,0.3579899497487436
7,0.9662416107382549
8,0.9997989949748742
9,1.0
10,1.0
