app_cut,prop_unmatched
1,0.0
2,0.0
3,0.0
4,0.0006666666666666666
5,0.0036666666666666666
6,0.06433333333333335
7,0.3906666666666666
8,0.9329999999999999
9,0.9993333333333334
10,1.0
