,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8545377468060393,0.14497444831591172,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.45660975609756105,0.5169878048780486,0.026402439024390243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.13294134727061557,0.535979674796748,0.3270911730545877,0.0039878048780487806,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.03425609756097561,0.2127926829268293,0.6082682926829267,0.14170731707317072,0.0029756097560975615,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.008914634146341464,0.06396689895470384,0.36995470383275264,0.5273693379790941,0.029794425087108025,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0005,0.010940185830429733,0.11694367015098722,0.5390859465737514,0.3295905923344948,0.0029396051103368183,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0024756097560975614,0.031817653890824624,0.19710511033681768,0.6106480836236934,0.15599012775842042,0.0019634146341463415,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.007451219512195124,0.06517073170731706,0.364219512195122,0.5254024390243903,0.03775609756097561,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0004878048780487805,0.010481977152708861,0.11853704293948197,0.5306919237650947,0.3258828945536262,0.013918356711039638,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.003990937365937366,0.03633615792895711,0.215923546682928,0.6419451161963842,0.10062675264830435,0.0011774891774891773,0.0
