,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3189949003373483,0.3011694008506392,0.18756017040970682,0.0988359119265902,0.09343961647571569,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.30729887996877586,0.29479270685139874,0.20489858048339396,0.09853845178869809,0.0944713809077334,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.16070942693353654,0.17113830072366656,0.16470405162301457,0.17826586023066304,0.16395366235301162,0.06310087869658874,0.06389340371741781,0.03423441572210119,0.0,0.0
prog_cut_4,0.09812595070789837,0.09637149563177269,0.16146163750570122,0.19868208602753484,0.19460835511922178,0.11030719778773337,0.09338911206714295,0.0470541651529949,0.0,0.0
prog_cut_5,0.08536716480323371,0.08109604484836595,0.13599704817478053,0.2007362945738621,0.19838846527287277,0.11366311175862778,0.09882919354978048,0.06026261331587182,0.009847408783313492,0.01581265491929134
prog_cut_6,0.0,0.0,0.053136892935606236,0.10058030151377315,0.10570395906051339,0.19975539962420882,0.20434104637140735,0.14392550238170743,0.09312133945305573,0.09943555865972796
prog_cut_7,0.0,0.0,0.05135051055002096,0.09465388166394231,0.10047133153477004,0.205538487338559,0.19095541020140236,0.1403914288147354,0.10615718203658918,0.11048176785998086
prog_cut_8,0.0,0.0,0.019293424630574235,0.0504913071931163,0.04107864823278144,0.1565690461162295,0.14288871357701405,0.18411711042095857,0.19906130155465918,0.2065004482746668
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.09239284291948714,0.11572377049267521,0.19693778056734448,0.2935478812268525,0.3013977247936409
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.10228239793165013,0.09146733024366843,0.19617693148618304,0.30563840788978863,0.30443493244870984
