,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3234761904761904,0.30145238095238086,0.2104047619047619,0.07471428571428572,0.08995238095238095,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.309952380952381,0.35861904761904756,0.14785714285714285,0.08004761904761905,0.10352380952380953,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.23185714285714276,0.15709523809523812,0.18319047619047624,0.19299999999999998,0.15595238095238098,0.04985714285714286,0.015333333333333332,0.013714285714285714,0.0,0.0
prog_cut_4,0.08433333333333333,0.0771904761904762,0.16685714285714287,0.1966190476190476,0.23280952380952377,0.06666666666666667,0.11866666666666671,0.05685714285714285,0.0,0.0
prog_cut_5,0.07869047619047619,0.08626190476190475,0.19459523809523815,0.19602380952380954,0.19623809523809524,0.11228571428571431,0.10135714285714287,0.03454761904761905,0.0,0.0
prog_cut_6,0.0,0.0,0.03666666666666667,0.09952380952380954,0.07990476190476191,0.2322857142857142,0.1857857142857143,0.15421428571428572,0.11423809523809526,0.09738095238095239
prog_cut_7,0.0,0.0,0.0660952380952381,0.09804761904761905,0.07054761904761904,0.21676190476190474,0.20678571428571427,0.13283333333333333,0.1236904761904762,0.08523809523809525
prog_cut_8,0.0,0.0,0.030857142857142854,0.036333333333333336,0.03323809523809523,0.1505714285714286,0.12590476190476194,0.18842857142857142,0.1824285714285714,0.25223809523809515
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.08657142857142858,0.11219047619047619,0.15242857142857147,0.3007142857142857,0.3480952380952381
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.09280952380952381,0.10638095238095242,0.2198095238095238,0.30314285714285716,0.27785714285714286
