,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8348523698523695,0.15124864024864024,0.0138989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.6015462315462315,0.33531235431235445,0.059656565656565644,0.003484848484848485,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.21300543900543892,0.5660590520590519,0.19197047397047395,0.026742812742812743,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.05924098124098125,0.4063131313131312,0.4434862914862913,0.09095959595959595,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.01511111111111111,0.1473549228549228,0.5397363747363749,0.2744246309246309,0.023372960372960373,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.041851592851592845,0.3253236208236208,0.5011169386169386,0.10565734265734264,0.01824747474747475,0.007803030303030303,0.0,0.0,0.0
prog_cut_7,0.0,0.00957936507936508,0.08975180375180374,0.5324999999999999,0.329419191919192,0.03874963924963925,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.029858585858585866,0.27490043290043276,0.5057849927849927,0.16888311688311686,0.020572871572871573,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.006190476190476191,0.11613514263514267,0.49017549117549125,0.3342314907314908,0.05076739926739927,0.0025,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.038968253968253964,0.37913708513708505,0.46758369408369416,0.09625541125541125,0.018055555555555557,0.0,0.0
