,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8166666666666668,0.18333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7733333333333334,0.22666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.6566666666666667,0.34333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.6210000000000001,0.37899999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.6933333333333332,0.3066666666666667,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.6833333333333332,0.27666666666666667,0.04,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.33766666666666667,0.14433333333333337,0.01,0.4106666666666666,0.066,0.03133333333333333,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.8599999999999999,0.1,0.039999999999999994,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.8400000000000002,0.15333333333333335,0.006666666666666666,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.7399999999999999,0.24666666666666665,0.013333333333333332,0.0,0.0
