Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,832.0,668.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,661.0,661.0,668.0,677.0,678.0,684.0,679.0,696.0,694.0,705.0,711.0,722.0,722.0,720.0,739.0,742.0,754.0,753.0,757.0,763.0,774.0,784.0,784.0,785.0,805.0,809.0,806.0,812.0
unmatched_applicants,838.0,667.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,665.0,663.0,677.0,674.0,683.0,687.0,696.0,703.0,699.0,707.0,713.0,726.0,725.0,734.0,751.0,761.0,758.0,757.0,765.0,780.0,782.0,782.0,798.0,816.0,801.0,816.0,814.0
unmatched_applicants,835.0,667.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,680.0,672.0,673.0,699.0,696.0,703.0,705.0,713.0,723.0,735.0,724.0,735.0,741.0,744.0,750.0,758.0,764.0,785.0,777.0,787.0,788.0,807.0,808.0,809.0,817.0
unmatched_applicants,834.0,670.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,668.0,674.0,667.0,674.0,687.0,703.0,702.0,703.0,713.0,718.0,725.0,730.0,744.0,740.0,756.0,757.0,759.0,762.0,786.0,787.0,789.0,795.0,808.0,806.0,816.0,812.0
unmatched_applicants,820.0,666.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,666.0,661.0,666.0,668.0,670.0,674.0,679.0,687.0,694.0,695.0,709.0,717.0,717.0,722.0,736.0,739.0,738.0,759.0,754.0,759.0,771.0,789.0,779.0,790.0,791.0,802.0,808.0,811.0,812.0
unmatched_applicants,835.0,667.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,662.0,661.0,672.0,669.0,677.0,682.0,689.0,706.0,699.0,704.0,716.0,715.0,724.0,740.0,737.0,734.0,756.0,750.0,767.0,771.0,770.0,777.0,790.0,780.0,805.0,802.0,809.0,813.0
unmatched_applicants,826.0,663.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,668.0,665.0,674.0,678.0,692.0,702.0,703.0,708.0,712.0,716.0,725.0,735.0,734.0,740.0,759.0,763.0,761.0,768.0,778.0,788.0,782.0,780.0,810.0,809.0,809.0,814.0
unmatched_applicants,835.0,667.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,662.0,666.0,674.0,687.0,680.0,700.0,694.0,695.0,712.0,719.0,717.0,729.0,731.0,732.0,740.0,747.0,755.0,771.0,763.0,778.0,782.0,784.0,782.0,800.0,802.0,814.0,801.0
unmatched_applicants,837.0,666.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,668.0,672.0,673.0,674.0,691.0,711.0,689.0,709.0,713.0,716.0,729.0,729.0,729.0,740.0,758.0,766.0,759.0,764.0,773.0,772.0,786.0,781.0,811.0,813.0,812.0,808.0
unmatched_applicants,847.0,665.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,661.0,663.0,663.0,668.0,666.0,686.0,689.0,695.0,696.0,702.0,711.0,714.0,721.0,729.0,740.0,734.0,744.0,753.0,762.0,766.0,770.0,779.0,790.0,779.0,801.0,812.0,818.0,814.0
